Female 15-19 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Bolivia,10.1470588235294,9.98017184401851,9.63356973995272,10.131926121372,10.267229254571,10.3476821192053,10.3168754605748,10.4076897580378,10.7047279214987,10.1672418370056,10.0956937799043,10.2235728239635,10.5210819411297,10.0606952363436,9.81468771448181,9.30683470673776,8.79693486590038,8.30033729285819,7.79661016949152,7.33077555494656,6.85920577617328
Bosnia and Herzegovina,11.7476432197244,11.0085695451549,7.93846153846154,9.47976878612717,10.6160616061606,10.6036745406824,10.2215508559919,8.89526542324247,8.25688073394495,7.64294049008168,7.47907949790795,7.38289205702648,5.58687852383393,5.47803617571059,4.55735987427973,4.37566702241195,4.37876299945266,4.35028248587571,4.16911332941867,4.04164115125536,3.92788151963941
Botswana,10.7981220657277,10.4166666666667,9.55882352941176,8.97435897435898,11.1111111111111,10.9263657957245,10.5788423153693,10.4906937394247,10.7558139534884,11.4942528735632,11.8527042577675,11.7009750812568,10.9533468559838,10.1338432122371,9.38069216757741,9.74760661444735,9.64765100671141,9.43089430894309,8.99763220205209,8.49923430321593,8.0920564216778
Brazil,9.90514008382969,10.0953467008774,9.40986212756626,9.94272460475244,10.5991262741835,10.9330576376325,11.2423899309145,10.3085543737473,9.90885658863232,10.1714860077714,10.1663166259863,9.09476541952999,8.19568043699545,8.20947582598585,7.8916493810011,6.77573303776713,6.03987578198839,5.64978786611995,5.28503090376946,5.00366552726181,4.87348119746874
Brunei,8.69565217391304,9.67741935483871,7.5,6.25,11.1111111111111,10.2564102564103,11.1111111111111,10.2803738317757,9.09090909090909,9.35251798561151,8.80503144654088,8.47457627118644,8.62944162436548,8.45070422535211,7.32758620689655,6.74603174603175,6.31970260223048,6.29370629370629,5.94059405940594,6.03174603174603,5.74018126888218
Bulgaria,9.31899641577061,7.68617021276596,7.38578680203046,8.38002436053593,7.84267545925577,7.28021978021978,6.81358219024061,6.56901908566356,7.00067099082979,7.01219512195122,6.42961519727228,6.27667587245795,5.00903692228247,4.14562848790858,4.33946717934633,4.84883057615516,4.9434187016081,4.73372781065089,4.43285528031291,4.23497267759563,4.37432771602725
Burkina Faso,10.4070066975786,10.4562737642586,10.5902777777778,9.94847403884265,9.84604368063015,10.3325799160478,10.5536332179931,10.690537084399,10.7206803939123,10.8034321372855,10.8832005424648,10.742244128733,10.441717791411,10.2801769538656,10.4409203410028,11.778962675715,11.373760597787,10.8062854198867,10.2813537601212,9.92866269165247,9.64778700201405
Burundi,9.98439937597504,9.7927090779128,9.82318271119843,9.83213429256595,10.9709270433352,10.9953100573215,10.965935604293,10.3777335984095,9.68074150360453,9.95575221238938,11.5211521152115,12.3708609271523,11.2672811059908,10.0773573071294,9.50744558991982,9.78107344632768,10.074318744839,9.78868862647607,9.04559448761179,8.30555555555556,7.88881535407015
Cambodia,10.2988505747126,10.2892561983471,10.2318733897681,10.1694915254237,10.0980957876515,10.4906937394247,11.5405853119823,10.4808590102708,8.96375098502758,7.8461277749534,11.9793250228033,11.8515394348376,11.8229166666667,9.89646039007946,8.34170854271357,8.35249843194648,8.60927152317881,8.6026571186281,8.05520476276385,7.3348361366395,6.87662283273306
Cameroon,9.79358805445762,9.70718010429202,9.6433770014556,9.52691680261011,9.65039006067611,9.53223767383059,9.76408912188729,9.92063492063492,10.204744881378,10.5777400169924,11.1264598769308,11.1434651136745,10.9028960817717,10.2909288037586,10.6290136670509,10.9150128768368,10.5931015143017,9.9889084621909,9.4377632623161,9.07157229088819,8.80156956782386
Canada,7.89007092198582,7.27085213355679,7.67576134948489,8.94500102228583,9.66219342896807,9.97318571057867,9.61975950601235,7.54629985399216,6.75162883940717,6.50131783469622,6.49283593649154,6.45042614507327,6.37825197310728,5.55617851536219,5.13055181695828,5.08632757816146,5.16869704717501,5.32313836263576,5.37946110345483,5.31212205786585,5.21802590768108
Cape Verde,12.6582278481013,9.67741935483871,6.73076923076923,9.09090909090909,10.8695652173913,11.4093959731544,12.987012987013,11.6959064327485,9.52380952380952,11.0576923076923,11.6883116883117,12,11.2359550561798,10.5263157894737,9.60264900662252,8.49056603773585,8.43373493975904,8.13953488372093,7.64872521246459,7.24233983286908,6.59340659340659
Central African Rep.,9.36106983655275,9.30888575458392,9.1743119266055,8.93921334922527,9.24731182795699,9.55165692007797,9.8786828422877,9.90247561890472,9.99329309188464,10.188457008245,10.482180293501,10.7125777140124,10.6410815525512,10.8713029576339,10.8277900960828,10.446735395189,10.1929260450161,9.89709443099274,9.54428202923474,9.24461412598855,8.83733055265902
Chad,9.49675324675325,9.27152317880795,9.15726609157266,8.98274836406901,10.042735042735,9.95732574679943,9.78632478632479,9.75056689342404,10.0388601036269,10.3917754931926,10.5499173943828,10.5826397146254,10.6463878326996,10.804248861912,10.9951845906902,10.9354724548779,10.9001258917331,10.8304269959468,10.6410256410256,10.3046875,9.8353584010353
Channel Islands,5.76923076923077,5.35714285714286,5.08474576271186,6.45161290322581,6.25,7.57575757575758,7.57575757575758,7.04225352112676,5.4054054054054,5.47945205479452,5.4054054054054,5.1948051948052,5.26315789473684,5.12820512820513,5.12820512820513,5.1948051948052,3.94736842105263,3.94736842105263,4.05405405405405,4,4
Chile,9.41368078175896,8.84333821376281,9.33781686497672,9.30073126142596,9.77521138379047,10.9448967998485,11.418990469467,10.0896495517522,9.13994605933473,7.9214717188358,8.3547227926078,8.7431693989071,8.44972873138636,7.20194110510643,6.4540059347181,6.28840639082343,6.17161059128011,5.9832391346716,5.83549284960169,5.62630678578217,5.4399243140965
China,9.52579177916875,8.22018742151854,7.98503991570714,9.0078325243066,10.9598559901308,9.33889340927583,10.7978456044568,12.0615865774653,10.612848789152,7.91550504333973,8.07979951909463,9.28405099199471,7.55883581246238,6.41414878751493,5.65475196379843,5.62286060425965,5.89078199344335,5.81777628705634,5.36035383448523,5.02774720234819,4.98275134277521
Colombia,9.77268956363033,9.40651109190435,9.45744151319064,10.3692571919279,11.0737628384687,11.3354940580071,11.7111111111111,11.4831266989326,10.175165899444,10.1225995443203,9.76771888028588,9.40605394513898,9.11797227183805,8.54639585822382,8.07712546042246,7.78413152251608,7.36935826313266,7.03889917967716,6.72785829307568,6.42798509818779,6.14925001555984
Comoros,10.126582278481,9.19540229885057,9.27835051546392,8.41121495327103,10.0840336134454,10.3703703703704,10.3658536585366,10.3626943005181,10.4545454545455,11.4754098360656,12.6353790613718,10.8196721311475,9.88372093023256,9.73684210526316,10,10.3982300884956,9.85626283367556,9.03846153846154,8.28828828828829,8.02047781569966,7.96747967479675
"Congo, Dem. Rep.",9.97529339098209,10.1131442938958,10.1865671641791,10.0935608145294,9.84812302989779,9.88444592235431,9.9481342746002,9.96058311956454,9.96592844974446,10.0325331926493,10.3758169934641,10.7147646506638,11.0029524394165,11.1338937871642,11.2565682188802,10.9542208646046,10.903574822721,10.7671511773443,10.4050333041057,9.90200987053859,9.38292817160423
"Congo, Rep.",9.7323600973236,9.73451327433628,9.58904109589041,9.41780821917808,9.50965824665676,9.73111395646607,9.9671412924425,10.3383458646617,10.6677524429967,10.9756097560976,11.1548556430446,11.0397196261682,10.9042553191489,10.4166666666667,10.5151128139634,10.2866117000393,9.90497076023392,9.61341087923366,9.1583360206385,8.71293182512993,8.34305717619603
Costa Rica,9.09090909090909,8.84476534296029,8.70229007633588,9.3951093951094,10.9010011123471,11.7705242334322,12.1317157712305,10.8761329305136,9.19920582395764,9.54332552693208,10.0414078674948,10.1925786754345,9.19037199124726,8.22758902988129,7.60617760617761,6.81318681318681,6.79747722494744,6.41025641025641,6.18860510805501,5.91054313099042,5.71428571428572
Cote d'Ivoire,10.4453441295547,10.2097902097902,9.75753991720875,9.04229460379193,9.23076923076923,9.31326434619003,9.4400396432111,9.72305240087667,10.3050288540808,11.075730305967,11.1309949892627,10.8700276536907,10.872027180068,10.7193702369986,10.7745370023244,10.5273861171367,10.2335928809789,9.78588061566422,9.32372738746319,8.91516608606055,8.53388658367912
Croatia,8.9781746031746,7.95180722891566,6.67613636363636,8.37209302325582,8.44547563805104,7.53517930095325,6.95613646433319,6.50477016478751,6.38662666095156,6.575682382134,6.46404109589041,5.86191923577942,5.51663747810858,5.22355024347056,4.57399103139013,4.69248291571754,4.82822655524605,4.78899952584163,4.70189045079981,4.57029309488326,4.53850076491586
Cuba,9.84980789381767,10.0975149418056,9.82245131729668,9.04200819672131,9.50046685340803,8.74892519346518,11.8337106400494,11.3019169329073,9.85942249240122,6.66421207658321,7.0628612716763,7.36823234134098,6.62251655629139,6.01893195213431,5.48998569384835,4.82338174645867,4.6713742531233,4.56974387322646,4.44318396672339,4.25864426645829,4.097024052181
Cyprus,9.2,8.92193308550186,8.30449826989619,10.0334448160535,9.12052117263844,10.7142857142857,8.82352941176471,8,7.03812316715542,7.33695652173913,7.5187969924812,7.22610722610723,7.09534368070954,5.68421052631579,5.03018108651911,5.03875968992248,5.22388059701493,5.23465703971119,5.28169014084507,5.13698630136986,4.86577181208054
Czech Rep.,6.69136878814298,5.84415584415584,7.24313326551373,8.5765693722511,8.08939873417722,6.72203979138497,6.28183361629881,6.31479736098021,7.75033000188572,7.99245994344958,6.43686916777757,6.16385911179173,5.59017941454202,4.17837736556118,4.40052209584188,5.1109867562022,5.28584817244611,5.06520506520506,4.78004189678156,4.53501722158439,4.57692307692308
Denmark,6.68523676880223,6.83951721054984,8.05892547660312,8.42368640533778,7.2925060435133,7.04225352112676,7.4402467232074,7.35747303543914,6.90184049079755,5.97127739984883,5.07783543365456,5.51296093464768,6.22511762576909,6.0475161987041,5.75616732213086,5.54568076786349,5.23153057617533,5.23153057617533,5.4236086494151,5.60114163396361,5.56552962298025
Djibouti,9.67741935483871,11.4285714285714,11.6279069767442,12.0689655172414,9.87654320987654,10.6194690265487,10.5263157894737,10.9452736318408,10.7913669064748,10.5431309904153,10.8991825613079,11.3861386138614,11.3378684807256,10.2941176470588,9.70873786407767,9.36936936936937,9.07563025210084,8.84676145339652,8.66965620328849,8.27389443651926,7.8804347826087
Dominican Rep.,11.0084033613445,10.6474820143885,10.273556231003,10.0874935666495,10.7427055702918,11.5696104897802,11.9739993157715,11.6768292682927,11.013698630137,10.4099378881988,10.3149246919215,10.0865161426461,9.78196817913966,9.11439114391144,8.87956650935151,8.57238158772515,8.110274082385,7.65290282520956,7.26502194642046,6.92627824019025,6.61570126433402
Ecuador,9.42622950819672,9.34917355371901,9.19333032897702,9.35307872174591,10.5546218487395,10.5615362234507,10.6565656565657,10.7797658493484,10.7743449354713,10.7646229739253,10.4387538737563,10.009210930304,9.59581273626054,9.45723684210526,8.8051948051948,8.10274227571659,7.62802912737257,7.31142989356779,6.97253926997401,6.62295810645627,6.28778718258767
Egypt,9.80863455671628,9.06487768960157,8.40765247410817,10.4244654526997,10.5778979384927,10.9012658227848,10.6946323861074,10.4922845015669,9.80842911877395,10.7532647782474,11.2240211275692,11.6586663883961,9.42210157868419,8.99441952073531,8.89796914069647,8.89329570589581,8.62783241471235,8.01273274917853,7.43486514794449,7.08811656364324,6.89803044690171
El Salvador,10.4035874439462,10.1214574898785,9.6085409252669,9.59657701711491,10.4898828541001,10.6025221858944,10.3841283241874,10.546875,10.8918128654971,10.2199661590525,9.6085409252669,9.97168921044354,10.6194690265487,10.164997053624,8.07365439093484,7.54819440673364,7.49151657530671,7.3362003541614,7.15872624043446,6.58755146524582,6.11416288512061
Equatorial Guinea,9.56521739130435,9.2436974789916,9.23076923076923,8.75912408759124,9.45945945945946,10.655737704918,13.1578947368421,11.875,8.24742268041237,6.49350649350649,8.55018587360595,10.8196721311475,10.8571428571429,10.379746835443,9.97732426303855,10.2040816326531,10.4477611940299,10.4631217838765,10.126582278481,9.57290132547864,9.22865013774105
Eritrea,10.2253032928943,10.377358490566,10.4602510460251,10.4166666666667,9.88184747583244,10.1313320825516,8.13397129186603,9.44716585024493,11.5671641791045,13.117754728493,11.830835117773,11.2231477422183,10.2148511119487,9.70075633015456,10.5185621685327,11.0605249062667,10.6607713092606,9.78039393253339,8.92520427404148,8.44905143751222,8.2903463522476
Estonia,7.79014308426073,7.95107033639144,6.3049853372434,6.26740947075209,6.49526387009472,6.62337662337662,6.32911392405063,6.12745098039216,6.47482014388489,6.34715025906736,6.79347826086956,7.30027548209366,5.13176144244105,4.16666666666667,4.47552447552448,5.39772727272727,5.92485549132948,5.90841949778434,5.42168674698795,4.73282442748092,4.6583850931677
Ethiopia,9.97420464316423,10.1396893621178,10.2945054945055,10.3300638330998,9.97465232582037,9.91207997109478,10.2443398341179,10.35432880553,10.1944341677971,9.95538204127161,10.1704683329289,10.7654610344644,11.2292701208657,11.0435034562689,10.7253599114064,10.7537972682959,10.5413105413105,10.2177974845924,9.78006187782366,9.28222472754604,8.78320332634617
Fiji,10.8695652173913,10.9090909090909,10.9947643979058,11.0619469026549,11.71875,12.6315789473684,11.5015974440895,10.2564102564103,9.91501416430595,10.6100795755968,10.8860759493671,9.7799511002445,9.97624703087886,9.76744186046512,9.1743119266055,8.52017937219731,8.13186813186813,7.60869565217391,7.45614035087719,7.26872246696035,6.90423162583519
Finland,7.3100812231247,7.3049001814882,7.6219512195122,10.0381194409149,8.73949579831933,8.0082135523614,7.58313057583131,6.80648990898298,5.76323987538941,6.10687022900763,6.1178247734139,5.83177570093458,6.01834862385321,5.384893386339,5.18969219756621,5.29307282415631,5.38053097345133,5.3881602268699,5.34378339864624,5.24048815506102,5.12820512820513
France,7.10800110487064,6.250835375362,5.77732432087744,8.16823773765777,7.85777504136684,7.70373672089741,7.74354704412989,7.36582790779518,7.15068493150685,6.16013674297014,6.31347158773458,6.11132364192808,5.63498477031143,5.58606382329611,5.87368421052632,5.81167092974838,5.51266941661756,5.3717559036708,5.26912345966054,5.2619365318791,5.35506741050674
French Guiana,8.33333333333333,7.14285714285714,6.25,10.5263157894737,9.09090909090909,11.1111111111111,9.09090909090909,9.30232558139535,9.09090909090909,8.95522388059701,8.75,8.91089108910891,9.56521739130435,9.16030534351145,8.96551724137931,8.53658536585366,7.86516853932584,7.69230769230769,7.76699029126214,7.30593607305936,6.89655172413793
French Polynesia,10.3448275862069,9.375,10.2564102564103,10.8695652173913,11.5384615384615,11.2903225806452,11.1111111111111,12.1951219512195,10.752688172043,8.7378640776699,10.5263157894737,10.4838709677419,8.33333333333333,8.39160839160839,7.48299319727891,7.05128205128205,7.45341614906832,6.54761904761905,6.3953488372093,6.32183908045977,5.68181818181818
Gabon,8.29875518672199,8.19672131147541,8.06451612903226,7.78210116731518,8.45588235294118,8.82352941176471,8.93371757925072,9,9.42184154175589,9.89010989010989,10.4333868378812,10.7714701601164,11.3031914893617,10.3911980440098,9.70654627539503,9.34873949579832,9.16256157635468,8.95522388059701,8.51818988464951,8.14249363867684,7.76778413736713
Gambia,9.62962962962963,9.85915492957746,10.3658536585366,10.0529100529101,8.25688073394495,8.42911877394636,9.0032154340836,9.11528150134048,9.49227373068433,9.63636363636364,9.60365853658537,9.77835723598436,10.3174603174603,10.6893106893107,10.7142857142857,10.5769230769231,10.2824040550326,9.93377483443709,9.61070559610706,9.24464487034949,8.84676145339652
Georgia,8.94736842105263,10.2862688015526,6.78956834532374,6.42047838858582,7.8926282051282,8.98962735305417,8.8038632986627,7.3450376209244,6.94832402234637,7.1401728673431,7.44,8.23779193205945,7.42065265981225,4.93998153277932,4.69194312796209,5.45012165450122,5.45545545545546,5.27404343329886,4.94092373791622,4.74860335195531,4.7953216374269
Germany,6.59924626521704,8.03358584520846,6.69850317081312,5.56205069525634,6.31275161274676,6.87011825018741,7.86215636576331,7.33994634110321,5.29157142162346,5.01264493963831,5.39646266276274,5.60951860735745,4.96626955648055,4.70411912589441,4.4085626911315,4.13046715980738,4.08070503270119,4.20456009274765,4.24988143542183,4.21584249331569,4.17371529992512
Ghana,10.2678571428571,10.3315881326353,10.3509815585961,10.4423868312757,9.63493530499076,9.99596122778675,10.4029304029304,10.7020813917366,10.809350087826,10.7981220657277,10.7998755057579,10.7965584235359,10.6083333333333,10.2048501280313,9.96089730397201,9.91127053048896,9.80175571187722,9.46953327571305,9.11154835780233,8.72489579386131,8.4530362017273
Greece,10.1830368651714,9.29605101790532,7.2953319258738,8.0810380150239,7.17937319404312,7.43067590987868,7.14867617107943,7.39199365834324,7.14147098777411,7.16401332839689,6.36758321273517,5.24337866857552,4.79063165365507,4.59749867887969,4.55665024630542,4.75854776172013,4.56718003186405,4.37956204379562,4.24655079734815,4.23958145408623,4.35654393000365
Grenada,9.30232558139535,8.88888888888889,8.16326530612245,9.80392156862745,10.6382978723404,12.7659574468085,13.0434782608696,11.7647058823529,10.2040816326531,10,11.7647058823529,13.7254901960784,9.80392156862745,9.43396226415094,7.27272727272727,7.27272727272727,9.25925925925926,7.54716981132076,7.69230769230769,6.25,6.25
Guadeloupe,9.1743119266055,8.33333333333333,8.57142857142857,10.3896103896104,10.9756097560976,10.6508875739645,12.0481927710843,11.1111111111111,10.7692307692308,9.17874396135266,7.69230769230769,7.6271186440678,6.9672131147541,6.37450199203187,6.25,5.859375,5.74712643678161,5.3639846743295,5.38461538461538,5.01930501930502,4.70588235294118
Guam,10.5263157894737,9.09090909090909,7.14285714285714,9.375,10.5263157894737,11.3636363636364,10.2040816326531,8.7719298245614,9.67741935483871,8.69565217391304,8,8.53658536585366,9.19540229885057,8.51063829787234,7.92079207920792,7.47663551401869,7.27272727272727,6.95652173913044,6.77966101694915,6.66666666666667,6.55737704918033
Guatemala,10.783055198973,9.95525727069351,9.78952520802741,10.6928999144568,10.8330220395966,10.3718199608611,10.4413037207961,10.5370323237465,10.8395564607377,11.0536779324056,11.0624890600385,10.6621600860347,10.8005427408412,10.661853188929,10.5422337437892,10.2227018542137,9.85306048859641,9.37944895737375,8.84016973125884,8.27750483846956,7.71692745376956
Guinea,9.13937547600914,9.35101186322401,10.2613129381772,9.7631426920855,9.88039521580863,9.9304865938431,9.98263888888889,9.86238532110092,9.97048212528698,10.1754385964912,10.3996148290804,10.5805038335159,10.5675146771037,10.4796040279911,10.5255255255255,10.6709350406829,10.5578166147953,10.2241958193437,9.78357545211978,9.33466642428649,8.92465868869038
Guinea-Bissau,9.43396226415094,8.74125874125874,9.57095709570957,9.24092409240924,12.4590163934426,9.09090909090909,9.24170616113744,7.75862068965517,12.2330097087379,10.5084745762712,9.57446808510638,9.70350404312668,9.97596153846154,10.3854389721627,10.4908565928778,10.5536332179931,10.5716523101018,10.349750178444,10.2027468933944,9.8735701384708,9.54773869346734
Guyana,9.1743119266055,8.83534136546185,8.96551724137931,10.2167182662539,11.2044817927171,12.0643431635389,12.7226463104326,11.9897959183673,11.4285714285714,11.340206185567,10.5670103092784,8.84718498659517,9.48509485094851,10.5691056910569,9.56284153005464,7.84313725490196,7.47126436781609,7.37463126843658,7.43034055727554,7.33333333333333,6.81003584229391
Haiti,9.93337371290127,10.2006688963211,9.9492385786802,9.25840626439429,10.1546176347681,10.4980842911877,10.6228373702422,10.1820425794508,9.72222222222222,10.3569632981398,11.5402193784278,11.1460957178841,10.7122064816612,10.3734439834025,9.79068197164078,9.43545829368855,9.12364945978392,8.80925185608224,8.4416472841702,7.99736495388669,7.56763654925983
Honduras,9.98650472334683,9.62441314553991,9.36555891238671,9.67465753424658,10.6128550074738,10.8090614886731,10.9513274336283,11.100569259962,10.8108108108108,11.0433847257081,11.2251443232842,11.2333526346265,11.1811023622047,10.5037001671043,9.73257343270495,9.34065934065934,8.91902215431627,8.43744341843201,7.88015240734326,7.30121686947825,6.73558391213051
"Hong Kong, China",10.3017689906348,6.68868703550784,4.87967914438503,9.82976386600769,10.5317501290656,11.9291705498602,11.2354892205638,8.56060606060606,7.47394897592526,7.00575815738964,6.55832849680789,5.73496659242762,6.01665323663712,4.65830560532378,2.99019607843137,3.46861727229825,4.00366048959048,3.97676496872207,3.88328214129004,3.68124729320052,3.52385045122475
Hungary,7.85729016292019,7.14566929133858,7.21888910392878,7.55004766444233,8.4866691701089,7.12045748016971,5.67028985507246,6.24885803033071,7.14683497308335,7.5083426028921,6.12855007473842,5.85789871504157,5.57251908396947,4.725168756027,4.609375,4.83264012675777,4.86823576745122,4.79606476737036,4.7191480476091,4.61309523809524,4.55821991790884
Iceland,8.33333333333333,7.69230769230769,8.04597701149425,9.47368421052632,9.9009900990099,10.377358490566,9.90990990990991,9.16666666666667,8.06451612903226,7.63358778625954,7.19424460431655,7.38255033557047,7.54716981132076,6.58682634730539,6.25,6.55737704918033,6.38297872340426,6.25,5.69948186528497,5.6701030927835,5.10204081632653
India,10.2896750805585,10.0266975490523,9.25694864751618,9.3103230824207,10.6439899186463,10.5578107029294,10.3405706990567,10.1397642453053,10.0624192594202,10.182878137968,10.1378991687014,10.0097151446273,9.85430792860475,9.33306329049327,8.91694123921484,8.39253039803982,7.99215720953626,7.53338031452389,7.02207183038098,6.4939732990863,6.09779163104578
