Female 0-4 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Bahamas,14.2857142857143,14.8936170212766,17.8571428571429,18.0555555555556,15.2941176470588,13.6842105263158,12.2641509433962,11.7647058823529,10.8527131782946,10.4895104895105,9.67741935483871,8.48484848484848,7.90960451977401,7.4468085106383,7.03517587939698,6.2200956937799,6.04651162790698,5.82959641255605,5.65217391304348,5.50847457627119,5.43933054393305
Bahrain,18.5185185185185,19.3548387096774,19.1780821917808,20.6185567010309,18.6274509803922,16.260162601626,15.1724137931034,13.6904761904762,13.7254901960784,13.6363636363636,10.7913669064748,10.6451612903226,9.82658959537572,8.97097625329815,7.99031476997579,7.39910313901345,7.11297071129707,6.69291338582677,6.36704119850187,6.07142857142857,5.84192439862543
Bangladesh,16.5024020603239,17.9633311243649,18.0270641302216,18.1868492961157,18.3170562089922,18.4841961566733,18.2812856165945,17.2717687548491,15.4369994001623,13.7454972467747,12.5302280055274,11.334100133529,9.83995768289233,9.17857678421059,8.61190911465134,7.99069286452947,7.33312192801649,6.73114675604501,6.32516371833925,6.09347089059823,5.86725766942727
Barbados,11.4035087719298,13.3333333333333,13.0769230769231,12.6984126984127,10.2362204724409,8.59375,8.46153846153846,7.63358778625954,7.46268656716418,6.76691729323308,6.2015503875969,5.3030303030303,5.26315789473684,5.3030303030303,5.22388059701493,4.47761194029851,4.51127819548872,4.58015267175572,4.65116279069767,4.7244094488189,4.91803278688525
Belarus,7.51792736525561,9.14351851851852,10.5743544078362,9.52991452991453,7.48925721301412,7.28463676061929,7.03381642512077,7.4761101742552,7.20968629609246,5.45154185022026,4.30228208005986,4.23664122137405,4.52153576300916,4.46749102512964,4.23312883435583,3.91331790448138,3.64900086880973,3.60198108959928,3.74619527042847,3.88848129126926,3.92207126377852
Belgium,7.7732053040695,7.52497225305216,7.84734133790738,7.8761429758936,7.12250712250712,6.37872425514897,5.80978909669718,5.73526493351856,5.62770562770563,5.68269976726144,5.35920092201306,5.18796992481203,5.40590067802822,5.31531531531532,5.30423984388859,5.2041352724724,5.07886982145953,4.98624484181568,4.98889458397403,5.03744043567052,5.06028188147393
Belize,14.7058823529412,20.5128205128205,19.1489361702128,16.6666666666667,17.4603174603175,17.910447761194,17.1428571428571,17.7215189873418,17.3913043478261,15.7407407407407,14.5161290322581,12.7659574468085,11.5384615384615,10.4046242774566,9.62566844919786,9.04522613065326,7.94392523364486,7.14285714285714,6.75105485232068,6.5843621399177,6.32411067193676
Benin,13.6986301369863,13.4394341290893,14.512093411176,15.5794320798158,16.4002779708131,16.8734491315136,17.3841961852861,17.6777251184834,17.6494676494676,17.4895688456189,17.1959257040144,16.7135190391004,16.4545853444493,15.773470163436,14.7058823529412,13.6216534274787,12.6331010911003,11.7940199335548,11.0019434247463,10.2388740212112,9.51156812339332
Bhutan,18.75,16.6666666666667,17.5925925925926,17.3228346456693,17.8082191780822,18.1286549707602,17.5609756097561,17.3160173160173,16.728624535316,16,12.9496402877698,11.6883116883117,10.1796407185629,9.94475138121547,9.23076923076923,8.21256038647343,7.37327188940092,6.85840707964602,6.56779661016949,6.37860082304527,6.187624750499
Bolivia,16.6911764705882,16.8539325842697,16.903073286052,16.7282321899736,16.7369901547117,16.8046357615894,15.7700810611643,15.3463705667882,15.1650312221231,15.0517653305017,13.9473684210526,13.1756023442587,12.1121718377088,11.1458524921832,10.2093342484557,9.37146550331233,8.59770114942529,7.88971990027863,7.25988700564972,6.74157303370786,6.31100414493916
Bosnia and Herzegovina,13.7781000725163,14.4363876071193,13.7230769230769,12.8901734104046,10.3960396039604,9.34383202099738,8.1570996978852,8.22572931611669,7.70642201834862,5.77596266044341,5.49163179916318,4.4806517311609,4.20297283444388,4.1343669250646,4.03352540597171,3.84204909284952,3.61247947454844,3.44632768361582,3.40575455079272,3.49050826699326,3.60592401802962
Botswana,14.5539906103286,17.9166666666667,18.3823529411765,17.948717948718,18.0555555555556,18.0522565320665,18.3632734530938,17.7664974619289,15.843023255814,14.0485312899106,12.5431530494822,11.4842903575298,11.3590263691684,11.0898661567878,10.5646630236794,9.92167101827676,9.31208053691275,8.86178861788618,8.60299921073402,8.26952526799387,7.79510022271715
Brazil,16.3651739098463,17.0483702366245,17.0271085162953,16.9033418536401,15.1570626170168,14.1343278071115,13.8663253417352,13.3063159280771,11.548375096325,10.0820043882767,9.70539819492536,8.99401883430898,7.51539461616762,6.55072182928011,6.00414855973644,5.512553930145,5.13164408839282,4.91421252523815,4.70409309152644,4.66449384809702,4.54331638132261
Brunei,13.0434782608696,19.3548387096774,20,18.75,15.8730158730159,15.3846153846154,15.5555555555556,14.018691588785,13.2231404958678,12.9496402877698,11.3207547169811,10.1694915254237,9.13705583756345,8.45070422535211,7.75862068965517,7.53968253968254,7.0631970260223,6.99300699300699,6.6006600660066,6.34920634920635,6.04229607250755
Bulgaria,9.87041632202922,9.06914893617021,8.17258883248731,7.62484774665043,7.41874705605276,7.48626373626374,7.42073307847988,6.34709276520195,6.08365019011407,4.78424015009381,3.96980029225524,4.06728596535275,4.49264136328428,4.51767207015679,4.28453721505081,3.99315459212778,3.8117927337701,3.8928682653379,4.17209908735332,4.37158469945355,4.37432771602725
Burkina Faso,16.5378670788253,16.2072243346008,16.7534722222222,17.162108600872,17.4722520587182,17.5976751695189,18.1949250288351,18.4910485933504,18.4422560429722,18.3307332293292,18.0878114934735,17.9037402145549,19.1901840490798,17.7164524963135,16.1976349802915,14.9054774600097,13.9172294869953,13.0602782071097,12.1395701054348,11.1637563884157,10.2569140836076
Burundi,15.9126365054602,17.5125089349535,17.1578258022266,16.8465227817746,16.7855183763028,16.8316831683168,16.9855342977135,17.9324055666004,18.4002746309646,17.1618204804046,15.8115811581158,14.3046357615894,13.8940092165899,13.7361488605478,12.8293241695304,11.5112994350282,10.355078447564,9.63331261653201,9.2655035918487,8.90277777777778,8.35208471211118
Cambodia,16.551724137931,16.5702479338843,16.7832167832168,16.9491525423729,17.0513560300058,15.3412295544275,13.3627829928216,19.2577030812325,17.434988179669,16.0989662769022,12.9978716935239,10.8252495430901,10.6510416666667,10.6669877197207,10.3182579564489,9.40832113736149,8.42146881486607,7.77348534815792,7.45985928197727,7.19611583145483,6.79286372392998
Cameroon,15.590689503733,16.0048134777377,16.0844250363901,16.7047308319739,17.1626697486276,17.6485461441214,17.911751856706,18.1027966742252,17.5658108547286,16.7799490229397,15.5971367575035,15.679247396125,15.5025553662692,14.5102999638598,13.2883253746089,12.2481442205726,11.4834548513741,10.8697070529132,10.2374702399121,9.56021845357861,8.90511744509238
Canada,11.8351063829787,12.2598942890293,12.3627306690819,11.2860355755469,8.38500694123091,7.44745264250497,7.08482287942801,6.90847613924537,6.75162883940717,6.53510846793269,5.53117335742868,5.10760929548102,5.12130955860859,5.18053375196232,5.27590847913863,5.28335148027168,5.15867047676342,5.026055617786,5.00879152212137,5.05163271001954,5.14048531289911
Cape Verde,10.126582278481,13.9784946236559,18.2692307692308,16.5289256198347,15.2173913043478,15.4362416107383,16.2337662337662,16.9590643274854,16.9312169312169,15.3846153846154,13.4199134199134,12.4,10.8614232209738,10.1754385964912,9.93377483443709,9.11949685534591,8.13253012048193,7.26744186046512,6.79886685552408,6.4066852367688,6.04395604395604
Central African Rep.,14.1158989598811,14.950634696756,15.7273918741809,16.0905840286055,16.2365591397849,16.4717348927875,16.5511265164645,16.7291822955739,16.767270288397,16.0188457008245,15.9329140461216,15.4471544715447,14.4352376798953,13.6690647482014,12.8972653362897,12.1305841924399,11.4469453376206,10.68401937046,10.0028661507595,9.4082356149441,8.86339937434828
Chad,14.6103896103896,16.4091243561442,16.4565361645654,16.4782867340869,16.7735042735043,17.4964438122333,18.1196581196581,18.3295540438398,18.3290155440414,18.2828563489858,18.3148454094878,18.2917162108601,17.732457656412,17.1320182094082,16.3991439272338,15.5125634068656,14.4775493075955,13.3942878687906,12.4017094017094,11.5390625,10.7700050327126
Channel Islands,7.69230769230769,7.14285714285714,6.77966101694915,6.45161290322581,6.25,6.06060606060606,4.54545454545455,5.63380281690141,5.4054054054054,5.47945205479452,5.4054054054054,5.1948051948052,3.94736842105263,3.84615384615385,3.84615384615385,3.8961038961039,3.94736842105263,3.94736842105263,4.05405405405405,4,4
Chile,13.9739413680782,14.4948755490483,15.54578375582,15.2879341864717,13.1573520313467,11.7970081423973,10.2364984115778,10.5949470252649,10.7431824992508,10.0219659527732,8.36755646817248,7.37097753491196,7.076070645273,6.81592588507775,6.48579906740144,6.20647275706678,5.8729842723472,5.58370687975054,5.39399174584893,5.293670404866,5.21286660359508
China,13.4246334691633,16.7140005742335,14.1959429314551,15.3497429729227,15.90931406488,13.6255763493355,9.97701333142654,9.85761484285899,10.7624299799051,8.5163299597114,7.12404510493002,6.22567107852216,6.09914878459214,6.24059612731764,6.009971114845,5.42542187883948,5.00167955744724,4.87182861987028,4.93027563070088,4.95192969179967,4.84781880904208
Colombia,17.5875228140037,18.3808700662633,18.0562468889995,17.8724774581365,16.8814192343604,14.667996343389,14.2,13.319631373069,12.4828122197645,11.7988499511772,10.7951161405599,9.9601593625498,9.36888662073658,8.66188769414576,8.08088401112531,7.53752680486061,7.04061365659886,6.59896798094734,6.19967793880837,5.9196817579087,5.74780606211489
Comoros,13.9240506329114,17.2413793103448,18.5567010309278,17.7570093457944,17.6470588235294,18.5185185185185,18.9024390243902,19.1709844559586,16.3636363636364,14.7540983606557,14.0794223826715,14.4262295081967,14.2441860465116,13.1578947368421,11.6666666666667,10.6194690265487,10.0616016427105,9.61538461538462,9.18918918918919,8.53242320819113,7.80487804878049
"Congo, Dem. Rep.",16.9703520691785,16.7900544768822,17.0646766169154,17.369290038525,17.6521157703697,17.9566048715604,18.2898717764011,18.9013326659576,19.3622231686542,19.625428646795,19.2149081854964,18.8715301059407,17.7029436697945,16.9058847652245,15.9630367820257,14.7735318511925,13.5115871043205,12.337499791399,11.3233959419755,10.4055503898148,9.52521578050123
"Congo, Rep.",15.8150851581509,16.1504424778761,16.6340508806262,17.1232876712329,17.5334323922734,17.6696542893726,17.7437020810515,17.1992481203008,16.3680781758958,15.9971305595409,15.3543307086614,15.3621495327103,14.7340425531915,13.5416666666667,12.6011068539804,11.660777385159,10.8552631578947,10.126582278481,9.48081264108352,8.92693365943137,8.37222870478413
Costa Rica,16.0676532769556,18.4115523465704,18.6259541984733,18.5328185328185,15.5728587319244,13.5509396636993,13.5181975736568,13.5196374622356,13.3024487094639,11.5339578454333,9.98964803312629,9.0183184593706,7.92122538293217,7.73638968481375,7.14285714285714,6.73992673992674,6.30693763139453,5.97165991902834,5.73018991486575,5.52715654952077,5.40031397174254
Cote d'Ivoire,17.085020242915,18.1818181818182,18.9237137788291,19.5430238210987,19.9211045364892,20.3198494825964,20.4410307234886,19.326559075513,17.9389942291838,16.8489547279524,16.034359341446,15.8902361199745,15.1094752736882,14.2115400720208,13.1738771837745,12.2152928416486,11.3768384624892,10.6321349463282,9.92322254943206,9.24881016633139,8.62148455509451
Croatia,9.52380952380952,9.20481927710844,8.19128787878788,7.76744186046512,6.72853828306264,6.80889695869269,6.77891005759858,6.76496097137901,6.08658379768538,5.33498759305211,4.88013698630137,4.38558402084238,4.46584938704028,4.55953961930058,4.52914798206278,4.37357630979499,4.2711234911792,4.22000948316738,4.3141056713524,4.47093889716841,4.58949515553289
Cuba,13.2378623821167,13.777917584146,12.5143184421535,15.4713114754098,13.9589169000934,11.9303525365434,8.04692323523359,7.66773162939297,8.07370820668693,6.86671575846834,6.26806358381503,5.82646109716744,5.011634150707,4.80442936238614,4.63161659513591,4.41097364174287,4.14629730219084,3.9063939561452,3.762525997353,3.67259230318422,3.60782715042805
Cyprus,12.8,11.8959107806691,12.80276816609,11.7056856187291,9.12052117263844,7.46753246753247,9.15032679738562,9.23076923076923,8.79765395894428,8.15217391304348,6.51629072681704,5.36130536130536,5.32150776053215,5.47368421052632,5.63380281690141,5.42635658914729,5.22388059701493,5.05415162454874,4.92957746478873,5.13698630136986,5.2013422818792
Czech Rep.,9.45945945945946,8.63007959782153,7.1617497456765,6.71731307477009,6.64556962025316,7.97759320069538,8.09281267685342,6.39019792648445,5.95889119366396,5.44769085768143,4.11350219005904,4.36447166921899,5.02360717658168,5.13397039535319,4.86667909752004,4.53273642977056,4.29240862230553,4.34700434700435,4.6657779470577,4.97512437810945,5.03846153846154
Denmark,9.42432683379759,8.13589628967367,7.75563258232236,7.96497080900751,7.61482675261886,6.92488262910798,5.8982266769468,5.00770416024653,5.44478527607362,6.23582766439909,6.07857672349889,5.76852866009492,5.53745928338762,5.18358531317495,5.18412584912406,5.3323853537149,5.44361965358784,5.33757511488158,5.17546969159872,5.06600071352123,5.06283662477558
Djibouti,19.3548387096774,17.1428571428571,18.6046511627907,18.9655172413793,18.5185185185185,17.6991150442478,17.5438596491228,17.4129353233831,17.2661870503597,16.2939297124601,14.1689373297003,13.1188118811881,12.2448979591837,11.5546218487395,10.873786407767,10.2702702702703,9.74789915966386,9.00473933649289,8.52017937219731,7.9885877318117,7.60869565217391
Dominican Rep.,18.9915966386555,19.7122302158273,20.1823708206687,19.5573854863613,18.0813439434129,16.4674122637871,15.087239137872,14.4512195121951,13.6712328767123,12.8944099378882,11.7069831127339,11.1204895547584,10.4694559025732,9.66789667896679,8.94948435588184,8.30553702468312,7.75765347010739,7.26482458863707,6.81095807476918,6.40606420927467,6.05704204645692
Ecuador,15.4566744730679,17.5619834710744,17.4853537629563,17.4201091192518,17.2100840336134,16.6424207157405,15.959595959596,14.8442677269715,13.4923738756355,12.262156448203,11.6457347904094,10.7153822536076,9.75574294853155,8.99122807017544,8.41558441558442,7.8421640402035,7.30571803748359,6.79083757519667,6.35100011300712,5.98955439493277,5.77113334066176
Egypt,17.0564851622446,17.074367994764,17.2756041426928,16.6169659285578,16.0527205136871,15.5443037974684,16.1208840775823,16.0537903129835,15.9003831417625,12.7089773515866,11.9761166609255,11.5751852238339,11.2365168940639,10.5897800634643,9.60948140920087,8.74265883609183,8.16852192081847,7.77484939759036,7.36940298507463,6.87839031159329,6.37884032223482
El Salvador,16.2331838565022,17.7327935222672,18.2918149466192,18.3374083129584,17.6251331203408,16.9079869219991,16.3782186576615,15.078125,13.9619883040936,13.2994923857868,12.196700097056,9.75149418055992,9.06316753127861,8.86859163229228,8.55524079320113,8.14553353244638,7.36100234925607,6.72906653174804,6.27005677610466,5.9578590457738,5.77979460234058
Equatorial Guinea,13.0434782608696,15.1260504201681,14.6153846153846,14.5985401459854,14.8648648648649,14.7540983606557,13.1578947368421,15.625,18.5567010309278,17.7489177489177,16.728624535316,15.7377049180328,15.4285714285714,15.4430379746835,14.7392290249433,13.6734693877551,12.6865671641791,12.0068610634648,11.2341772151899,10.7511045655376,10.0550964187328
Eritrea,18.1975736568458,17.4528301886792,17.9916317991632,18.0147058823529,17.8302900107411,18.0112570356473,19.5374800637959,16.8649405178446,16.6666666666667,16.8395363026236,15.8458244111349,15.9140727750986,15.8311345646438,14.501808615587,12.8756629345905,11.5158007498661,10.7098992876443,10.278469549468,9.88895872616803,9.30960297281439,8.56669123065586
Estonia,6.8362480127186,6.88073394495413,6.89149560117302,6.68523676880223,6.35994587280108,7.01298701298701,6.83544303797468,6.86274509803922,7.07434052757794,5.05181347150259,4.07608695652174,4.40771349862259,5.27045769764216,5.69444444444444,5.59440559440559,5.11363636363636,4.47976878612717,4.43131462333826,4.81927710843374,5.19083969465649,5.27950310559006
Ethiopia,18.024505588994,17.524665429325,17.4065934065934,17.8966215164253,18.0174008357882,17.8851017704444,17.7594709706344,17.9968095905641,18.5308504953344,18.6175404350251,17.6838146081048,16.6329302721994,16.0568724819638,15.1227285897595,14.0900701365818,13.0013808248349,11.9294417166758,10.9330990825176,10.0790948750146,9.28707374137785,8.51402586394511
Fiji,19.5652173913043,19.3939393939394,19.3717277486911,17.2566371681416,14.453125,13.3333333333333,13.7380191693291,14.2450142450142,13.0311614730878,12.2015915119363,11.8987341772152,10.757946210269,9.97624703087886,9.30232558139535,8.71559633027523,8.29596412556054,7.91208791208791,7.39130434782609,6.79824561403509,6.38766519823789,6.01336302895323
Finland,11.7056856187291,9.89110707803993,8.7979094076655,8.13214739517154,7.14285714285714,6.07802874743326,6.32603406326034,6.29204590423427,5.9190031152648,6.10687022900763,5.4380664652568,5.19626168224299,5.28440366972477,5.34875316226961,5.29706513958482,5.22202486678508,5.06194690265487,4.92733073378235,4.91628072675454,4.98923187365398,5.0559768869628
France,8.94484854065003,8.42503898418356,8.31101475151979,8.30004793097939,7.76926925000962,7.46229849193968,6.45838612750244,6.60566602146754,6.35616438356164,5.9255287059691,5.89279258553259,5.98699311400153,5.84011935102878,5.47623405943011,5.29924812030075,5.16626018678246,5.12080141426046,5.16425064297405,5.17902813299233,5.10819748216047,5.01801487680149
French Guiana,16.6666666666667,14.2857142857143,12.5,15.7894736842105,13.6363636363636,14.8148148148148,12.1212121212121,11.6279069767442,12.7272727272727,14.9253731343284,13.75,12.8712871287129,11.304347826087,10.6870229007634,10.3448275862069,9.14634146341463,8.98876404494382,8.2051282051282,7.76699029126214,7.30593607305936,6.89655172413793
French Polynesia,17.2413793103448,18.75,17.948717948718,17.3913043478261,17.3076923076923,14.5161290322581,13.8888888888889,13.4146341463415,12.9032258064516,10.6796116504854,10.5263157894737,8.87096774193548,9.09090909090909,8.39160839160839,7.48299319727891,7.05128205128205,6.83229813664596,5.95238095238095,5.81395348837209,5.74712643678161,5.68181818181818
Gabon,10.3734439834025,11.4754098360656,11.6935483870968,12.0622568093385,12.8676470588235,14.0522875816993,15.2737752161383,16,16.0599571734475,16.1172161172161,14.2857142857143,12.9548762736536,12.1010638297872,11.6136919315403,10.9480812641084,10.1890756302521,9.45812807881774,8.86194029850746,8.42945874001775,7.97285835453774,7.52248569092396
Gambia,16.2962962962963,14.7887323943662,15.2439024390244,16.4021164021164,16.9724770642202,17.2413793103448,17.6848874598071,17.426273458445,16.9977924944812,17.2727272727273,16.9207317073171,16.2972620599739,15.4195011337868,14.5854145854146,13.75,12.900641025641,12.0926864590876,11.2582781456954,10.5231143552311,9.80834272829763,9.16271721958926
Georgia,7.68421052631579,9.46142649199418,10.7913669064748,10.7007973143097,8.57371794871795,8.37495197848636,7.94947994056464,8.06162665711215,7.75139664804469,7.10259301014656,5.32,4.62845010615711,5.23021904336164,5.21698984302862,5.02369668246446,4.67153284671533,4.4044044044044,4.39503619441572,4.56498388829216,4.63687150837989,4.56140350877193
Germany,5.98649784453542,6.67478942628596,7.11956661275001,7.82070097758762,7.07910947276519,5.15319323870094,4.76701111327744,4.97452433110985,5.21861777150917,4.77883284821301,4.52284034373587,4.19645189635928,3.89694273001292,3.81937729646103,3.9045871559633,3.91202899270218,3.85091285573597,3.78204302460389,3.76508404911208,3.83233856375078,3.98790870517763
Ghana,18.3441558441558,17.2425828970332,17.935752528257,18.5185185185185,18.7153419593346,18.4773828756058,18.003663003663,17.4588381484933,16.7815160113498,15.9859154929577,15.0430542587405,14.3861596817467,13.9,13.3378520861576,12.5265829731769,11.7550814926688,11.0109877332713,10.4310717372515,9.95408909742193,9.48749526335733,9.00792052624513
Greece,9.33230213972673,8.75643855776306,8.56204550785832,7.94445709082631,8.42409424316515,7.23570190641248,7.06720977596741,6.57946888624653,5.20085387153115,4.68345057386153,4.59479015918958,4.4738725841088,4.63094393186657,4.38611942927603,4.16959887403237,4.01832922100811,3.9830058417419,4.07690938223251,4.22863286149436,4.31174454266643,4.35654393000365
Grenada,18.6046511627907,15.5555555555556,18.3673469387755,17.6470588235294,12.7659574468085,12.7659574468085,13.0434782608696,13.7254901960784,14.2857142857143,12,9.80392156862745,9.80392156862745,9.80392156862745,9.43396226415094,9.09090909090909,7.27272727272727,7.40740740740741,5.66037735849057,5.76923076923077,6.25,6.25
Guadeloupe,16.5137614678899,15.8333333333333,15.7142857142857,15.5844155844156,14.6341463414634,13.0177514792899,9.03614457831325,8.88888888888889,7.17948717948718,6.76328502415459,6.33484162895928,7.20338983050848,6.55737704918033,6.37450199203187,5.859375,5.46875,5.3639846743295,4.9808429118774,5,5.01930501930502,4.70588235294118
Guam,21.0526315789474,18.1818181818182,17.8571428571429,18.75,15.7894736842105,13.6363636363636,12.2448979591837,12.280701754386,12.9032258064516,13.0434782608696,10.6666666666667,9.75609756097561,9.19540229885057,8.51063829787234,7.92079207920792,7.47663551401869,7.27272727272727,6.95652173913044,5.93220338983051,5.83333333333333,5.73770491803279
Guatemala,18.9987163029525,18.9597315436242,18.0616740088106,17.9213002566296,17.7063877474785,17.7429876060013,17.8828958753966,17.6380758462713,16.8590178773478,16.6600397614314,16.0511115000875,15.3787064065141,14.4233378561737,13.3935018050542,12.3136746597537,11.2233886000196,10.1775894708375,9.22033330541831,8.34512022630835,7.57778770284353,6.89900426742532
Guinea,15.993907083016,16.4689462665736,16.6985340981517,16.9266320046216,17.0566822672907,17.3286991062562,17.6215277777778,17.8516819571865,17.8419153820925,17.5438596491228,17.0197400096293,16.6265060240964,16.2622309197652,15.4975251749445,14.5045045045045,13.4453781512605,12.4610964807278,11.6105274558648,10.8212273940113,10.0799854571896,9.37974043485589
Guinea-Bissau,15.4716981132075,19.2307692307692,15.1815181518152,15.1815181518152,13.1147540983607,20.1704545454545,17.0616113744076,15.7327586206897,15.9223300970874,16.4406779661017,16.8693009118541,16.711590296496,16.4663461538462,15.8458244111349,15.2069297401347,14.4463667820069,13.6256851996868,12.847965738758,12.0994113799869,11.4388922335942,10.8319374651033
Guyana,18.348623853211,19.6787148594378,20,17.9566563467492,17.0868347338936,14.745308310992,13.4860050890585,13.0102040816327,11.1688311688312,10.5670103092784,10.5670103092784,10.1876675603217,8.40108401084011,7.85907859078591,7.65027322404372,7.56302521008403,7.18390804597701,6.48967551622419,5.57275541795666,5.33333333333333,5.3763440860215
Haiti,14.3549364021805,15.5518394648829,15.8375634517766,16.0294795025334,15.4617634768074,14.8275862068966,15.6401384083045,16.8466522678186,15.7777777777778,14.6807440925088,13.8025594149909,12.7413937867338,12.0318261207064,11.3656864513801,10.7359891964889,10.069774817634,9.3937575030012,8.75214163335237,8.16801203995075,7.66798418972332,7.19754977029096
Honduras,17.4089068825911,19.2488262910798,19.2346424974824,19.0068493150685,19.1330343796712,18.4466019417476,18.3075221238938,17.8368121442125,16.994266994267,16.2065256364288,14.8171905067351,13.4047481181239,12.4671916010499,11.5063260921461,10.5436212187637,9.54415954415954,8.63254392666157,7.7856237552055,7.04883962590925,6.63443907317886,6.34792440639638
"Hong Kong, China",15.5046826222685,16.2675474814203,15.975935828877,14.058209774849,10.6866288074342,8.90027958993476,8.25041459369818,7.72727272727273,6.50377290693496,5.88611644273832,4.70110272780035,3.14587973273942,3.00832661831856,3.60890708983875,3.50490196078431,3.35063709296838,3.0885380919698,2.90437890974084,2.96182536200088,3.18319618882633,3.37344220025784
Hungary,8.37286038358424,8.99606299212598,7.54790013547513,5.94852240228789,6.47765677806985,7.08356391809629,7.42753623188406,5.81034167732505,5.58752552441062,5.3578049684835,4.50298953662182,4.36507936507936,4.56106870229008,4.5708775313404,4.47265625,4.37710437710438,4.28485214242607,4.22217667554827,4.34328669868449,4.5280612244898,4.64463166990711
Iceland,12.5,12.8205128205128,12.6436781609195,11.5789473684211,9.9009900990099,9.43396226415094,9.00900900900901,9.16666666666667,8.06451612903226,8.3969465648855,7.19424460431655,6.71140939597316,6.91823899371069,7.18562874251497,6.81818181818182,6.01092896174863,5.85106382978724,5.20833333333333,5.18134715025907,5.15463917525773,5.10204081632653
India,14.6476682778374,16.7277311182737,16.5217188882164,16.1158640405272,15.6691744096854,15.2712942290779,15.0512316368531,14.5491406569296,13.9213058543712,13.228665308135,12.1317012742329,11.2347398907504,10.2594054482977,9.47100840269129,8.66760375377208,7.88424472396885,7.14431784580267,6.58817413765846,6.34974719288145,6.08976285894463,5.80122409762519
