Total 15-19 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Bahrain,9.56521739130435,9.62962962962963,9.55414012738854,8.90052356020942,10.5990783410138,12.7272727272727,9.79827089337176,7.26392251815981,7.11382113821138,7.95847750865052,8.12883435582822,8.24175824175824,8.89987639060568,7.83200908059024,7.465825446898,6.75808031341822,6.3594470046083,5.94405594405594,5.67612687813022,5.6406124093473,5.4858934169279
Bangladesh,9.89333639178805,9.76838280830684,9.52011526099967,9.43182564169894,10.4151608893001,10.411395607732,10.4707118756568,10.6164616325698,11.0644112356441,11.575035523008,11.585101621829,10.8702750711841,10.1768000827135,9.68108299375635,9.05043950654544,8.0482226734765,7.69775853160446,7.42672592423225,7.07399530041145,6.64377541680139,6.2257578821996
Barbados,9.47867298578199,8.84955752212389,8.62068965517242,10.1694915254237,10.9243697478992,11.3821138211382,11.2903225806452,10.1960784313725,9.65250965250965,7.72200772200772,7.90513833992095,7.53968253968254,6.640625,5.81395348837209,5.3639846743295,5.34351145038168,5.38461538461538,5.11811023622047,5.15873015873016,4.89795918367347,5.04201680672269
Belarus,10.1497933884298,9.97052415737537,6.36374740442164,6.91297780876031,8.605242782878,9.68396327140722,8.83114194015944,7.31,7.10526315789474,7.23677802668744,8.07558428642466,8.17802220185355,6.33861551292744,5.02351432235998,4.98244073748903,5.36723163841808,5.3602709330842,5.12168543407192,4.79788439743105,4.51858662813608,4.50797141286421
Belgium,7.22067686601762,6.45306859205776,5.94275726458379,7.51163774862463,7.48701973001038,8.05808364863483,8.11965811965812,7.4477840040754,6.66465317628108,6.09816559246406,5.98449916609438,5.99078341013825,5.98130841121495,5.60764846479132,5.4308472121651,5.63002680965148,5.56538665722881,5.59704771109744,5.53370049829531,5.45581314275754,5.40375913679081
Belize,10.1449275362319,8.97435897435898,8.51063829787234,9.52380952380952,10.655737704918,12.6865671641791,11.8055555555556,11.6564417177914,10.9947643979058,10.0456621004566,11.1111111111111,10.9929078014184,10.828025477707,10.4956268221574,9.62566844919786,8.93300248138958,8.6046511627907,8.16777041942605,7.6271186440678,6.92464358452138,6.52173913043478
Benin,8.54075158613958,9.13370998116761,9.91626267078008,9.32956381260097,9.3183466279913,9.65250965250965,10.0842696629213,10.337296772628,10.3419516263553,10.4472396925227,10.4820543625169,10.5236400610066,10.5720178009335,10.5184072126221,10.5379876796715,10.7664366146023,10.7142857142857,10.3428069147378,9.89433237271854,9.457934755948,9.08925484487308
Bhutan,10.1190476190476,10.2040816326531,9.77777777777778,9.765625,9.12162162162162,9.47075208913649,9.21985815602837,9.35550935550936,9.87202925045704,10.2564102564103,11.4081996434938,11.7103235747304,11.0169491525424,9.09090909090909,8.64799025578563,7.86127167630058,7.99112097669256,7.81584582441114,7.15025906735751,6.44511581067472,6.12043435340572
Bolivia,10.2100995208257,10.0764881942135,9.7910447761194,10.237270061317,10.3063405366896,10.4013448203404,10.3770063456514,10.4927924907811,10.7946026986507,10.2913659449345,10.2548689588843,10.4248366013072,10.7399282010371,10.264443011149,10.0111712640715,9.49070331447049,8.98212779013577,8.47706422018349,7.97962648556876,7.50480637187586,7.0427258702797
Bosnia and Herzegovina,12.0916259857304,11.4052953156823,8.08176100628931,9.8322048866647,11.026936026936,10.9954630370963,10.6056733963711,9.21435499515034,8.52299117510451,7.95079507950795,7.84844384303112,7.77777777777778,6.0122372971535,5.8760397102227,4.89662676822633,4.68533407263654,4.68883205456095,4.63343108504399,4.4721630666261,4.31609013011742,4.18743768693918
Botswana,10.9223300970874,10.6609808102345,9.77011494252874,9.22818791946309,11.4161849710983,11.2607099143207,10.7833163784334,10.6034482758621,10.9548482605477,11.6204002582311,12.0789779326365,11.8478260869565,10.9706774519717,10.0712589073634,9.33991917377638,9.62360992301112,9.57271980279375,9.29308975377284,8.80769230769231,8.31469052945563,7.97679477882524
Brazil,10.0135242788595,10.1769841143639,9.47157153854614,9.9977469198022,10.6530820597764,10.9933505350091,11.3173106175844,10.3842114154346,9.97586430524634,10.3117075885955,10.4228505813119,9.34589484659082,8.44778532831177,8.49436075400268,8.19078506783001,7.0503825934033,6.29990881710923,5.90780791872432,5.54048959085685,5.25696048300569,5.13198359815479
Brunei,10.2040816326531,7.8125,7.31707317073171,6.79611650485437,10,10.5590062111801,10.3092783505155,9.77777777777778,8.56031128404669,9.15254237288136,8.68263473053892,8.67208672086721,8.82352941176471,8.16326530612245,7.29166666666667,7.04500978473581,6.60550458715596,6.22837370242215,6.28099173553719,6.16113744075829,5.94512195121951
Bulgaria,9.40559922769273,7.74769969329244,7.51334858886346,8.53450377956596,8.02309142318567,7.45412844036697,7.01873166328143,6.78495703604508,7.2683977775258,7.34801340354236,6.77987264327631,6.61498708010336,5.32141904507869,4.40589288172931,4.63226909920182,5.18364928909953,5.28756957328386,5.06063055780113,4.75063398140321,4.52616690240453,4.65504451038576
Burkina Faso,10.2670913991669,10.3645952763128,10.593220338983,10.0449482118429,9.89834135901552,10.4632329122125,10.7580174927114,10.9581926772267,11.0140653357532,11.0880726698262,11.152034261242,10.9527272727273,10.599361336281,10.4249947401641,10.5756481185131,11.9257559286548,11.5112033789104,10.925421010425,10.3978641283845,10.0485449770539,9.77640633801092
Burundi,10.1384364820847,9.9478390461997,9.93197278911565,9.99377334993773,11.3196814562002,11.3920609026645,11.310244611286,10.6696702846611,9.91022707269847,10.1653696498054,11.8201483312732,12.6592572512876,11.4423189766459,10.2327064073956,9.65396917708636,9.91757749507257,10.2069890220397,9.91324921135647,9.15996425379803,8.42922696787857,8.02236292604068
Cambodia,10.4027617951669,10.3861243031179,10.3238866396761,10.2409638554217,10.1743767113417,10.5819360293082,11.6496220542463,10.7667613285591,9.39112487100103,8.11879448203146,12.4539540716357,12.322445742303,12.2617070740618,10.2470041574957,8.60160397605332,8.58061455752912,8.82543157056863,8.79178108133699,8.22203105899398,7.48858447488584,7.02218860312658
Cameroon,9.89699955217197,9.79591836734694,9.72813020159053,9.62619913992722,9.76893828604855,9.64856230031949,9.86892829606785,10.0294985250737,10.3163573939344,10.6715993170176,11.2119493287956,11.222714774704,10.9630223469286,10.3347167087694,10.657959586003,10.9302413415417,10.5971610376897,9.98568360773085,9.43723734697606,9.0736914600551,8.81472205586106
Canada,7.84741937832132,7.24499523355577,7.72280545007818,8.98927791046293,9.77159697918585,10.1460547921528,9.86254435697679,7.80899311198824,6.99613732356233,6.75698733918029,6.73597080101675,6.68255540423424,6.60352305921926,5.72805139186296,5.26954177897574,5.20965363822137,5.28757420062852,5.43141806925904,5.48058126663369,5.40049241814124,5.29562750484082
Cape Verde,13.013698630137,10.0591715976331,7.10659898477157,9.1703056768559,11.2359550561798,12.2302158273381,13.448275862069,12.5391849529781,10.1408450704225,11.2781954887218,12.1004566210046,12.5,11.8908382066277,10.948905109489,9.96563573883162,8.95765472312704,8.6687306501548,8.42105263157895,8.01749271137026,7.44985673352436,6.83760683760684
Central African Rep.,9.44822373393802,9.4488188976378,9.32090545938748,9.04126213592233,9.29469655549481,9.66782350024789,9.92063492063492,10.0076394194041,10.0648242920505,10.2910291029103,10.6008010680908,10.823988298391,10.7238010657194,10.9600162370611,10.8593896274106,10.4695652173913,10.2276422764228,9.91432068543452,9.55275727312202,9.24728223475987,8.85060494476591
Chad,9.5433977786919,9.44734876773712,9.40026954177898,9.21728618918102,10.0815217391304,9.99037072701011,9.85029290518551,9.82382229031022,10.0884376023583,10.4643007434423,10.6284218043323,10.6797085537479,10.7431551499348,10.8790119692003,11.0641154749916,10.9836162536228,10.9475233988853,10.8719256007176,10.688460057336,10.3499511241447,9.89703341013825
Channel Islands,6.86274509803922,6.54205607476636,5.45454545454545,6.08695652173913,5.83333333333333,7.14285714285714,7.8740157480315,7.46268656716418,6.42857142857143,5.55555555555556,5.4421768707483,6.04026845637584,6,5.26315789473684,5.1948051948052,4.60526315789474,4.63576158940397,4.63576158940397,4.63576158940397,4.76190476190476,4.92957746478873
Chile,9.46745562130178,8.99009315392577,9.52131833638504,9.4924268701584,9.97493210779194,11.1718974949611,11.6615989983903,10.3311586423322,9.37073540561031,8.12048861743476,8.58032297814385,8.97711235196662,8.68448698494222,7.41298527443106,6.64735232576855,6.48811377556317,6.38523761375126,6.20289567631892,6.05793697396751,5.85036655823664,5.6733468874044
China,9.79664264008573,8.604091757811,8.27927657347746,9.28673445311747,10.9792132125581,9.40771559988454,10.8340265544464,12.0849624674094,10.6017131764687,7.89919824669625,8.06004006459587,9.3916483965339,7.83644033000824,6.75423603758745,6.04713951518912,5.98909946736034,6.22037542018013,6.09047081751975,5.59002155929287,5.22284794627737,5.1542506795837
Colombia,9.88498083013836,9.53930715267231,9.60204910351721,10.5280172413793,11.24080063751,11.5408686944549,11.9324731342729,11.7148953193759,10.3923871472882,10.3672417103206,10.0367073967919,9.70057376477967,9.42136979200415,8.84645756980582,8.37254676919546,8.08281286986289,7.66436741465118,7.33169018839895,7.01353373567282,6.7097856417039,6.4235503673781
Comoros,10.3225806451613,9.6045197740113,9.375,8.49056603773585,10.1694915254237,10.7806691449814,10.6707317073171,10.4166666666667,10.7798165137615,11.5853658536585,12.7041742286751,10.7142857142857,9.82658959537572,9.66057441253264,10,10.485651214128,9.95893223819302,9.09961685823755,8.44564240790656,8.17021276595745,8.14995925020375
"Congo, Dem. Rep.",10.1469501682949,10.28848984398,10.381590066957,10.3068045477918,10.1158491496179,10.1139418768404,10.1398601398601,10.1235590089803,10.1115703595645,10.1642847602511,10.503432944463,10.827874540869,11.1063603927697,11.2132994045236,11.3462876963978,11.0293518141052,10.9747225931212,10.8402520167226,10.4835268837224,9.98736690128136,9.47645292279324
"Congo, Rep.",9.9009900990099,9.82142857142857,9.69337289812067,9.61871750433276,9.66292134831461,9.86460348162476,10.0937672366244,10.3920642418517,10.7113654946852,11.0751528227256,11.2611129404017,11.1566617862372,10.9869646182495,10.4901728628937,10.5789697743721,10.3299293008641,9.94707063332725,9.63608405945669,9.19040721068727,8.7580103753433,8.40862722238414
Costa Rica,8.90269151138716,8.77659574468085,8.62068965517242,9.29203539823009,10.9340659340659,11.7446393762183,12.2657580919932,10.9792284866469,9.22077922077922,9.5717160103478,10.1272264631043,10.3002309468822,9.32988580047404,8.35182570102885,7.69377261474005,6.90092374569824,6.92347735554399,6.55160857908847,6.32024759732856,6.05770763589989,5.86942875078468
Cote d'Ivoire,10.5031948881789,10.3887168902649,9.87224157955865,9.11458333333333,9.02140672782874,9.09228213260837,9.15894511760513,9.41378651899943,9.97462733904218,10.7595781604592,10.8339602986284,10.6370816877988,10.6954102920723,10.5980505534446,10.6930840011873,10.4680879682561,10.2027649769585,9.77430850161208,9.33147997587138,8.93522148177186,8.56984760104212
Croatia,9.50155763239875,8.49508444668515,7.04747774480712,8.83280757097792,8.89474946056102,7.92497069167644,7.31094356865433,6.81716584711667,6.75077467906153,6.93790149892934,6.86056838365897,6.21341737955876,5.85034013605442,5.51739926739927,4.83908312109285,4.96120385610158,5.11961722488038,5.07688552599463,4.99375780274657,4.85312899106003,4.80920020909566
Cuba,9.63000506842372,9.96941896024465,9.76053773981235,9.05432595573441,9.46643717728055,8.74218501642471,11.9142014841923,11.4835382784609,9.97167138810198,6.79193400549954,7.25108225108225,7.54868679649812,6.80114244912531,6.18869270554664,5.65481507950688,5.01345291479821,4.87295825771325,4.79274611398964,4.63834236289326,4.46938373695609,4.30848329048843
Cyprus,9.29292929292929,8.85122410546139,8.37696335078534,10.1200686106346,9.44625407166124,10.8552631578947,9.16530278232406,8.17901234567901,7.33137829912023,7.66073871409029,8.00508259212198,7.6555023923445,7.38636363636364,6.05405405405406,5.36082474226804,5.22682445759369,5.41825095057034,5.52486187845304,5.56053811659193,5.32751091703057,5.11073253833049
Czech Rep.,6.96840690118754,6.08115380475729,7.57305959987431,9.02255639097744,8.5297418630752,7.10584014351206,6.63295078778448,6.653088934148,8.17079087821446,8.4108527131783,6.76838810641628,6.47312671635936,5.84053794428434,4.36768484156437,4.58845789971618,5.33333333333333,5.51330798479088,5.2858374030451,4.97205627288495,4.71168730650155,4.75126311698406
Denmark,6.83680636853196,7.00608245100248,8.31877729257642,8.72031939483085,7.56899350649351,7.31080814068366,7.72833723653396,7.6667318599648,7.15953307392996,6.16032140807346,5.24737631184408,5.7042643529629,6.46103303522541,6.31902951294586,6.02951763858891,5.83288602612274,5.48628428927681,5.47750311221768,5.70511677660902,5.86021505376344,5.82191780821918
Djibouti,9.67741935483871,11.5942028985507,10.7142857142857,11.1111111111111,10,10.3139013452915,10.8823529411765,10.9181141439206,10.7334525939177,10.5939004815409,10.958904109589,11.4143920595534,11.3765642775882,10.377358490566,9.92217898832685,9.45945945945946,9.12897822445561,8.92575039494471,8.66965620328849,8.32740213523132,7.90729379686435
Dominican Rep.,10.7084019769358,10.2754237288136,9.99701581617428,9.81781376518219,10.4828186167899,11.3411854103343,11.746835443038,11.4810908543016,10.8639631086396,10.3286962944725,10.2796331937054,10.0818296265212,9.82885085574572,9.17203311867525,8.96148135208315,8.67858336117608,8.23008849557522,7.79555208739758,7.40599496605903,7.08549125572318,6.79264935644669
Ecuador,9.53083505458838,9.50777202072539,9.30389727416085,9.44606413994169,10.6400804289544,10.6108859293573,10.721908349027,10.8547571962206,10.8570872652982,10.8636562911004,10.5434164568272,10.1286173633441,9.7444089456869,9.63211618825786,8.99453694068678,8.29186364767355,7.82280302122048,7.51673944687045,7.17662470809364,6.84547188867692,6.50469783732696
Egypt,9.91958350764654,9.1561718012881,8.49670851469477,10.5593209602838,10.6963146206392,11.0154296825677,10.7777827789531,10.5954120108975,9.87229182529245,10.8581271531475,11.3505194305502,11.824096635388,9.56388948078699,9.13181808276493,9.04713145915916,9.0605976888855,8.80843965556106,8.19893049964379,7.62298653993208,7.28627662613885,7.10701437460435
El Salvador,10.3996366939146,10.1151315789474,9.52724648141465,9.71023427866831,10.4784816893879,10.6468366383381,10.4461604461604,10.4020804160832,11.033965096641,10.3875698324022,9.85868102288022,10.3118297310675,11.2707896011626,10.842995926042,8.67462596342754,8.14847034942729,8.13483772113108,7.96221322537112,7.75907417148869,7.12904473378884,6.61167512690355
Equatorial Guinea,9.29203539823009,8.82352941176471,9.05511811023622,8.85608856088561,9.89761092150171,10.8786610878661,13.5746606334842,12.1019108280255,8.48806366047746,6.41592920353982,8.49056603773585,10.8196721311475,10.806916426513,10.371318822023,10.0456621004566,10.1956745623069,10.5904404873477,10.6034482758621,10.1910828025478,9.68218773096822,9.34256055363322
Eritrea,10.411198600175,10.5304829770388,10.4561403508772,10.4192355117139,9.84848484848485,10.1654846335697,8.09716599190283,9.62223806129722,11.9379354021533,13.5683094198378,12.0142309797482,11.3595706618962,10.3791650708541,9.87017310252996,10.7009971721982,11.2491559756921,10.834879406308,9.93852459016394,9.07557710551281,8.60627520409167,8.46467643241239
Estonia,8.82620564149226,8.9732528041415,7.166392092257,7.13731574864236,7.40469208211144,7.47206703910614,7.00203942895989,6.75409836065574,7.06556333545512,6.94444444444444,7.50728862973761,8.02377414561664,5.75485799701046,4.64419475655431,4.87256371814093,5.89569160997732,6.456571867794,6.33307271305708,5.87301587301587,5.22508038585209,5.02838605028386
Ethiopia,10.1437483048549,10.2773808937281,10.4483569116147,10.493051739028,10.007254136585,9.95021855269548,10.2939930526137,10.4238733252132,10.2727103306897,10.032992874943,10.2388765931466,10.8438253415484,11.3018816856326,11.1204630235772,10.8063799044126,10.8353293663047,10.6210901572678,10.2956502276654,9.85860606493599,9.36026239404137,8.86302441718639
Fiji,10.4166666666667,10.7142857142857,10.4060913705584,10.7991360691145,11.5830115830116,12.6516464471404,11.5689381933439,10.296191819464,9.80662983425414,10.7932379713914,10.9862671660424,9.90338164251208,10.0702576112412,10.0686498855835,9.35738444193912,8.7292817679558,8.27886710239651,7.88336933045356,7.54310344827586,7.38327904451683,7.14285714285714
Finland,7.73067331670823,7.72136953955136,8.05869074492099,10.6047326906223,9.25081433224756,8.46774193548387,7.98996025935997,7.16180371352785,6.05574493683577,6.42255727432935,6.41793930021264,6.08546356352537,6.26636737747849,5.61694290976059,5.38671519563239,5.49331405854716,5.59163059163059,5.62285301030555,5.58283324240771,5.46518004021203,5.34533431300514
France,7.49629487976287,6.53010438028526,6.09742747673782,8.57254162224227,8.1795442459575,8.012668550513,8.07414272474514,7.7125834988265,7.49986805298992,6.46023344425096,6.63126384684334,6.40498238138163,5.9424593671169,5.8968058968059,6.17126135838595,6.07903659890218,5.75722473786349,5.60691917685655,5.49701362026292,5.4844525892646,5.57263189005468
French Guiana,8,7.14285714285714,6.25,7.69230769230769,10.6382978723404,10.7142857142857,10.2941176470588,9.41176470588235,9.48275862068966,8.57142857142857,9.09090909090909,8.91089108910891,9.87124463519313,9.54198473282443,9.27835051546392,8.69565217391304,8.19209039548023,8.05194805194805,7.74818401937046,7.55148741418764,7.14285714285714
French Polynesia,10,10,10.2564102564103,9.89010989010989,10.0917431192661,10.9375,11.2582781456954,11.4942528735632,10.8247422680412,9.30232558139535,9.70464135021097,10.9375,8.51851851851852,8.30449826989619,7.51633986928105,7.52351097178683,7.29483282674772,6.78466076696165,6.70553935860058,6.28571428571428,5.94900849858357
Gabon,8.29787234042553,8.36820083682008,8.23045267489712,8,8.67924528301887,8.75420875420875,8.81057268722467,8.87198986058302,9.375,9.93560257589696,10.4453441295547,10.8266276517922,11.3924050632911,10.4878048780488,9.78627671541057,9.34237995824635,9.13978494623656,8.91866913123845,8.53122251539138,8.11265237494746,7.72653721682848
Gambia,10.077519379845,10.3202846975089,10.3448275862069,9.72972972972973,8.15850815850816,8.54368932038835,8.94308943089431,9.25170068027211,9.49720670391062,9.69529085872576,9.66257668711656,9.88219895287958,10.4571428571429,10.831234256927,10.8520179372197,10.6580540976988,10.424286759327,10.0733822548366,9.7269100951212,9.35988620199146,8.9845826687932
Georgia,9.63718820861678,10.6510416666667,6.72915164623888,6.69941938365342,8.54047163798598,9.70042796005706,9.46372239747634,7.95991680847041,7.56410256410256,7.51331098402682,7.90805567271194,8.80179171332587,7.8710289236605,5.53379040156709,5.40201005025126,6.06839804577012,6.05659878339064,5.8727123736684,5.48022598870056,5.19366197183099,5.26315789473684
Germany,7.21598221598222,8.78208318521152,7.30089407111368,6.05294682937746,6.82367690516701,7.42411917230159,8.48522780978171,7.8908412177383,5.62990192992837,5.29752643250064,5.65959572575634,5.87050429549095,5.19035780442624,4.9062634458172,4.59575737982144,4.30871331600596,4.25802473893106,4.39316822331829,4.4441458991066,4.41787009834347,4.37699453939437
Ghana,10.3614457831325,10.4353835521769,10.4712812960236,10.5805958747135,9.69440311319675,10.0510051005101,10.4508754422571,10.74888512994,10.8698556921432,10.8495216004639,10.8653353814644,10.8748231643317,10.7060660858129,10.309737799896,10.0517468799675,9.97952599578112,9.86153713843419,9.52279448988836,9.16266215173169,8.7755006550627,8.50197951916484
Greece,10.3621464446207,9.64218455743879,7.51230049201968,8.45515144427552,7.50853242320819,7.79177718832891,7.51918689068658,7.80306081353202,7.46826724392404,7.55388940955951,6.74342105263158,5.49579680014463,4.97183224537244,4.76824720298348,4.74122651542006,4.94057122582934,4.74410324877615,4.54992401895057,4.39550561797753,4.38993482983345,4.50639853747715
Grenada,9.33333333333333,9.75609756097561,7.95454545454545,9.67741935483871,10.6382978723404,13.1868131868132,13.4831460674157,11.8811881188119,10.4166666666667,10,11.8811881188119,12.7450980392157,10.7843137254902,8.41121495327103,8.25688073394495,8.18181818181818,8.33333333333333,8.41121495327103,7.76699029126214,6.93069306930693,6.12244897959184
Guadeloupe,9.04761904761905,8.47457627118644,8.3941605839416,10.8910891089109,11.0769230769231,11.280487804878,12.2699386503067,11.5819209039548,10.9090909090909,9.38271604938272,8.15850815850816,7.91208791208791,7.05128205128205,6.52631578947368,6.80412371134021,6.36550308008214,6.10997963340122,5.88235294117647,5.51020408163265,5.34979423868313,5.24109014675052
Guam,12.280701754386,9.67741935483871,7.46268656716418,8.21917808219178,9.41176470588235,9.57446808510638,10.5769230769231,10,9.09090909090909,8.16326530612245,8.38709677419355,8.38323353293413,8.88888888888889,8.90052356020942,7.92079207920792,7.58293838862559,7.3394495412844,7.04845814977974,6.83760683760684,6.75105485232068,6.66666666666667
Guatemala,10.7721639656816,9.975131251727,9.82854382999276,10.7240869748786,10.8507104631851,10.4059278350515,10.4475484606613,10.546875,10.8878662027164,11.1444277861069,11.2130388314927,10.8593012275732,11.0601001669449,10.9707241910632,10.9004477364435,10.5976215565257,10.2203577355707,9.73709000599469,9.18953670591072,8.60808649965735,8.03464211637131
Guinea,8.90332441727168,9.15468256752017,10.1825168107589,9.72503617945007,10.0728787090057,10.1115241635688,10.1383484651967,10.024681982153,10.118757117293,10.310243380583,10.5344786447149,10.6701366297983,10.6568494477814,10.5378704720088,10.5904196063869,10.7394946896233,10.636282923942,10.3106588109266,9.87195777538852,9.42446043165468,9.02986319652986
Guinea-Bissau,9.65250965250965,8.8339222614841,9.61214165261383,9.51585976627713,12.624584717608,9.20863309352518,9.2326139088729,7.83460282916213,12.3408423114594,10.548885077187,9.66257668711656,9.71467391304348,10.1034692635423,10.4808211777418,10.6053268765133,10.6753812636166,10.6072555205047,10.4563420768954,10.2766798418972,9.98785670916818,9.65109735509285
Guyana,9.45626477541371,8.43621399176955,8.80281690140845,10.4037267080745,11.2994350282486,12.0054570259209,12.7577319587629,12.2077922077922,11.7647058823529,11.4624505928854,10.9643328929987,8.51900393184797,9.43643512450852,10.5960264900662,9.53020134228188,7.9343365253078,7.43338008415147,7.43440233236152,7.57341576506955,7.45033112582781,6.98924731182796
Haiti,10.058987891959,10.3556187766714,10.0542775911088,9.33551708001872,10.2248621128553,10.5754276827372,10.7889650325075,10.2881302849984,9.7495779403489,10.4439638722809,11.7585848074922,11.3815090329437,10.924617196702,10.5767475816755,9.96416993687084,9.6344982366143,9.28381962864722,8.96501983411468,8.6051976776334,8.17400572913197,7.74247707606871
Honduras,10.1546738399462,9.77881257275902,9.43584623065402,9.78307103360272,10.5908584169454,10.7821049243643,10.9796367638965,11.0979929161747,10.8141195674352,11.0434938249508,11.2574273325839,11.288450377249,11.3138207113794,10.6832001907714,9.93979200875753,9.52767902488573,9.10217308425467,8.61040838453198,8.0466724286949,7.4650466045273,6.89460527376824
"Hong Kong, China",10.82995951417,6.9422150882825,5.23747560182173,10.3224058520726,10.8800405782399,11.9681456200228,11.1772880682946,8.63111599780099,7.60869565217391,7.12791633145616,6.80863827234553,6.1746331541479,6.5780166926015,5.16425577937001,3.3112582781457,3.72694189986196,4.31329423264907,4.28896609560321,4.20455887563482,3.98411029325856,3.8265306122449
Hungary,8.19233240522596,7.46055979643766,7.51126690035053,7.9136690647482,8.96691816598955,7.52871926326782,6.02522185894442,6.66477595008508,7.62253956001544,8.04141668279466,6.56941452907774,6.27233028979754,5.98676293622142,5.0840591452299,4.96570082932323,5.19386274103255,5.22662740561573,5.14163548904329,5.04402652462224,4.93214167494207,4.86849468382764
Iceland,8.39160839160839,7.59493670886076,7.95454545454545,9.375,9.85221674876847,10.1382488479263,10.0877192982456,9.09090909090909,8.23529411764706,7.83582089552239,7.5,7.43243243243243,7.27272727272727,6.23229461756374,5.92991913746631,6.26631853785901,6.15384615384615,6.07594936708861,5.72139303482587,5.4320987654321,5.15970515970516
India,10.2200302265919,9.85934195642552,9.18039588324255,9.23698577485677,10.6797380656572,10.5827209842071,10.3659214449169,10.1655319286244,10.0838240564719,10.2016578730083,10.1845208864062,10.0821851412236,9.98324365049631,9.45986459526161,9.0473836035646,8.5268089827664,8.1277166426759,7.6705781944489,7.1597424018845,6.63035628800936,6.23485715064711
