Male 15-19 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Indonesia,10.7473216618761,10.6777953662397,9.71895692685978,8.96445429149408,9.94903194910036,10.6979361530623,10.8953070557491,11.0810711169553,11.042358103167,10.7738666221796,10.418310202094,9.59694650912212,8.94866536850993,8.49248706790377,8.37009272045768,7.88466231468489,7.28205659790608,6.69795561212314,6.50191358288161,6.44197711773657,6.36398096281009
Iran,9.13114372233869,8.8884306042483,9.14772212661897,10.2035984848485,10.7103973870441,10.4524913433887,10.5577095138682,10.2950054332515,10.5010952902519,11.8965571749233,13.5015272556391,13.0258742616268,9.75756781548945,6.67692613185068,7.05232599306096,7.66712886140977,7.57957003487397,7.04831593672657,6.13935255437532,5.74426093279318,5.83958191320154
Iraq,9.29172510518934,8.91834890027117,9.19936373276776,8.66880146386093,11.8281641302254,9.77480417754569,10.1875174923034,11.5789473684211,11.7182356813693,11.6731517509728,10.9868897289472,10.7735386769338,10.9183481048463,11.3391285211268,10.7205882352941,10.2161446846052,9.61329085850236,9.23844264125661,8.97707169863679,8.66771057610752,8.2555191391998
Ireland,8.34437086092715,8.27118644067796,8.49719101123596,9.20415224913495,8.88888888888889,9.37696664568911,9.60187353629976,9.52112676056338,9.7380410022779,9.65940815187046,8.84065643197459,7.26577437858509,6.26904658249891,6.0432829726419,6.51162790697674,6.94392870404753,6.7717663919742,6.13093176307586,5.59276624246484,5.39486512837179,5.53435114503817
Israel,8.80989180834621,8.11724915445321,7.83582089552239,10.570987654321,10.7534246575342,9.67359050445104,8.93141945773525,9.13531998045921,9.69319697643397,9.70177425443564,9.02430902430902,8.47917923958962,8.10736026563365,8.42754367934224,8.49215922798552,8.30481405430071,7.73564463705309,7.23888314374354,6.95410292072323,6.83563748079877,6.71028037383178
Italy,8.96686159844055,8.64102564102564,7.65193485233474,8.33633633633634,7.4249787857749,7.6699137834509,8.4875581778869,8.52536231884058,8.15077669551363,6.66835333236952,5.65614136732329,5.18677302596901,5.10392451798168,4.91254186825456,5.12777062292415,5.23984736985555,4.88147919453878,4.53791387295224,4.45529022137005,4.5360025376238,4.73586389305883
Jamaica,10.5571847507331,9.9866844207723,8.81226053639847,9.3935790725327,8.78155872667398,12.0040691759919,11.6698292220114,12.2144112478032,11.0440034512511,10.0411522633745,9.87361769352291,9.89263803680982,10.7865168539326,10.1173020527859,8.94660894660895,8.7205146533238,8.54700854700855,8.41121495327103,8.08448652585579,7.59493670886076,7.11009174311927
Japan,10.6245230534426,9.88548833169528,10.1402726796015,11.4771806643262,9.07955831284872,7.33923239385332,7.32114882506527,7.70007403917345,8.54211484362072,7.17967898785228,6.22670431625656,5.41548752251093,4.99708907432564,4.9567978006153,4.86856379871485,4.60595056610884,4.33062522077005,4.13073662671733,4.10990052108006,4.19332611477508,4.3008990927151
Jordan,9.75609756097561,10.6936416184971,10.7758620689655,11.2084063047285,10.2040816326531,9.98990918264379,11.7953165654814,12.3055162659123,12.4557260920897,11.4615726343847,11.1464968152866,10.9364081062194,10.4581072935503,9.94661421747682,9.42462900286384,9.43258971871969,8.96646132785763,8.2034632034632,7.62062538827915,7.15852442671984,6.77375653183666
Kazakhstan,9.3711467324291,14.1634241245136,7.54050685500623,8.45536959553696,10.5004751346215,11.8121790168745,11.1745059838575,9.51254762843253,9.2305770671996,9.3035343035343,10.0362419849456,11.0743801652893,9.36749399519616,7.11329539575789,7.5031525851198,9.17203767972236,8.8984088127295,8.12182741116751,7.16670641545433,6.64624086731086,6.66666666666667
Kenya,10.3099510603589,9.06499429874572,8.16929133858268,9.41449031171019,10.4259490286936,10.5435591958302,10.5939004815409,10.6683016554261,11.0949280328992,11.5687992988606,12.016345294343,11.8772018117765,10.6558981889378,10.3565438045675,10.7659264373106,11.3797762150553,11.0820106654886,10.3797321919195,9.77915453841429,9.45808152403691,9.27288440426973
"Korea, Dem. Rep.",12.1715697282731,15.4502582528632,14.2134940696092,11.7797476986021,7.08661417322835,10.720697614773,10.4385128693994,12.5738027553029,11.1043566362715,7.22597597597598,8.46023688663283,8.19460018976969,8.85232067510548,7.95661533366451,6.79840611531268,6.29712818867319,6.34971282705807,6.632,6.63277656741709,6.3235294117647,5.99552201675097
"Korea, Rep.",8.65475070555033,11.905663951506,9.93951933789591,9.6242815084817,9.84709092062686,12.1754084264832,11.6602687140115,11.00083938182,10.6233742103307,8.97831433042701,8.36901518100428,6.97338822630618,7.51197168436394,6.72147995889003,5.15640973216111,4.83738838371426,4.74911134992147,4.6454870608037,4.63939813213421,4.60084221843921,4.50766068759342
Kuwait,9.78260869565217,8.19672131147541,7.51445086705202,7.95847750865052,7.80141843971631,8.19672131147541,8.2382762991128,7.47950819672131,7.47740345110928,6.17164898746384,5.89970501474926,6.08108108108108,5.85635359116022,5.73440643863179,5.71030640668524,5.87726879861711,5.61203741358276,5.24489008870035,4.99265785609398,4.91339696005656,5.01545860529028
Kyrgyzstan,10.7228915662651,11.4699331848552,6.60194174757282,6.69387755102041,9.80945659844742,11.9899560577527,11.7245304496301,10.0461301896463,10.0511865984179,10.0575985821887,10.8108108108108,11.6071428571429,10.7703541438481,9.3039283252929,8.25386386057218,9.11111111111111,8.98946063236206,8.25493171471927,7.32436472346786,6.68046112917529,6.63716814159292
Laos,10.1096224116931,9.80603448275862,9.57854406130268,9.86394557823129,10.9939759036145,10.5298013245033,10.6832298136646,10.9160724081185,11.0794103661436,10.6161532056619,10.8478341355054,11.7446227381359,12.0410703173615,11.7713960762013,9.72874282733438,9.54676952748312,9.41865705272645,9.32653494794986,8.98808321551202,8.3606873913883,7.78376370053873
Latvia,9.72716488730724,10.3057757644394,9.13978494623656,8.10546875,8.05555555555556,8.42198581560284,8.39100346020761,7.46018440905281,7.67987065481002,7.2236727589208,8.25688073394495,9.10815939278937,6.58276863504356,4.7244094488189,5.0949050949051,5.81632653061224,6.25,6.28997867803838,5.9016393442623,5.23385300668152,4.97175141242938
Lebanon,10.041265474553,8.88888888888889,7.78128286014721,8.8021778584392,10.3252032520325,11.3207547169811,11.3603473227207,11.2755461592671,10.9882515549413,10.128055878929,9.74553329723876,9.6048024012006,9.50552088334134,9.2378752886836,7.53119429590018,7.00086430423509,6.98359276398822,6.98635799917321,6.86554965263588,6.53674380836378,6.15633859862292
Lesotho,10.1156069364162,10.2702702702703,10.5793450881612,11.368909512761,11.3445378151261,11.531190926276,11.7252931323283,11.6519174041298,11.8598382749326,12.5154894671623,13.1370328425821,13.1550802139037,12.6903553299492,12.4517374517375,11.7701575532901,11.4003590664273,11.1692844677138,10.958904109589,10.5971404541632,10.1244813278008,9.77814297452753
Liberia,10.3194103194103,10.1545253863135,9.96168582375479,9.53947368421053,9.34844192634561,10.9181141439206,11.2407211028632,10.7861060329068,9.72871842843779,10.625,10.7372942018611,10.7142857142857,10.7405590975969,10.8910891089109,10.8479755538579,10.7497432386169,10.5849582172702,10.2404526166902,9.79166666666667,9.36139332365747,8.9920724801812
Libya,9.41619585687382,9.75609756097561,10.1156069364162,9.76190476190476,9.82824427480916,9.48737566947207,9.40745265729994,10.1173020527859,11.2994350282486,11.9968429360695,12.7422828427854,9.73624226636275,8.21998817267889,8.20429231187177,8.61632032437912,8.83977900552486,8.55627306273063,7.68718062652744,6.650933276121,6.00581878636742,5.98134630981346
Lithuania,10.0862068965517,9.66666666666667,9.32601880877743,7.79220779220779,8.21452817379498,9.20798454603992,9.33416303671437,8.5680047932894,8.00457404230989,7.48538011695906,8.1048141377209,8.72567482736974,7.61654629021668,5.96610169491525,5.00347463516331,5.32670454545455,5.68099053168245,5.82959641255605,5.85967617579028,5.56438791732909,5.14285714285714
Luxembourg,8.84353741496599,6.57894736842105,6.45161290322581,6.74846625766871,7.78443113772455,7.82122905027933,7.90960451977401,7.26256983240223,5.88235294117647,6,5.66037735849057,6.08695652173913,6.55737704918033,6.6147859922179,5.86080586080586,5.51724137931034,5.53745928338762,5.57275541795666,5.88235294117647,5.98290598290598,5.73770491803279
"Macao, China",11,7.52688172043011,7.05882352941176,11.4285714285714,16.030534351145,14.7286821705426,11.0236220472441,7.94701986754967,6.59340659340659,6.03015075376884,8.05687203791469,9.05172413793103,6.89655172413793,4.83271375464684,3.92857142857143,4.24028268551237,4.56140350877193,4.57746478873239,4.24028268551237,3.9568345323741,3.7037037037037
"Macedonia, FYR",10.3896103896104,9.51683748169839,8.80681818181818,10.3861517976032,10.5793450881612,10,9.46094609460946,8.91304347826087,8.47280334728034,8.56269113149847,8.53174603174603,8.07881773399015,7.74509803921569,6.75808031341822,5.88812561334642,5.51724137931034,5.57213930348259,5.66801619433198,5.58428128231644,5.37974683544304,5.1948051948052
Madagascar,10.047619047619,9.17273896270896,8.44529750479846,8.66302864938608,10.210843373494,10.3220696937698,10.3671207573309,10.6335302505602,10.9339004075846,10.8635947512969,9.82271831910702,10.6096866096866,11.0679030810649,11.2136391598559,10.8765345218547,10.6013769846846,10.3371359377987,10.005837711617,9.62835104374562,9.23757350354325,8.84726088802907
Malawi,10.3025936599424,10.4399212081418,10.6132075471698,10.7217573221757,9.93103448275862,10.1061738104601,10.1694915254237,10.4608425219112,9.81700753498385,11.3128491620112,10.5496756572209,10.3560348648249,11.3417916186082,11.8230443503454,11.5830491962981,11.2334422845347,11.1162361623616,11.0122976446884,10.6934584178499,10.1830263464677,9.64519090565426
Malaysia,9.12269548633185,10.1457399103139,8.8668760570186,9.68879668049792,10.6281957633309,10.7652399481193,11.2875288683603,10.8197136703408,9.86605684416857,9.700850616458,10.1039114640534,9.83493282149712,9.58498023715415,8.95777237801274,8.66666666666667,8.2063305978898,7.85449229731249,7.43492407809111,6.93553475654643,6.4698041628217,6.34800965018094
Maldives,9.30232558139535,8.51063829787234,7.69230769230769,8.62068965517242,10.9375,10.8108108108108,9.87654320987654,9.57446808510638,10,11.0236220472441,12.9496402877698,13.4228187919463,12.6582278481013,9.41176470588235,7.22222222222222,7.36842105263158,7.42574257425743,7.72946859903382,6.94444444444444,6.33484162895928,5.80357142857143
Mali,10.2517162471396,10.3053435114504,10.3341103341103,9.85362370581935,9.54411282387668,10.3344380837602,10.5365582429803,10.8728943338438,10.9378636257854,10.8571428571429,11.4851866102347,11.6438356164384,11.4285714285714,11.0571736785329,11.1499096929561,11.4976159514521,11.4488049572145,11.0611914817144,10.5662869407297,10.0274725274725,9.67375079963039
Malta,9.09090909090909,9.21052631578947,9.27152317880795,11.7647058823529,11.0344827586207,8.84353741496599,8.80503144654088,7.10059171597633,7.90960451977401,8.06451612903226,7.8125,7.5,6.93069306930693,5.71428571428572,5.16431924882629,4.69483568075117,4.67289719626168,4.67289719626168,4.739336492891,4.80769230769231,4.36893203883495
Martinique,9.52380952380952,10.0840336134454,10.0719424460432,10.0671140939597,10.625,12.5,13.3757961783439,12.1951219512195,10.9195402298851,7.86516853932584,7.77777777777778,8.15217391304348,7.89473684210526,7.21649484536082,7.17948717948718,6.15384615384615,6.12244897959184,6.09137055837563,6.18556701030928,5.75916230366492,5.3763440860215
Mauritania,10.6583072100313,10.3542234332425,10.0467289719626,9.83935742971888,10.1045296167247,10.8597285067873,10.9947643979058,11.0352673492605,11.122244488978,11.3058720420684,11.1957349581112,10.9861019192588,10.7268464243845,10.6124604012672,10.6024096385542,10.5239786856128,10.2183765966213,9.61908426317814,9.11722141823444,8.77914951989026,8.54616895874263
Mauritius,10.5263157894737,10.2112676056338,10.3343465045593,10.6100795755968,11.6504854368932,12.0454545454545,11.7154811715481,11.8577075098814,10.6261859582543,9.39716312056738,8.7248322147651,7.90322580645161,8.70917573872473,7.87878787878788,7.24852071005917,6.55021834061135,6.66666666666667,6.76258992805755,6.61870503597122,6.35838150289017,6.22286541244573
Mayotte,12.5,9.09090909090909,7.69230769230769,11.7647058823529,10.5263157894737,8.33333333333333,10.3448275862069,11.1111111111111,10.8695652173913,11.2903225806452,10.6666666666667,11.4942528735632,12,11.6071428571429,10.4,9.42028985507246,8.7248322147651,8.64197530864198,8.82352941176471,7.69230769230769,7.40740740740741
Mexico,10.0898811249638,9.66616841056303,9.97458703939009,9.8939291356353,10.7988108567237,10.8723051409619,10.9670841829304,11.2478405315615,12.0916060071099,11.2300643228478,10.3076049021995,9.59710624543041,9.51786435574487,8.89592680566552,8.29821938290064,7.75897647544366,7.16337001064825,6.54297650628246,6.25108443617206,6.13860447478195,5.94242675687751
"Micronesia, Fed. Sts.",12.5,10.5263157894737,9.09090909090909,7.40740740740741,12.5,12.5,10.5263157894737,11.1111111111111,12,12.7272727272727,13.2075471698113,12.7272727272727,12.962962962963,12.0689655172414,11.4754098360656,9.83606557377049,9.23076923076923,9.23076923076923,9.23076923076923,9.09090909090909,7.46268656716418
Moldova,9.97255260750229,10.0162866449511,7.47863247863248,6.7948717948718,9.93456276026175,11.1357340720222,9.97361477572559,8.34582708645677,8.22115384615385,8.91566265060241,9.44359367023992,10.5823068309071,8.60849056603774,5.91102985984156,5.11540860885839,6.52591170825336,6.91489361702128,6.74466620784584,6.00858369098712,5.39143279172821,5.29953917050691
Mongolia,10.2425876010782,10.2870813397129,10.337552742616,10.3321033210332,10.4,10.5263157894737,10.6714628297362,10.740354535975,11.2115732368897,11.1111111111111,11.4767932489451,12.5890736342043,10.4041916167665,8.43971631205674,7.28253540121376,7.69230769230769,7.70194113963682,7.54138565297364,7.18599033816425,6.55151876116736,6.02125147579693
Montenegro,10.9947643979058,11.6504854368932,8.4070796460177,10.1626016260163,11.4173228346457,10.7407407407407,10.2112676056338,9.09090909090909,8.62068965517242,8.62619808306709,8.33333333333333,8.44155844155844,7.21311475409836,7.09677419354839,6.7524115755627,6.10932475884244,6.41025641025641,6.0702875399361,6.10932475884244,6.16883116883117,5.86319218241042
Morocco,10.3994644052667,10.4795737122558,10.5109237915018,9.17555188466737,9.84098018769552,11.6082784136894,10.5548176152038,10.9126806066589,11.0410604591012,11.1218929611107,11.6784737322017,11.0215232891317,10.1094614997484,9.00825955196387,8.24870232453171,8.34593777009507,8.31246086412023,7.98577597155194,7.44352671907652,6.91460729141179,6.59287544105563
Mozambique,10.2222222222222,10.2172636523782,10.2035350830209,10.0724637681159,10.1060376541874,10.2810935695033,10.3454085930918,10.5279359704479,11.4749034749035,10.8321283028789,10.9831204379562,10.8078602620087,10.8703281277417,11.2499017990416,11.9647802314848,11.6053533329023,11.0854366631117,10.6328283104523,10.2879820901598,9.99141958241968,9.62247191011236
Myanmar,10.169292264284,8.55466666666667,8.10733109726881,8.64929928638982,10.6891271056662,10.580435664998,10.4327386692382,10.5408179804419,11.0984378874287,10.8837252275142,10.9521739130435,10.0135089496792,9.17754886852137,8.30341632889404,8.15323802135284,8.009406064061,7.78784943260448,7.35020783346288,6.88636665339174,6.54878847413228,6.35843784521411
Namibia,9.95850622406639,9.3984962406015,9.76430976430976,10.0890207715134,10.1827676240209,10.0896860986547,10.3448275862069,10.912343470483,11.4327062228654,11.3636363636364,11.2107623318386,11.5267947421638,11.6300366300366,10.7202680067002,10.161662817552,9.97861724875267,9.59360426382412,9.38287153652393,9.07451923076923,8.61573808156232,8.25942350332594
Nepal,10.8360579168613,10.8457069076824,10.7079119571684,9.70487054137244,10.1309328968903,10.2829638273046,10.3470603470603,10.4351841163569,10.6661175743848,10.8844165435746,11.0400262467192,11.1710380495013,11.4798327262916,11.4205955334988,10.4771724809532,9.33524934802278,8.95760598503741,8.88123761909254,8.61611757831813,8.12640110363856,7.62856547990839
Netherlands,8.21428571428571,7.76844070961718,8.17004898530441,9.88097179194521,8.74308543331285,8.80105789009697,9.14139256727894,8.79028882377564,7.44047619047619,6.19190993585548,6.02057665438842,6.27091337216508,6.34459377648626,6.22396763060812,6.21846767570104,5.750057964294,5.53191489361702,5.60330010312822,5.802086916638,5.8816758747698,5.84700716431708
Netherlands Antilles,9.25925925925926,8.33333333333333,9.09090909090909,10.958904109589,11.3924050632911,12.1951219512195,12.0481927710843,10.2272727272727,8.60215053763441,7.69230769230769,7.14285714285714,6.74157303370786,7.4468085106383,6.31578947368421,6.12244897959184,6.12244897959184,5.20833333333333,5.20833333333333,5.26315789473684,4.34782608695652,4.59770114942529
New Caledonia,8.82352941176471,8.33333333333333,9.75609756097561,8.69565217391304,9.43396226415094,10.4477611940299,10.958904109589,11.3924050632911,10.4651162790698,9,9.09090909090909,9.48275862068966,8.66141732283465,8.82352941176471,7.69230769230769,7.23684210526316,6.9620253164557,6.79012345679012,6.54761904761905,6.35838150289017,6.17977528089888
New Zealand,7.08333333333333,7.0631970260223,7.88590604026846,9.4081942336874,9.51704545454546,9.88296488946684,10.2367242482406,9.46527350952674,8.73728306403351,7.53161077515118,7.36067297581493,7.74161735700197,7.71764705882353,6.93069306930693,6.6147859922179,6.5525876460768,6.48035641960308,6.3341250989707,6.12878200155159,5.95192674551698,5.81831831831832
Nicaragua,10.8695652173913,10.5473965287049,10.1694915254237,9.21435499515034,11.4166666666667,11.7857142857143,10.926949048496,10.7277628032345,11.1542192046557,11.5036622145627,12.007874015748,11.5626154414481,11.5931968066644,10.594315245478,9.55124317768344,9.33371625502585,8.98104916231804,8.49256900212314,7.92667183062226,7.44869521155308,7.05852800803818
Niger,10.8996539792388,11.2100965107647,11.5015974440895,10.2829162132753,10.2362204724409,9.8256735340729,8.70891223314131,10.8779190067987,9,10.7568857080894,9.6551724137931,10.0564626888448,9.97362140434619,10.161374284227,10.3975004339524,11.4702891181171,11.2467944804005,11.0605512177465,11.0302922783519,11.1501622122663,11.1622829461331
Nigeria,10.2179230598177,10.2470311169013,10.1938908632867,9.88980051480051,10.2975977052707,10.275055327221,10.1096882260766,9.92406141326205,10.3267271487322,10.9144113851579,11.0948881686616,10.9290780141844,10.7858088096288,10.8084547543842,10.9866578817328,11.1156320968963,10.7919091355255,10.1962833534733,9.60372853338231,9.19473802076184,8.92363926181414
Norway,6.43166357452072,6.27565982404692,7.51121076233184,8.78706199460916,8.03525142560912,7.94369029663147,7.95061728395062,8.36169178415168,7.67397521448999,6.39481000926784,6.12888688598468,6.60869565217391,6.95364238410596,6.61091198725607,6.1271676300578,6.08663181478716,5.80973129992738,5.82386363636364,5.93161200279135,5.9025394646534,5.78093306288032
Oman,10.3896103896104,10.2766798418972,10.431654676259,10.7936507936508,11.4130434782609,10.5831533477322,9.44,8.72727272727273,8.19512195121951,8.11865729898517,9.20863309352518,9.4885598923284,9.04092852779475,8.79551820728291,7.71221532091097,7.43243243243243,7.5943610732151,7.51295336787565,7.21692243882206,6.8,6.42273258077073
Pakistan,8.33333333333333,8.64318730314558,9.13303944840059,8.82393162393162,9.09394141548911,9.19573746156293,9.47962238084274,10.1016790681367,10.2386016216935,10.210636943618,10.8135309648916,11.5409813051311,10.7494322482967,10.0659145286213,9.75276378453656,9.66934184334418,9.59258445079505,9.08443372965865,8.50889686595732,8.02741784725913,7.71341819455798
Panama,9.29705215419501,9.1816367265469,9.75609756097561,9.92481203007519,10.15625,10.5142857142857,10.9768378650554,11.3224637681159,10.9566639411284,9.99259807549963,9.53660174613835,9.38650306748466,8.89014722536806,8.83280757097792,8.63770977295163,8.20130475302889,7.7708703374778,7.45950554134697,7.21947194719472,6.99638118214716,6.70347003154574
Papua New Guinea,10.2105263157895,10.2794411177645,10.2040816326531,10.4006820119352,10.7551487414188,10.6948228882834,11.0393423370523,10.9711286089239,10.9915809167446,10.3847745138602,10.3749544958136,10.3470437017995,10.5969722936304,11.025641025641,10.7957189390414,10.4849000425351,10.0725063688027,9.5940287638813,9.29399727148704,8.98695442100177,8.62306631949763
Paraguay,10.387811634349,10.4368932038835,10.223642172524,10.5947955390335,11.2903225806452,11.2845990063875,11.166253101737,10.8974358974359,10.0093109869646,10.2965403624382,11.1234294161123,10.9176155391829,10.524700828475,10.0340136054422,9.58289334741288,9.19026328862394,8.80207107554719,8.38956365272155,7.93513513513514,7.55704416998116,7.23308883455583
Peru,10.3017689906348,10.0961538461538,9.77804439112178,9.89961924541364,10.3593444594798,10.6268812982594,10.9837193304288,10.952623535405,10.8874656907594,10.9003161923781,10.3855292404384,10.2801060247869,9.93099715870654,9.39060299577519,8.92292730367129,8.51532178647975,7.92459125792459,7.47889671487714,7.1458486022406,6.86274509803922,6.59913902253735
Philippines,10.4353071277772,10.1836681900492,10.3931548277643,10.4407036126348,11.1890011955222,11.2212623330029,11.1990763648359,11.0690736136634,10.8372506670055,10.8442957586754,10.7348960727236,10.7820152735545,10.551879188937,10,9.45161115232219,9.24951349521956,8.85262116716123,8.50628382578112,8.13663153616119,7.75808979957452,7.42648257868131
Poland,10.1783751796432,8.82420178312886,6.89029918404352,9.62584365375794,11.1258194654564,10.5504864342256,8.22178629125317,7.06647558152354,7.83975877665303,8.74148211243612,9.16993078285132,8.06172171088251,6.85969791155461,5.59498267040766,5.04052403686022,5.33912161019338,5.47636909227307,5.34781576448243,4.99174160396403,4.65219038000252,4.55909209496478
Portugal,9.96538081107814,9.36745533558667,8.51214336241452,8.76456876456876,8.6840832123851,9.31633835457706,9.17411664538101,8.87647423960273,8.93785075867803,8.31093653090759,7.1515397082658,5.95611285266458,5.52347959969207,5.47368421052632,5.60030686612965,5.30171582803162,5.0514863027006,4.82542173401334,4.66918338962845,4.70516962843296,4.8559670781893
Puerto Rico,9.85663082437276,10.1604278074866,10.7112253641817,9.39226519337017,10.8108108108108,11.5518441196938,10.8108108108108,10.3030303030303,9.71328262141603,9.57446808510638,8.70038064165307,7.9914757591902,7.82881002087683,7.38083034341363,6.47773279352227,6.36591478696742,6.32785251619332,6.22200099552016,6.0878243512974,5.8705469141997,5.65371024734982
Qatar,9.09090909090909,10.5263157894737,8,9.30232558139535,8.57142857142857,8.84955752212389,6.84931506849315,4.95867768595041,4.48717948717949,4.61095100864553,5.95533498759305,6.32716049382716,5.53602811950791,3.39685169842585,4.12130637636081,3.97643593519882,4.20168067226891,4.15828303152247,3.8659793814433,3.7359900373599,3.6969696969697
Reunion,10.0840336134454,7.85714285714286,9.14634146341463,10.5820105820106,10.3139013452915,11.864406779661,13.3064516129032,10.7407407407407,10.5084745762712,9.5679012345679,9.375,9.16230366492146,8.57843137254902,8.12064965197216,8.14977973568282,7.87234042553192,7.56646216768916,7.37051792828685,7.01754385964912,6.90978886756238,6.65399239543726
Romania,10.4995551035973,9.41107184923439,7.60494377018149,8.42545883868198,9.27005831490046,8.70770407187918,6.67336132919482,9.06821221578244,8.38427947598253,9.01492000719037,7.73925104022191,8.26297315245233,5.88520928425755,5.63324407418427,5.45878063601377,5.53543714433523,5.41772688719254,5.2425068119891,4.97249971938489,4.81481481481482,4.84855740452532
Russia,11.298153273742,12.5724467017551,6.91925047686726,8.86436267747062,10.6437811615685,10.6580619927643,9.17273225326759,7.1754601963905,7.54523678970304,7.95856202764447,9.00323889002364,9.33405620312641,6.41478578811768,5.18920619935489,5.74635133182409,6.38917212117225,6.72920892494929,6.48527573274066,5.9166548143934,5.51551351645758,5.63111473465758
Rwanda,10.5706267539757,10.530612244898,10.4561403508772,10.3034134007585,10.1876675603217,10.5094079853144,11.8378812199037,10.3834407872413,9.73425765453495,10.1688411358404,13.1241830065359,13.3609767334716,10.5358217940999,10.0367840252233,10.3662321539416,10.8905354396757,11.3161914460285,10.7704860706376,9.89600085772488,9.2850049652433,9.10778943459289
Saint Lucia,10,9.52380952380952,9.52380952380952,10.6382978723404,9.80392156862745,11.3207547169811,12.280701754386,12.9032258064516,10.2941176470588,9.85915492957746,10.3896103896104,11.1111111111111,10.5882352941176,9.09090909090909,7.52688172043011,8.51063829787234,7.14285714285714,7,6.60377358490566,6.73076923076923,6.73076923076923
Saint Vincent and the Grenadines,9.67741935483871,12.1212121212121,10.8108108108108,10.2564102564103,11.9047619047619,13.3333333333333,14.2857142857143,13.4615384615385,11.1111111111111,11.7647058823529,11.1111111111111,9.43396226415094,8.92857142857143,9.09090909090909,9.09090909090909,7.54716981132076,7.27272727272727,7.01754385964912,6.77966101694915,6.77966101694915,6.66666666666667
Samoa,9.52380952380952,13.0434782608696,10.9090909090909,10.9375,12.3287671232877,11.8421052631579,12.6582278481013,12.3456790123457,13.953488372093,11.4942528735632,10,11.8279569892473,12.9032258064516,13.8297872340426,12.3711340206186,10.5263157894737,8.91089108910891,8.82352941176471,10,9.9009900990099,8.82352941176471
Sao Tome and Principe,6.06060606060606,6.06060606060606,5.88235294117647,9.09090909090909,11.4285714285714,12.5,10.2040816326531,11.5384615384615,10.5263157894737,12.9032258064516,13.0434782608696,11.6883116883117,10.9756097560976,11.1111111111111,11.340206185567,10.377358490566,9.56521739130435,9.75609756097561,9.02255639097744,8.57142857142857,8.05369127516779
Saudi Arabia,9.96923076923077,9.98902305159166,10.0290697674419,10.03276003276,10.0507614213198,10.1864006300866,9.19606709080393,8.9950808151792,8.66194062915374,8.55656952212737,8.8817503038722,8.70698244807235,8.87619313035602,8.41729371253667,8.17251117910096,7.71002412809827,7.55165289256198,7.35547355473555,7.05531632991057,6.65995331166751,6.21690178452227
Senegal,10.182119205298,10.2583025830258,10.025706940874,9.52115812917595,8.88468809073724,9.37248592115849,9.64235624123422,10.3416717510677,10.8730158730159,11.2369942196532,11.3636363636364,11.4265309766113,11.4231915895183,11.208455013211,11.1499562991634,11.4900849858357,11.0823139125026,10.3652140745685,9.7375629583812,9.31154036651808,9.04209789121469
Serbia,10.6454573263995,8.86685552407932,7.24054706355591,9.4920472036942,9.80440703144343,8.2564466524722,7.71138669673055,7.52173913043478,7.72468953904441,7.88693417671476,7.90364324109098,7.5107736507285,6.82516909202706,6.16269515201315,6.30927835051546,6.05683468160133,6.0004181476061,5.92327150084317,5.77332765232211,5.69210866752911,5.70117955439056
Sierra Leone,9.97899159663866,10.0980392156863,10.3448275862069,10.0586756077117,8.8597842835131,9.1164095371669,9.33165195460278,9.62627406568516,10.176322418136,10.8234075608493,11.0297706198145,10.6005642885933,10.1230228471002,10.6363069245165,11.4022860328966,11.3927227101631,11.1943687556767,10.7364501448076,10.3905953735305,10.0559636236446,9.76124736072763
Singapore,9.24528301886792,9.44767441860465,8.70069605568446,10.1239669421488,11.864406779661,12.9421915444349,12.012987012987,9.27536231884058,8.50362557679631,6.61722760981175,6.46594274432379,6.80018630647415,7.93911970382559,6.66403785488959,5.06329113924051,4.15730337078652,4.05455215628456,4.41988950276243,4.8825941110697,4.94484594903005,4.62854920264489
Slovak Republic,9.03686087990488,8.22065981611682,8.10276679841897,9.03981264637002,10.4343931930139,9.62772785622593,8.5002043318349,7.64356435643564,8.52140077821012,9.2755845151399,8.80214313050134,8.03981623277182,7.05030487804878,5.61669829222011,5.07575757575758,5.37757437070938,5.56844547563805,5.43521071287909,5.1004016064257,4.76386036960986,4.70588235294118
Slovenia,9.77337110481586,8.86766712141883,8.23373173970784,9.19540229885057,9.4059405940594,8.06642941874259,8.04077010192525,7.81078107810781,7.93140407288317,8.17610062893082,7.44570837642192,6.66666666666667,5.46558704453441,4.8951048951049,4.66269841269841,5.06454816285998,5.3,5.1567239635996,4.90296220633299,4.64396284829721,4.69238790406674
Solomon Islands,10,8.7719298245614,9.67741935483871,8.21917808219178,10.4651162790698,9.61538461538462,10,9.9290780141844,11.7283950617284,11.6402116402116,11.1111111111111,11.0204081632653,10.8303249097473,10.6451612903226,10.5263157894737,10.1333333333333,9.60591133004926,9.0702947845805,8.77944325481799,8.46774193548387,8.10810810810811
Somalia,9.88423864648264,9.84,9.33237616654702,9.70006381620932,10.4670793472144,10.4228121927237,10.377358490566,10.7222398981864,10.916896657467,11.4454094292804,9.78676872607982,10.2440202947572,10.0818612666954,10.568800450535,10.8920650566782,10.8639121641144,10.8173690932312,10.6646938310949,10.6260887386003,10.5488770850806,10.2923576679774
