Growth next 10 years,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Abkhazia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0.32508560942712,0.651228025388818,0.978430683411034,1.30669703018816,1.63603052361923,1.96643463284447,2.29791283828175,2.63046863166331,2.96410551607245,3.29882700598057,3.29882700598057,3.29882700598056,3.29882700598056,3.29882700598056,3.29882700598057,3.29882700598056,3.29882700598057,3.29882700598057,3.29882700598058,3.29882700598057,3.29882700598058,3.29882700598058,3.29882700598057,3.29882700598057,3.29882700598058,3.29882700598058,3.29882700598058,3.29882700598058,3.2988270059806,3.2988270059806,3.29882700598061,3.2988270059806,3.29882700598058,3.29882700598057,3.29882700598058,3.29882700598057,3.29882700598056,3.29882700598054,3.29882700598053,3.29882700598053,3.29882700598054,3.29882700598053,3.29882700598054,3.29882700598054,3.29882700598054,3.29882700598054,3.29882700598056,3.29882700598056,3.29882700598057,3.29882700598056,3.29882700598056,3.29882700598057,3.29882700598056,3.29882700598058,3.29882700598058,3.2988270059806,3.29882700598057,3.29882700598057,3.29882700598058,3.2988270059806,3.29882700598058,3.2988270059806,3.29882700598058,3.29882700598057,3.29882700598057,3.29882700598057,3.29882700598057,3.29882700598057,3.29882700598056,3.29882700598056,3.29882700598056,3.29882700598056,3.29882700598056,3.29882700598057,3.29882700598057,3.29882700598056,3.29882700598056,3.29882700598056,3.29882700598056,3.29882700598058,3.29882700598057,3.29882700598058,3.29882700598057,3.29882700598057,3.29882700598058,3.29882700598058,3.29882700598058,3.29882700598058,3.2988270059806,3.29882700598058,3.29882700598058,3.29882700598058,3.2988270059806,3.44065618050846,3.58268008633509,3.72489899082639,3.86731316171529,4.00992286710236,4.15272837545622,4.29572995561412,4.43892787678246,4.5823224085372,4.72591382082446,4.72591382082447,4.72591382082446,4.72591382082447,4.72591382082446,4.72591382082446,4.72591382082447,4.72591382082446,4.72591382082447,4.72591382082446,4.72591382082446,4.72591382082447,4.72591382082449,4.72591382082447,4.72591382082449,4.72591382082449,4.72591382082447,4.72591382082449,4.72591382082447,4.72591382082447,4.72591382082444,4.72591382082446,4.72591382082443,4.72591382082444,4.72591382082443,4.72591382082444,4.72591382082444,4.72591382082477,5.54193120449736,6.79483329884314,10.8595064357975,10.6886031363255,10.3212650278854,12.5908545624107,9.90132226012155,13.2447804632655,13.5838366027414,14.6806639259207,11.816915267674,9.44971945581915,4.50121861943961,3.79069105210232,3.52833172058578,-0.41249737857521,1.86928816903212,-0.548413696496368,-2.17325884329121,-4.05093508691888,-9.75828687706168,-13.2598183137982,-5.41037925136142,-2.44452917041581,0.144546959930437,3.90809440934349,-5.98947018013274,-2.12853507254491,-3.40806494996075,-2.74617318888603,15.9191395428929,32.1670825254385,26.0920612524176,20.4693919912623,13.6431943800712,19.0137400842713,8.4316827870715,-6.90145112210546,-7.12330790759638,-12.4534482481563,-21.3427723870231,-33.6059508711365,-44.8390895464929,-49.6818905260577,-37.4301821925282,-40.0603561641717,-25.4640575331862,-15.157442154239,-10.7066321519023,-6.42632087210187,-15.6506790222733,11.9186394397945,40.4890430774558,60.7989502263922,45.2130670597599,43.6962767694403,54.8226496038049,50.7440050274649,72.1134663779314,82.948573864836,111.978497785187,85.720888149849,72.0757981470094,70.7514225736444,62.215142522541,64.6091497565283,52.5544888658282,55.1036897142968
Akrotiri and Dhekelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1.04344492761554,1.04344492761554,1.04344492761554,1.04344492761552,1.04344492761554,1.04344492761552,1.04344492761555,1.04344492761555,1.04344492761555,1.04344492761557,1.04344492761548,1.15344231186101,1.2635594408812,1.37379644503194,1.48415345481106,1.59463060085849,1.7052280139563,1.815945825029,1.92678416514363,2.03774316550982,2.14882295748023,2.14882295748023,2.14882295748022,2.14882295748022,2.14882295748022,2.14882295748021,2.14882295748021,2.14882295748021,2.14882295748019,2.14882295748021,2.14882295748019,2.14882295748021,2.14882295748021,2.14882295748022,2.14882295748022,2.14882295748022,2.14882295748022,2.14882295748021,2.14882295748022,2.14882295748022,2.14882295748023,2.14882295748023,2.14882295748023,2.14882295748022,2.14882295748022,2.14882295748023,2.14882295748023,2.14882295748023,2.14882295748023,2.14882295748022,2.14882295748022,2.14882295748022,2.14882295748023,2.14882295748022,2.14882295748022,2.14882295748021,2.14882295748019,2.14882295748021,2.14882295748019,2.14882295748019,2.14882295748032,3.43462328862542,4.73660865689288,6.05498279175789,7.38995198714441,8.74172513370532,10.1105137515087,11.4965320231355,12.8999968271945,14.321127772258,15.7601472312254,15.7601472312255,15.7601472312255,15.7601472312255,15.7601472312255,15.7601472312255,15.7601472312254,15.7601472312255,15.7601472312255,15.7601472312255,15.7601472312254,15.6423503167801,15.5246732718529,15.407115974465,15.2896783027621,15.1723601350137,15.0551613496132,14.9380818250777,14.8211214400481,14.7042800732885,14.5875576036866,14.5201619374632,14.4528059105856,14.3854894997396,14.3182126816247,14.2509754329542,14.1837777304548,14.1166195508672,14.0495008709456,13.9824216674579,13.9153819171859,13.8810598592347,13.8467481423248,13.8124467633405,13.2792092493535,12.7484700758769,12.2202175376101,11.6944399840947,11.1711258194574,10.6502635021543,10.131841544716,9.64888510017309,9.1680465438272,8.68931658819398,8.68931658819399,8.68931658819399,8.68931658819399,8.68931658819399,8.68931658819398,8.68931658819412,8.18797184195317,7.68893961880535,7.19220925191287,6.69777012364031,6.20561166532757,5.71572335706396,5.22809472746339,4.74271535344046,4.25957485998776,3.7786629199539,3.77866291995389,3.77866291995392,3.77866291995392,3.77866291995392,3.77866291995393,3.77866291995393,3.77866291995394,3.77866291995394,3.77866291995393,3.77866291995393,3.77866291995372,7.85712693955389,7.63014592504743,11.5675890278568,14.4171328156779,20.1391306650392,20.8979639355122,28.1699223914034,33.4484540215496,38.4275239155561,44.8975102847959,40.0561520919908,44.4602038153707,43.5818929738539,44.2650779833662,41.8793745266718,45.7333704901845,42.1108645058423,40.8920428710275,39.9172928848329,38.0878248370985,42.424297566984,43.2590257743172,45.4339332108056,41.1420418732151,36.6484444096536,32.2374686115514,27.9982551585078,24.1083305753863,20.6169889994002,17.147056015202,13.2488010203716,9.58098654693663,4.9912043192659,5.19675659234686,5.3801328178622,5.6269388045865,5.82871773014008,6.01086706787392,6.29212283891238,6.48965066522492,-24.7424793968642,-31.2167462390036,-25.6136492321795,-20.5303031749318,-11.0115120867816,-3.92822626700608,-14.599838254872,-4.72633387794846,3.62158004276068,9.68306121971287,64.7077345897861,84.3574062715253,78.7207342843601,75.2509104532594,63.4132776931698,58.3386939756667,86.5931509634785,77.5713555680364,66.7626613168861,60.8130396586034,54.4726887251996,51.3680664605608,45.3996111009719,40.7543953037261,36.7708260145138,32.5069732362357,28.2036641427785,22.3842950224122
Algeria,-0.024643050433625,-0.024643050433625,-0.024643050433625,-0.024643050433625,-0.024643050433625,-0.024643050433625,-0.024643050433625,-0.024643050433639,-0.024643050433653,-0.024643050433653,-0.024643050433724,0.998622716516138,2.03236179270699,3.07668137434341,4.13168975480234,5.19749633586298,6.27421163905139,7.36194731710138,8.46081616553255,9.57093213434695,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398455,10.6924103398455,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398454,10.6924103398455,10.6924103398454,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398455,10.6924103398449,10.8209693015656,10.9496775725893,11.0785353263248,11.2075427363827,11.3366999765747,11.4660072209146,11.5954646436184,11.7250724191043,11.8548307219931,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.9847397271088,11.2030960385755,10.4269081546216,9.65613799420831,8.89074774209918,8.13069984700479,7.37595701974045,6.62648223139672,5.88223871152273,5.14318994632207,4.40929967686148,4.40929967686148,4.40929967686148,4.40929967686147,4.40929967686147,4.40929967686144,4.40929967686145,4.40929967686145,4.40929967686145,4.40929967686142,4.40929967686144,4.40929967686144,4.40929967686144,4.40929967686142,4.40929967686145,4.40929967686144,4.40929967686145,4.40929967686147,4.40929967686145,4.40929967686147,4.40929967686145,4.40929967686145,4.40929967686147,4.40929967686148,4.40929967686147,4.40929967686147,4.40929967686147,4.40929967686121,2.60388220173225,4.35562425177291,3.36882795937882,8.05565805975594,8.20689565536537,15.780267067782,25.6885816348859,27.0408767878504,46.7042607594768,53.0037753680486,33.5942046676908,4.15713982034958,29.1518710289773,25.6710200339201,29.3692626931757,11.0811440065667,7.73117458562841,15.0418594114968,5.61739390299871,7.71593263298574,11.1268013840587,63.9735019306763,33.306802155369,34.4235346195335,34.8872244057203,51.1884159311568,51.229725927622,52.6556983471647,51.6120873879143,40.1297160812154,56.5842003056214,37.3564918141406,39.5520799122541,38.546596061213,36.0466343568291,26.5674075936187,15.7001293569024,0.796922585137736,-3.9473215227226,-6.51825128448907,-9.18789252597861,-12.5661171970716,-17.9945501145491,-22.2783182035618,-22.5103531383724,-17.9003916041986,-15.5607762176683,-8.32272980530439,-7.49631872696058,-2.77730538320866,1.87983079386277,5.27199507796074,16.1767322605803,24.460893929593,27.0171178265572,24.8342806464534,27.8591935200128,24.1175509335804,22.2855981172874,23.5698992744045,23.2367950977676,21.3895387685208,17.1760183982238,14.9849334660504,13.075584215514,15.3751542132605,15.8792356527601,18.0314700197176
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0.324744236040232,0.650543060268859,0.977399897400275,1.30531818327039,1.63430136487277,1.96435290039496,2.29547625925471,2.62767492213654,2.96095238102829,3.29531213925779,3.29531213925779,3.29531213925782,3.29531213925782,3.2953121392578,3.29531213925782,3.29531213925782,3.29531213925783,3.29531213925783,3.29531213925782,3.29531213925783,3.29531213925782,3.29531213925783,3.29531213925784,3.29531213925783,3.29531213925782,3.29531213925782,3.2953121392578,3.29531213925783,3.29531213925783,3.29531213925782,3.29531213925783,3.29531213925783,3.29531213925782,3.29531213925783,3.29531213925783,3.29531213925783,3.29531213925782,3.29531213925782,3.2953121392578,3.2953121392578,3.29531213925779,3.29531213925779,3.29531213925777,3.29531213925777,3.29531213925777,3.29531213925777,3.2953121392578,3.2953121392578,3.2953121392578,3.2953121392578,3.29531213925783,3.29531213925782,3.29531213925783,3.29531213925782,3.29531213925783,3.29531213925783,3.29531213925782,3.2953121392578,3.29531213925782,3.2953121392578,3.29531213925779,3.2953121392578,3.2953121392578,3.29531213925779,3.29531213925779,3.29531213925779,3.2953121392578,3.2953121392578,3.29531213925779,3.29531213925779,3.29531213925779,3.2953121392578,3.2953121392578,3.2953121392578,3.2953121392578,3.2953121392578,3.29531213925779,3.2953121392578,3.29531213925779,3.29531213925779,3.29531213925779,3.29531213925779,3.2953121392578,3.2953121392578,3.2953121392578,3.2953121392578,3.29531213925782,3.29531213925782,3.29531213925782,3.29531213925782,3.29531213925782,3.29531213925782,3.29531213925813,7.47795823977235,11.829968545107,16.358200970846,21.0697911241091,25.9721635478705,31.0730434205844,36.3804687295523,41.9028029372163,47.6487481603376,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828263,53.6273588828264,53.6273588828263,53.6273588828267,49.3739579674338,45.2383187546349,41.2171808373173,37.3073740775671,33.5058161074325,29.8095098988832,26.2155414010472,22.7210772428664,19.3233624993555,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.0197185197069,16.019718519707,14.5328921060844,13.0651198050941,11.6161574327448,10.1857639343338,8.77370134434459,7.37973474685798,6.0036322364705,4.6451648797138,3.30410667696852,1.98023452486592,1.98023452486594,1.98023452486594,1.98023452486592,1.98023452486594,1.98023452486594,1.98023452486592,1.98023452486578,3.45691117004057,4.95497013429477,6.47472103420608,8.01647796960886,9.58055958851186,11.1672891529559,12.7769946058252,14.410008638626,16.066668760247,17.7473173667152,17.7473173667152,22.1601596798512,26.7383830625189,31.48818553772,36.4159974131381,57.6163250281862,82.1113827299424,,,,,,,,,,,
Andorra,1.67192437839346,1.67192437839346,1.67192437839346,1.67192437839346,1.67192437839347,1.67192437839347,1.67192437839347,1.67192437839346,1.67192437839346,1.67192437839344,1.67192437839341,2.69504796940466,3.7284672432102,4.77228580516628,5.826608303209,6.89154043834547,7.96718897525115,9.05366175297328,10.1510676957425,11.2595168238927,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648917,12.3791202648928,15.3003701650485,18.2975567779943,21.3726540479481,24.5276872310114,27.7647342290013,31.0859269579543,34.4934527522042,37.9895558049589,41.576538646323,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597413,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597413,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597414,45.2567636597413,45.2567636597413,45.2567636597414,45.2567636597413,45.256763659741,39.0894954961166,37.6911324638438,36.1411432784544,32.2929730326989,22.8644317016049,17.7333409679244,12.7001065901921,6.48551386882143,-1.1763491237449,-6.80212080616457,-10.8937659393291,-16.7976107194291,-21.7472697531924,-24.6058629493215,-22.8686939079236,-21.9825892614338,-18.5600529804309,-14.0233815112548,-8.27399157097889,-5.54162197377688,-2.06889124896408,-1.75247551399009,-3.96776400314812,-2.81896791974849,-1.57872828585228,0.849003620956211,5.57446762775199,5.32175248896219,6.58753018001322,6.15462983025456,18.5178718074962,27.5302750778808,40.8059263306228,49.1589387132055,55.6127083011936,54.5134744052014,39.8715001170504,27.8252916520978,15.1442914227231,9.20619405116777,-4.99281427442625,,,,,,,
Angola,0,0,0,0,0,0,0,0,0,0,0,0.468909415965044,0.940017592333902,1.41333483930113,1.88887151540678,2.36663802776305,2.84664483228207,3.32890243390477,3.8134213868307,4.300212294749,4.78928581107063,4.78928581107063,4.78928581107061,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107064,4.78928581107063,4.78928581107063,4.78928581107061,4.78928581107061,4.78928581107061,4.78928581107063,4.78928581107063,4.78928581107061,4.78928581107061,4.78928581107061,4.78928581107061,4.78928581107063,4.78928581107063,4.78928581107061,4.78928581107061,4.7892858110706,4.78928581107058,4.78928581107058,4.7892858110706,4.7892858110706,4.7892858110706,4.78928581107058,4.7892858110706,4.7892858110706,4.7892858110706,4.78928581107061,4.78928581107061,4.78928581107061,4.78928581107063,4.78928581107061,4.78928581107064,4.78928581107064,4.78928581107064,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107064,4.78928581107064,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107064,4.78928581107063,4.78928581107063,4.78928581107061,4.78928581107061,4.78928581107063,4.78928581107061,4.78928581107063,4.78928581107061,4.78928581107061,4.78928581107061,4.78928581107063,4.78928581107063,4.78928581107061,4.78928581107063,4.78928581107063,4.78928581107063,4.78928581107064,4.78928581107064,4.78928581107064,4.78928581107063,4.78928581107064,4.78928581107063,4.78928581107063,4.78928581107064,4.78928581107066,4.78928581107064,4.78928581107064,4.78928581107063,4.78928581107064,4.78928581107063,4.78928581107063,4.78928581107093,9.49857742006324,14.4195073400419,19.5615867201131,24.9347541459699,30.5493948491416,36.4163607795185,42.546991579947,48.9531365034352,55.6471773153309,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247365,62.6420522247364,62.6420522247365,62.6420522247365,62.6420522247365,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247364,62.6420522247369,58.5083368555446,54.4808142021982,50.4151891547974,37.3828001306366,39.2512378474944,28.1957961945775,31.7059362048249,29.9915275243779,22.3014381476746,19.125196838695,29.72838850708,21.2652469705065,22.6405913149107,39.8649536704441,38.9459932264871,49.5656049426819,44.2753988824581,34.7974793462452,38.0410687657182,41.0781782164837,23.7998858157302,28.2017619342491,29.6453777962002,13.3373150379669,-32.7575976237662,-42.5350872396178,-45.5229190743805,-42.5653556316824,-43.3280274396512,-45.5978544668955,-46.5563925394513,-49.6289311036839,-54.8314168354398,-53.7957962781672,-27.340657244896,-27.2008061009127,-19.225883772911,-11.1464357855961,-10.9083614992392,-9.67000059047561,-7.53545003768565,-4.68299442953629,-27.650126494708,-26.7469921459372,-20.2102437719461,-2.84846812878403,-6.29853114269194,-12.6093777842421,-11.4766930939966,-11.9093273475643,-9.19726895408796,5.53463346736878,48.9576220597176,62.4197604156102,77.6247440703735,92.2728541057443,117.385695727034,130.174270889191,126.542648047439,124.700197267651,123.683043465375,110.513903522168,116.070295305447,108.427317041103,84.3192181959088,62.5946973374628,35.9420881640273,26.2308130885959
Anguilla,0,0,0,0,0,0,0,0,0,0,0,0.660782588759346,1.32593151381477,1.99547562715628,2.66944397142282,3.34786578116201,4.03077048409831,4.71818770240942,5.41014725401129,6.10667915385136,6.80781361521078,6.80781361521076,6.80781361521078,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521073,6.80781361521075,6.80781361521073,6.80781361521075,6.80781361521075,6.80781361521075,6.80781361521073,6.80781361521073,6.80781361521072,6.80781361521075,6.80781361521073,6.80781361521075,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521078,6.80781361521078,6.80781361521078,6.80781361521078,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521078,6.80781361521078,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521078,6.80781361521076,6.80781361521075,6.80781361521076,6.80781361521075,6.80781361521076,6.80781361521075,6.80781361521076,6.80781361521075,6.80781361521075,6.80781361521076,6.80781361521076,6.80781361521079,6.80781361521078,6.80781361521078,6.80781361521076,6.80781361521076,6.80781361521076,6.80781361521075,6.80781361521075,6.80781361521073,6.80781361521073,6.8078136152107,6.80781361521072,6.80781361521072,6.80781361521073,6.80781361521073,6.80781361521073,6.80781361521073,6.80781361521073,6.80781361521072,6.80781361521075,6.80781361521073,6.80781361521072,6.80781361521072,6.80781361521073,6.80781361521072,6.80781361521073,6.8078136152107,6.80781361521073,6.80781361521072,6.80781361521073,6.80781361521072,6.80781361521073,6.80781361521072,6.80781361521073,6.80781361521075,6.80781361521075,6.8078136152112,8.70719083535599,10.6403449272697,12.6078765494496,14.6103970419806,16.6485286164882,18.7229045494678,20.834169379053,22.9829791052826,25.1700013939296,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839533,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839533,27.3959157839532,27.3959157839533,27.3959157839532,27.3959157839533,27.3959157839532,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839533,27.3959157839532,27.3959157839533,27.3959157839533,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839532,27.3959157839533,27.3959157839532,27.3959157839533,27.3959157839525,19.668130458863,28.6716371957161,29.3968547395134,24.9697041866787,25.3485893650192,23.8028257220631,20.7990358847434,26.5267019035988,35.1801243540303,38.2666098534313,48.8797940450141,33.4677466746724,28.9942123483544,34.3969892856235,42.0548695096644,55.0181107935594,65.9190961658519,69.2197784690783,62.7910270697463,56.8019877004841,43.6432949006941,51.5224262119816,59.3174730820927,63.0928292382872,43.58863886201,30.7404308934171,32.9278157096779,31.820662111585,27.7492929972911,26.0778874057662,33.8994590919382,24.442334488773,19.8051014193446,35.6255630471065,51.1387278288204,75.3078711908436,77.6200281001338,57.8256008600434,23.6857130521658,17.160491818714,18.6362186064094,,,,,,,
