Sao Tome and Principe,4.213184,5.35576391220093
Saudi Arabia,0.6874245,0.70513671636581
Senegal,6.452428,5.05557775497436
Serbia and Montenegro,0.5204802,0.59182745218277
Seychelles,0.9147387,0.88287407159805
Sierra Leone,9.818634,7.6381688117981
Singapore,0.1512431,0.063291192054748
Slovak Republic,0.4714929,0.85708951950073
Slovenia,0.5829703,0.29360565543175
Solomon Islands,4.081434,3.78894448280334
Somalia,6.203382,8.16037750244141
South Africa,5.275811,9.8004150390625
Spain,0.3700893,0.36183550953865
Sri Lanka,1.577134,1.40386033058166
Sudan,4.880966,5.26879215240478
Suriname,1.772964,2.18438768386841
Swaziland,4.797276,6.22620296478272
Sweden,0.697188,0.81645798683166
Switzerland,0.326187,0.33831161260605
Syria,3.510004,3.09768509864807
Tajikistan,1.538822,1.94703495502472
Thailand,0.6505961,0.75606542825699
"Macedonia, FYR",0.5409857,0.61815822124481
Timor-Leste,9.119412,6.64838647842407
Togo,6.543854,4.90718984603882
Tonga,3.612605,3.8622453212738
Trinidad and Tobago,0.7150832,1.41390132904053
Tunisia,4.839368,3.22413444519043
Turkey,0.9746662,0.63688033819199
Turkmenistan,8.446925,7.86288738250732
Tuvalu,8.018548,7.70200300216675
Uganda,5.111846,6.15912818908691
Ukraine,3.837267,4.70290899276733
United Arab Emirates,2.339252,1.47420644760132
United Kingdom,0.6323395,0.57768911123276
Tanzania,4.848667,4.95866107940674
United States,1.124378,0.97369760274887
Uruguay,1.170222,1.23313176631927
Uzbekistan,1.883641,2.18038988113403
Vanuatu,4.166044,4.00372791290283
Venezuela,0.4097056,0.4905800819397
Vietnam,4.761925,4.12125253677368
"Yemen, Rep.",5.820284,6.04521369934082
Zambia,3.291871,5.19485378265381
Zimbabwe,3.509604,6.46867322921753
