Female 10-14 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Indonesia,12.2890946502058,11.646110056926,10.6137833554632,10.9922608645555,11.830624465355,11.9796273140382,12.0831623580905,11.9024390243902,11.4893953603996,11.0083585274764,10.0182255879458,9.21994220443586,8.6333776995406,8.39610463881309,7.84827402288753,7.19447324016132,6.54924209106635,6.27774843323959,6.14221046813453,6.00319120277952,5.80913147957432
Iran,10.3025936599424,10.6462259129139,11.9561140285071,12.3229345779088,12.1925285319345,12.3343964671246,12.3152196543827,11.4934238438693,13.0588064258196,14.444589820751,12.2595568541514,10.2797545305252,6.99545011374716,7.29440600505528,7.776542254883,7.60048212878402,7.00504201680672,6.04162588895413,5.58382091070974,5.59530742990265,5.69545969319469
Iraq,10.6457242582897,10.2958937198068,9.59161740999463,14.007508212107,11.5254237288136,11.9415661627314,13.3071553228621,13.202069923009,13.2292247629671,12.5275567909518,12.0693887570575,12.0028663561448,12.5401722586451,11.7002654017731,11.0489157841654,10.271546635183,9.76479860621396,9.38468010248958,8.9621298405467,8.43409713407709,7.91078254825767
Ireland,8.8477366255144,9.47441217150761,10,9.72708187543737,9.85723997280761,9.82367758186398,9.82248520710059,9.64812712826334,9.55631399317406,8.9157952669235,7.42677824267782,6.39618138424821,6.07252075141983,6.48338120640131,6.78098207326578,6.53472740851382,5.89503953989935,5.34722222222222,5.13422818791946,5.23747560182173,5.4002541296061
Israel,8.70279146141215,8.23665893271462,10.6936416184971,11.3564668769716,10.0834492350487,9.30787589498807,9.34678704195433,10.0194552529183,9.74426807760141,9.10760190965846,8.57421240662553,8.17051509769094,8.39237057220708,8.44354018311292,8.23727185398655,7.66248574686431,7.16456795484151,6.85785536159601,6.7,6.54658144489638,6.30188679245283
Italy,8.6435834944113,7.54770375161708,8.11965811965812,7.21400543314217,7.25324391310687,7.83463734404737,7.75725411813357,7.29824801065537,6.00408441116406,4.96581138717758,4.61340293549371,4.5650301464255,4.3603708746677,4.55775301166012,4.65944022002912,4.33378986499707,4.02026582445059,3.946756954126,4.01501441115356,4.17866946826177,4.35216061054007
Jamaica,10.4166666666667,10.2143757881463,10.271546635183,11.0021786492375,12.9436325678497,14.4941634241245,13.0314232902033,12.1761658031088,10.7231920199501,10.8,10.36866359447,10.6461086637298,10.0430416068867,8.72011251758087,8.22959889349931,7.99180327868852,7.81781101291638,7.45554035567716,6.9204152249135,6.42201834862385,6.1046511627907
Japan,10.1450305701692,10.2849952537584,11.484363467662,9.10821261846086,7.34174359360018,7.10871214125699,7.3135384719086,8.02687008994649,6.66656044358758,5.74694669022784,4.95442607755291,4.50560902347821,4.41654901479344,4.25607569105188,3.98142628557086,3.70595869450275,3.50629060110188,3.46616044339735,3.51920042083114,3.60191471161021,3.64369404327005
Jordan,12.280701754386,12.4610591900312,12.5,11.7537313432836,11.6899618805591,12.4867724867725,14.0858208955224,13.3797370456303,13.6159280667951,12.9079396005845,12.3772940674349,11.9126896041435,10.9350237717908,10.2179034157833,10.168569874932,9.50579929399899,8.55185447673045,7.84182305630027,7.27969348659004,6.79591836734694,6.40646560220777
Kazakhstan,13.7532505056342,7.65885479584441,8.39444230027017,10.0810372771475,11.6409124356144,11.5621156211562,9.64572019653478,9.55063058650667,9.27859237536657,9.31956257594168,10.1104830421377,8.55918315895626,6.4172417968277,6.70874240299205,8.08505799408688,7.79278776376019,7.09720079347586,6.27929793960536,5.81947743467934,5.83878930986369,6.02383764630087
Kenya,10.8529704613342,9.79544799769519,11.3613861386139,12.7314814814815,12.9301170627882,13.0062075081289,13.0344236187676,13.3062880324544,13.4971934002381,13.6874139555105,13.507860040568,12.2497909116253,11.86863743148,12.181339774835,12.7031815730683,12.2779519331243,11.4306573977082,10.6877783275606,10.239247311828,9.93568085692119,9.55231589079043
"Korea, Dem. Rep.",14.7019867549669,14.0567677157752,11.5112872652076,7.32198142414861,10.9260763606824,10.1897739634957,12.5127161749746,11.0380116959064,7.21308283850871,8.25273433969086,7.84836241726124,8.44504021447721,7.59535381827169,6.45239834429024,5.9660908509277,5.96826399305282,6.1486645257304,6.06344741365838,5.71227080394922,5.37082378959008,5.2635789136869
"Korea, Rep.",12.0410703173615,11.7741327300151,10.7342825147976,11.9096509240246,13.5166166996237,12.6121433119176,11.4788280581694,10.7144620550042,8.94979723115648,8.07197020684704,6.31488631488632,6.88937020993002,6.22013477639371,4.71166237113402,4.30438431717357,4.20057443752992,4.07549891800914,4.02319828040719,3.94753175818265,3.83502170767004,3.718570798412
Kuwait,11.2903225806452,8.97435897435898,9.52380952380952,9.83606557377049,11.0769230769231,11.8421052631579,12.8205128205128,11.5436241610738,11.5675675675676,10.1892285298399,9.95423340961098,8.85368126747437,8.64995957962813,8.41726618705036,8.45253576072822,7.81622911694511,7.11527854384997,6.60860655737705,6.32790028763183,6.28390596745027,6.22852233676976
Kyrgyzstan,10.989010989011,6.49350649350649,7.63157894736842,10.2449888641425,12.168284789644,12.4121779859485,10.8498129342598,10.6589147286822,10.4324565314311,11.1921097770154,11.7483074472322,10.8761329305136,9.32384341637011,8.20719811638076,8.88105161910869,8.66604766326215,7.8963230861965,6.96165191740413,6.29532927183058,6.22311442500717,6.21420389461627
Laos,11.1242603550296,11.1226611226611,11.7592592592593,12.2213047068538,11.7388114453412,11.6233766233766,12.2160834868017,12.5614418350628,11.9353304802663,12.0897382633984,12.6249537208441,12.8726287262873,12.5349053676699,10.3359908883827,10.0549882168107,9.84242424242424,9.65329707681849,9.23471569046601,8.53311661926046,7.87737679472254,7.46268656716418
Latvia,8.15956482320943,7.17449069973428,6.05042016806723,6.37096774193548,6.63544106167057,6.48078372268274,5.90405904059041,6.3173007896626,6.02662929222144,6.55737704918033,7.3208722741433,5.33117932148627,3.89395194697597,4.15606446140797,4.78260869565217,5.10752688172043,5.15179392824287,4.83870967741936,4.296875,4.1041041041041,4.51745379876797
Lebanon,10.3207810320781,9.46450809464508,9.82905982905983,11.5101289134438,12.6237623762376,12.4908155767818,12.0456165359943,11.3528212100612,10.8781127129751,10.1522842639594,9.35064935064935,9.26103646833014,8.94421392346704,7.25663716814159,6.70653566851773,6.65289256198347,6.57258064516129,6.4260214200714,6.07843137254902,5.69644947327351,5.45808966861598
Lesotho,10.7969151670951,11.4285714285714,11.8681318681319,11.5308151093439,11.7117117117117,11.7932148626817,11.9081779053085,12.0405576679341,12.4418604651163,12.9207383279045,12.5248508946322,12.0868744098206,12.0109190172884,11.4235500878735,11.1492281303602,10.9991603694374,10.7907742998353,10.3980503655565,10.0080064051241,9.61080222398729,9.25490196078432
Liberia,11.2709832134293,11.4967462039046,11.0074626865672,10.88,12.551724137931,13.1642512077295,12.4871001031992,11.3089937666963,12.2151321786691,12.410986775178,12.3422159887798,12.202380952381,12.2636936500242,12.0888509184109,11.8451025056948,11.5122615803815,11.0493827160494,10.4877361150268,9.95580972186119,9.43988411395461,8.99028687598825
Libya,12.0481927710843,11.7967332123412,11.4155251141553,11.8100128369705,12.0126448893572,11.993097497843,13.2445690259285,14.1352549889135,14.3064985451018,14.9065623641895,11.2065599375244,9.33333333333333,9.12247474747475,9.3210586881473,9.33333333333333,8.88777303540045,7.86704925872788,6.74748398902104,6.00613765892153,5.90592701961612,6.13999181334425
Lithuania,9.01988636363636,7.9776067179846,7.52330226364847,7.68746061751733,8.34834834834835,8.24742268041237,7.41971207087486,7.25333333333333,6.66666666666667,6.93430656934306,7.25026852846402,6.30482456140351,4.97397339502603,4.20168067226891,4.44718962322421,4.69543147208122,4.82713633398565,4.8354600402955,4.57380457380457,4.29184549356223,4.29311621021466
Luxembourg,6.75675675675676,6.57894736842105,6.28930817610063,7.18562874251497,6.97674418604651,7.22222222222222,6.95187165775401,5.23560209424084,5.15463917525773,5.28846153846154,5.82959641255605,5.95744680851064,6.07287449392712,5.34351145038168,5.43478260869565,5.17241379310345,5.21172638436482,5.57275541795666,5.6379821958457,5.42857142857143,5.46448087431694
"Macao, China",7.95454545454545,6.89655172413793,12.5,14.2857142857143,15.3225806451613,12,8.19672131147541,7.18954248366013,5.75916230366492,8.0952380952381,8.69565217391304,6.66666666666667,4.54545454545455,3.34448160535117,3.55987055016181,3.76175548589342,3.6697247706422,3.64741641337386,3.03951367781155,2.75229357798165,3.1055900621118
"Macedonia, FYR",10.4404567699837,9.64391691394659,11.046511627907,11.1716621253406,10.594315245478,9.7708082026538,9.36794582392777,8.57142857142857,8.50840336134454,8.35881753312946,7.75347912524851,7.26915520628684,6.23781676413255,5.46341463414634,5.07317073170732,5.09304603330069,5.14851485148515,5.02008032128514,4.82546201232033,4.60732984293194,4.6236559139785
Madagascar,11.2512613521695,10.6804867057233,10.6127352823388,12.1201413427562,12.3100775193798,12.3114224137931,12.38006084718,12.8979256520846,12.8241563055062,11.5290892476394,12.3139200835727,12.7149321266968,12.7533366287692,12.2014990413108,11.7003954408002,11.2256267409471,10.7526202803384,10.2426343154246,9.72436956869436,9.22756362553952,8.75854690915857
Malawi,11.9302949061662,12.1046228710462,12.3908296943231,11.864406779661,12.0682302771855,12.1567191504943,12.3556942277691,12.2920021470746,12.6118626430801,12.1761153321644,11.8031140130588,12.8160418482999,13.3620689655172,13.0540780141844,12.5693700710739,12.3346875270118,12.1275605214153,11.7083480098626,11.1032212252276,10.4714226115978,9.93465500055377
Malaysia,12.0701281186784,10.6674438939085,11.8881118881119,12.9590093936806,13.251442397171,13.0706075533662,12.1305238513316,11.5137496787458,10.8432383942588,11.241610738255,10.6234152312669,10.247461928934,9.43547213734905,8.97063786702666,8.37126960040465,7.90040699066316,7.39893647435531,6.8370431437208,6.32272461612029,6.15050651230101,6.02427921092564
Maldives,10.8108108108108,9.75609756097561,8.69565217391304,12.2448979591837,12.5,12.3076923076923,11.8421052631579,11.3636363636364,12.3809523809524,14.0495867768595,14.0740740740741,13.1944444444444,9.55414012738854,7.78443113772455,7.77777777777778,7.7720207253886,7.46268656716418,7.10900473933649,6.42201834862385,5.75221238938053,5.67685589519651
Mali,11.2445939452186,11.7101193106496,11.3929146537842,11.0051357300073,11.8218352310784,11.928004881025,12.2733612273361,12.2811469170261,12.0551090700344,12.6529765608795,12.9153369626431,12.6502002670227,12.2218926134678,12.2343935594562,12.4940898345154,12.3106464689567,11.8058252427184,11.215783860647,10.5814048573064,10.1263906758495,9.76039464411558
Malta,10.126582278481,9.87654320987654,9.8159509202454,10.4294478527607,10.126582278481,8.22784810126582,6.62650602409638,7.42857142857143,7.69230769230769,7.32984293193717,7.17948717948718,6.40394088669951,5.8252427184466,4.83091787439614,4.2654028436019,4.24528301886792,4.67289719626168,4.67289719626168,4.24528301886792,4.28571428571429,3.84615384615385
Martinique,10.4347826086957,9.4488188976378,10.8843537414966,12.5786163522013,12.4260355029586,14.1176470588235,11.9047619047619,9.71428571428571,7.52688172043011,7.7720207253886,7.42574257425743,7.21153846153846,6.54205607476636,5.96330275229358,5.47945205479452,5.5045871559633,5.42986425339367,5.06912442396313,5.06912442396313,4.71698113207547,4.85436893203883
Mauritania,12.3867069486405,12.2340425531915,12.093023255814,11.2224448897796,12,12.2356495468278,12.2207621550591,12.3995407577497,12.5379170879676,12.4223602484472,12.1989121989122,11.7966101694915,11.5872057936029,11.4798694232862,11.2655086848635,10.8626198083067,10.1057082452431,9.45999211667324,8.980044345898,8.62430167597765,8.25016633399867
Mauritius,12.1951219512195,12.5435540069686,12.3867069486405,12.7320954907162,13.5265700483092,14.6017699115044,12.2199592668024,11.1545988258317,9.88593155893536,8.8339222614841,7.96019900497512,8.57142857142857,7.83410138248848,6.93215339233038,6.17816091954023,6.29370629370629,6.21546961325967,5.98639455782313,5.83446404341927,5.56309362279512,5.42740841248304
Mayotte,33.3333333333333,16.6666666666667,12.5,16.6666666666667,12.5,14.2857142857143,15.3846153846154,14.7058823529412,13.6363636363636,13.1147540983607,12.1621621621622,12.6436781609195,13,11.5044247787611,9.52380952380952,9.28571428571429,9.15032679738562,8.53658536585366,8.04597701149425,6.98924731182796,6.66666666666667
Mexico,11.0346311034631,11.4320987654321,11.2980390095158,12.7138047138047,12.9055820390589,12.7117804418904,12.9874641730118,13.5350568986313,12.4146950422066,11.1500291885581,10.472475420929,10.1658701152657,9.22036311854753,8.49320203087198,7.76261712970574,7.06948448025991,6.37786360181782,6.02077914175756,5.83908668381391,5.58897205513972,5.30793248563283
"Micronesia, Fed. Sts.",13.3333333333333,11.1111111111111,10,12,14.2857142857143,12.9032258064516,13.8888888888889,14.2857142857143,13.0434782608696,13.7254901960784,12.962962962963,12.962962962963,12.7272727272727,11.1111111111111,10.7142857142857,9.83606557377049,9.67741935483871,9.67741935483871,7.93650793650794,8.47457627118644,6.55737704918033
Moldova,9.84787830264211,7.57142857142857,6.82102628285357,9.5372460496614,10.6638787245165,9.68058968058968,7.80141843971631,7.81391147244806,8.09273840769904,8.86243386243386,9.25233644859813,7.81725888324873,5.38092701118807,4.62300495321959,5.52112676056338,5.83477758521086,5.66150178784267,5.07739938080495,4.56298200514139,4.55458807769591,4.90196078431373
Mongolia,11.6279069767442,11.8055555555556,11.7768595041322,11.83970856102,11.8858954041204,12.1546961325967,12.183353437877,12.2105263157895,12.0395327942498,11.9823788546256,13.1011608623549,10.7309486780715,8.56515373352855,7.25639253628196,7.56578947368421,7.44010088272383,7.2039072039072,6.84931506849315,6.19883040935672,5.64841498559078,5.54285714285714
Montenegro,11.5384615384615,9.41704035874439,10.3734439834025,10.727969348659,10.5660377358491,10.0719424460432,8.62068965517242,8.30449826989619,8.44594594594594,8.38709677419355,8.02469135802469,6.60377358490566,6.60377358490566,5.9748427672956,5.625,5.60747663551402,5.59006211180124,5.64263322884012,5.36277602523659,5.3968253968254,5.12820512820513
Morocco,12.1591417076442,12.2211253701876,12.2098022355976,11.8847539015606,12.3985336475517,13.354898336414,12.0858895705521,12.1470192738682,11.8427399903521,12.2841965471448,11.3887554060548,10.2415084592535,9.05671822869275,8.20524541454774,8.18226094485632,8.04009714256188,7.61843152866242,7.01424088824523,6.45647768509355,6.10630522274136,5.92856490362656
Mozambique,11.2932604735883,11.3604488078541,11.2787723785166,11.3137843454168,11.562370493162,11.7364827458941,11.6736536601096,12.0386643233743,13.1541725601132,11.8028067650234,11.7274836532377,11.7308049823387,12.1189405297351,12.9271242818264,12.5423494434073,11.9641267014375,11.4545988833382,11.0692030173827,10.7311079254557,10.3135552339604,9.82326346074805
Myanmar,9.85198889916744,9.01193217500523,9.61646926113931,12.2294281142087,12.0353717026379,11.7031839544582,11.6925978312117,11.9877482044782,11.5007012622721,11.360669757393,10.2240481131676,9.24611703637617,8.32849568481752,8.11596335675656,7.90066131982552,7.59588020056918,7.09969788519638,6.59002849915143,6.21664050235479,5.98774600816933,5.85744530698659
Namibia,10.2040816326531,10.6227106227106,11.1842105263158,11.8840579710145,11.8987341772152,11.8161925601751,12.2605363984674,13.1979695431472,12.5690607734807,12.0772946859903,12.2317596566524,12.426614481409,11.4285714285714,10.8463434675431,10.5783866057839,10.1851851851852,9.85254691689008,9.49649458253665,9.00243309002433,8.5131195335277,8.1414935429534
Nepal,12.1393293475435,12.1204933586338,10.9270810927081,11.4451988360815,11.6375583607124,11.7828026457468,11.8304484121576,11.9320236229963,12.0673128128661,11.8410080607801,11.7075163398693,11.8296068975596,11.6981634282672,10.6879081975218,9.44360226826119,8.97655803316181,8.8119629072195,8.45766590389016,7.90091264667536,7.34108849189863,6.91612696889742
Netherlands,7.96216003153331,8.30244625648629,9.99479437792816,8.75142068517616,8.6357372531006,8.76093294460642,8.38945005611672,7.06187679278787,5.81779717043501,5.67294147778205,5.93136035811987,5.95584667637069,5.8129839189994,5.79318448883666,5.32420832850017,5.08999197523788,5.13461320004544,5.3012320560642,5.34765404183154,5.31636941951607,5.21142857142857
Netherlands Antilles,8.7719298245614,9.52380952380952,11.4285714285714,12.1621621621622,12.5,12.0481927710843,10,8.60215053763441,8.08080808080808,7.92079207920792,7.36842105263158,8,6.60377358490566,6.19469026548672,6.19469026548672,5.35714285714286,5.17241379310345,4.5045045045045,4.58715596330275,3.80952380952381,3.88349514563107
New Caledonia,10,9.375,11.1111111111111,11.6279069767442,11.7647058823529,11.4754098360656,13.0434782608696,11.8421052631579,10.8433734939759,9.47368421052632,9.43396226415094,9.32203389830508,8.73015873015873,7.35294117647059,6.94444444444444,6.62251655629139,6.83229813664596,6.54761904761905,5.78034682080925,5.55555555555556,5.4054054054054
New Zealand,7.58693361433087,8.38831291234684,9.83884648006785,9.69465648854962,10.290986515259,10.0905562742561,9.41250789639924,8.80388585306618,7.3512252042007,6.90948044991966,7.32824427480916,7.28667305848514,6.5167508031207,6.26102292768959,6.19957537154989,6.07553366174056,5.90818363273453,5.73546625048771,5.51301684532925,5.38809344385833,5.35913658355043
Nicaragua,11.9815668202765,11.6094986807388,10.3603603603604,13.3850630455868,13.8333333333333,12.9032258064516,12.6387176325524,13.1067961165049,13.3558341369335,13.4302822925577,12.6903553299492,12.5591554423007,11.186671200272,9.97474747474747,9.5829636202307,9.12143256855064,8.51575013347571,7.87987679671458,7.29763387297634,6.84531059683313,6.44075943282865
Niger,12.9303749043611,13.8305084745763,13.3134328358209,11.2091333679294,11.685393258427,12.2464898595944,12.5252525252525,12.5145180023229,12.6809785322017,12.6466197483472,12.5316914161536,12.5515345854329,12.5819465456379,12.6846129674243,13.7955182072829,13.4111429200617,13.032194277946,12.8104369695064,12.7101879327399,12.524477167698,12.051069130164
Nigeria,11.3892901085968,11.3623160340821,11.064572425829,11.6486613433537,11.7358899891529,11.7151963362936,11.5391793531874,11.9058724753953,12.474462695105,12.6213241926754,12.3714308565944,12.1268524175559,12.0230627890769,12.0652062238153,12.1034615504666,11.671888023453,10.9616426914978,10.2595756315401,9.74781689921999,9.38159901454716,9.01883190625152
Norway,6.3752276867031,7.31707317073171,8.56983861992209,7.87359400107124,7.70020533880904,7.53968253968254,7.86407766990291,7.28571428571428,6.05778191985088,5.76225045372051,6.22791519434629,6.58964484381686,6.34985661614093,5.90566785572731,5.83717357910906,5.58243394119836,5.53145336225597,5.6064880112835,5.56323427781617,5.43478260869565,5.32128514056225
Oman,11.6591928251121,11.6465863453815,11.9298245614035,12.5766871165644,12.6315789473684,12.3348017621145,12.0567375886525,12.1428571428571,13.1127450980392,14.4781144781145,13.353115727003,12.4668435013263,11.7924528301887,10.0282485875706,9.34101087651951,9.30913348946136,8.94308943089431,8.40080971659919,7.74008600095557,7.17529518619437,6.7215958369471
Pakistan,10.2743087746087,11.3050416396549,11.112110446553,11.1568596098497,11.256690067422,11.4877364683416,12.1643695763144,12.2985544887489,11.9630136000576,12.4301787106733,13.1099476439791,12.183524608529,11.3096831771531,10.7959101844427,10.5589892498566,10.3611055410735,9.72782219057864,9.03907501768264,8.45790689325847,8.05382876971043,7.74641014066637
Panama,11.031175059952,11.6910229645094,11.7753623188406,12.0689655172414,12.3809523809524,12.6777251184834,12.7083333333333,12.2201492537313,11.0084033613445,10.3630862329803,10.0684931506849,9.44340212632896,9.25287356321839,8.93048128342246,8.40840840840841,7.86622703721149,7.46869409660107,7.14285714285714,6.85383980181668,6.49038461538462,6.14722004698512
Papua New Guinea,11.4117647058824,11.4130434782609,11.7764471057884,12.1973094170404,12.6409017713366,12.5268432355047,14.209472981988,14.1536683997689,12.4120603015075,11.9546247818499,11.7045454545455,11.7431803060546,12.0684567719091,11.5079365079365,11.0338210602063,10.4951796669588,9.88700564971751,9.48631421072366,9.09729539866526,8.65815226405706,8.20318662249566
Paraguay,12.5500667556742,12.3384253819036,12.6163391933816,13.3757961783439,13.0923694779116,13.0372492836676,12.7364438839849,11.5783724740579,11.7142857142857,12.3841617523168,12.0741862225587,11.4383561643836,10.7846201938106,10.1782633697527,9.6051227321238,9.08181135851889,8.54781582054309,8.00179815688919,7.54472946755766,7.14879467996675,6.82139253279516
Peru,11.5333861177092,11.2221189591078,11.4448051948052,11.9001582000352,12.1600977696303,12.4817227170012,12.2574648541885,12.0457119324616,11.8970764548557,11.2042938611204,10.9541454377026,10.4641106947247,9.78726296472507,9.18898092853015,8.67368677338852,7.99304952215465,7.46268656716418,7.05303151923797,6.70199501246883,6.37692932575142,6.08027156549521
Philippines,11.6505820316386,11.6883116883117,11.6108476585655,12.9488158899924,12.8812066497853,12.7822793306803,12.5492497275547,12.1815315810697,12.0648977085421,11.8132026520611,11.7083679401993,11.3594567831376,10.6441130264489,9.97206316498583,9.65945637990921,9.15529274246227,8.70340356564019,8.2391525267145,7.78275475923852,7.38111128466552,7.0265130636093
Poland,8.8656302909035,6.9642604887696,9.34109033860635,10.5481060371995,10.0702297345554,7.76276620105336,6.75475629146335,7.31412980744006,8.08292807780906,8.34300711653964,7.21430736586844,6.0913191101201,4.91345616973758,4.38019478863903,4.5991171337645,4.67474390307316,4.52810180275716,4.19793365959761,3.90257558790594,3.83079682888722,3.96858701516696
Portugal,8.98670334708849,8.48064443947192,9.00238043713482,8.57749469214437,8.81706244503078,8.83214734198409,8.27082510856692,8.09092660373724,7.62383900928792,6.34249471458774,5.32879818594104,4.94303564865858,4.84279002529816,4.90830636461704,4.62979643307512,4.4069640914037,4.20475319926874,4.06128853609009,4.07629020194465,4.18330481080053,4.26521907716169
Puerto Rico,12.0471014492754,12.7433628318584,13.3389261744966,11.6666666666667,11.9047619047619,10.8377659574468,10.1219512195122,9.78009259259259,9.19097413318657,8.19843342036554,7.57575757575758,7.22713864306785,6.7275348390197,5.83804143126177,5.65862708719852,5.60146923783287,5.48195523069895,5.31622364802933,5.16605166051661,4.98137802607076,4.89642184557439
Qatar,9.09090909090909,13.3333333333333,10,11.5384615384615,13.1578947368421,14.0350877192982,12.0481927710843,10.2564102564103,11.1111111111111,11.1111111111111,11.1627906976744,8.78661087866109,8.89487870619946,9.69267139479906,9.71302428256071,10.2040816326531,9.9236641221374,8.94454382826476,8.38926174496644,8.05687203791469,7.96992481203008
Reunion,10.8527131782946,10,11.4942528735632,13.6363636363636,13.4453781512605,13.6546184738956,12.7906976744186,10.5633802816901,10.0323624595469,9.70588235294118,9.21409214092141,8.43672456575682,7.90697674418605,8.14977973568282,7.74058577405858,7.18562874251497,6.9364161849711,6.67903525046382,6.35208711433757,6.25,5.97539543057996
Romania,9.74656560871625,7.48110271231658,8.14854111405836,9.06002265005662,8.50795498641832,6.38791025403301,8.73933143669986,8.04587713962986,8.17315870045926,7.07053223712678,7.49735075944896,5.27359596141711,4.97521571507252,4.79260089686099,4.82765187583317,4.69205362346998,4.52466189339698,4.2648709315376,4.11246328157784,4.13598960589,4.24554721631007
Russia,10.3832966583082,5.85236443833602,7.24801300578035,8.71805203776192,9.17141851460753,7.9484012625223,6.09870268824395,6.45324806987444,6.74690840760773,7.41581008631288,7.55298996518534,5.20131824043559,4.16308160698921,4.57110609480813,5.03959190930102,5.27125064650051,5.07266128222417,4.64207219034414,4.3551495470341,4.48162206913789,4.85916626428456
Rwanda,12.2262773722628,12.2611464968153,12.1584699453552,12.2071516646116,12.5065410779696,12.6735333631885,12.2365988909427,11.346396965866,11.7009750812568,14.5127118644068,14.7037484885127,11.741935483871,11.3104229607251,11.5785986417095,11.9882179675994,12.323850039883,11.6405965805748,10.6099322297522,9.86404988244915,9.55624940864793,9.40760389036251
Saint Lucia,11.6279069767442,11.6279069767442,10.8695652173913,12,13.2075471698113,13.7931034482759,13.5593220338983,12.5,11.1111111111111,10.6666666666667,11.1111111111111,10.4651162790698,9.09090909090909,7.69230769230769,7.21649484536082,6.93069306930693,6.79611650485437,6.54205607476636,6.54205607476636,5.4054054054054,5.4054054054054
Saint Vincent and the Grenadines,11.1111111111111,13.5135135135135,11.6279069767442,13.0434782608696,12.7659574468085,14.2857142857143,14,13.2075471698113,12.7272727272727,11.5384615384615,11.1111111111111,9.43396226415094,8.92857142857143,9.43396226415094,7.40740740740741,7.54716981132076,7.14285714285714,6.77966101694915,6.66666666666667,6.45161290322581,6.66666666666667
Samoa,13.1578947368421,12.7659574468085,11.1111111111111,14.5161290322581,14.2857142857143,15.0684931506849,13.3333333333333,11.8421052631579,12.8205128205128,11.25,12.0481927710843,12.7906976744186,14.1176470588235,12.7906976744186,10.2272727272727,8.98876404494382,9.67741935483871,9.78260869565217,10.6382978723404,9.67741935483871,7.77777777777778
Sao Tome and Principe,7.40740740740741,7.69230769230769,7.40740740740741,10,11.4285714285714,12.1951219512195,12.2448979591837,13.4615384615385,13.7931034482759,14.5161290322581,12.5,13.1578947368421,12.0481927710843,12.2222222222222,11,10.1851851851852,9.56521739130435,9.52380952380952,8.88888888888889,8.33333333333333,8.10810810810811
Saudi Arabia,11.4285714285714,11.5124153498871,11.6360019890602,11.7071094082588,11.7921146953405,12.1044992743106,12.0923913043478,12.0111246306275,13.2245123806889,13.4531928084315,13.1581780984171,12.3615712257454,11.209216279852,10.5140010566835,9.63591568573775,9.15307402760351,8.65871399476288,8.08406113537118,7.46083449666512,6.82556879739978,6.32463302968802
Senegal,11.4427860696517,11.5499254843517,11.0602094240838,10.6552706552707,11.4090687469527,11.652101539742,12.3474515434314,12.8673059078256,13.0990415335463,13.030442804428,12.9246231155779,12.8498503784545,12.4286815728604,12.152209492635,12.3244167582753,11.7627531260374,10.9168098655615,10.1430429128739,9.58927650799106,9.1973378237511,8.81442909969059
Serbia,8.89659156556904,7.10797612588172,9.21120913336793,9.47368421052632,8.00871037986934,7.4280408542247,7.3154511194857,7.32334047109208,7.43355481727575,7.43046099980548,7.03949941337505,6.3014248444712,5.60353484635469,5.72465228784519,5.49250101337657,5.43078807676603,5.35089524593538,5.2128764278297,5.12605042016807,5.15551768214742,5.17428014721801
Sierra Leone,10.7754279959718,11.0590440487348,11.1882046834345,10.6858054226475,10.9649122807018,11.2292358803987,11.4029850746269,11.7773019271949,12.118320610687,12.2508507535246,11.9560238204306,11.5296803652968,11.9692410565028,12.4962719952282,12.4095416778344,12.1212121212121,11.5613301035014,11.1111111111111,10.6548279689234,10.244569864888,9.81234096692112
Singapore,12.1212121212121,11.0032362459547,10.6958762886598,12.9244249726177,13.8203356367226,12.4886877828054,9.71283783783784,8.55855855855856,6.67556742323098,6.36574074074074,6.61322645290581,7.69230769230769,6.35646032405484,4.75435816164818,3.86676875957121,3.7147102526003,4.00145507457257,4.29138117562207,4.32098765432099,3.98230088495575,3.6589966050547
Slovak Republic,8.36608646827625,8.14549180327869,8.9066918001885,10.4578096947935,9.37227550130776,8.33333333333333,7.31225296442688,8.21237585943468,8.64059590316574,7.97233345467783,7.30560578661844,6.34005763688761,5.05920344456405,4.5016077170418,4.73984319315752,4.87280544607668,4.70843897138718,4.41663599558336,4.13223140495868,4.03225806451613,4.17651694247439
Slovenia,8.18181818181818,7.625,8.6060606060606,8.58823529411765,7.54060324825986,7.47767857142857,7.07497360084477,7.08418891170431,7.25075528700906,6.63366336633663,5.98626104023552,4.8828125,4.34362934362934,4.22264875239923,4.58452722063037,4.78927203065134,4.61982675649663,4.39024390243902,4.13793103448276,4.1708043694141,4.41767068273092
Solomon Islands,12.5,14.5833333333333,11.1111111111111,12.5,12.987012987013,12.0879120879121,12.962962962963,13.8461538461538,13.1578947368421,12.6436781609195,12.1212121212121,12.280701754386,12.015503875969,11.4583333333333,10.9717868338558,10.2857142857143,9.66057441253264,9.26829268292683,8.63636363636364,8.4051724137931,8.0082135523614
Somalia,11.4135206321334,10.7619795758052,11.0252808988764,12.2270742358079,12.1361889071938,12.1037463976945,12.2273425499232,12.6050420168067,13.0252100840336,11.3201820940819,11.8875502008032,11.6990982439487,12.1739130434783,12.4329324699352,12.3214285714286,12.1874553507644,11.8948299835672,11.7222723174031,11.4888866335126,11.0947018645006,10.5294316644114
