Total 20-39 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Indonesia,28.9267660401815,29.5419583338302,29.9680847634296,29.4771059540869,28.0172082004088,27.4465460526316,27.9548105851292,29.2940430066463,31.4027037082972,33.1108813484977,34.0143610128703,34.285987993358,33.7386083598189,32.7291639365745,31.5639788055087,30.4694117066167,29.4645027736237,28.3699076452226,27.1120736787525,25.8048877464538,24.858474685104
Iran,27.1447998580973,26.3987845766974,25.5805381496498,25.082375632886,25.6101371289707,24.3941938579654,25.5263425549227,27.2409947124917,27.3151901857792,28.8839945984181,32.7110486667464,36.6206935534014,40.0602048563475,40.0702301989856,36.1480313832265,30.9985883649134,27.254633799215,26.0198396815266,26.6531393001702,26.0627793368673,24.6444960041248
Iraq,29.6730197586991,26.4958553127355,25.1234156104069,24.4472739900451,23.2419196865818,25.3245672436751,25.5722741210868,26.0983036102653,27.2983737139064,27.8731521220792,29.3630831643002,30.1413039628856,29.9837925445705,30.9702948224934,32.2089092174605,32.995457698418,33.0907009078269,32.611525040083,31.6756547859539,31.0101826943706,30.4272409051131
Ireland,26.8103738632536,24.443683669976,22.1947776993649,22.0792767732962,23.1133671742809,24.5989304812834,26.8450455748309,28.5310734463277,27.9943100995733,29.1574279379157,30.7227332457293,32.6086956521739,32.0549139246023,29.2877609496521,26.3699961134862,24.8230912476723,24.887852144267,25.4851004851005,25.5404725992961,24.7355573637103,23.4789515488483
Israel,33.3598093725179,28.4734133790738,27.2469252601703,24.9122807017544,26.4756644804971,28.2394995531725,29.535192563081,30.0268096514745,29.5212765957447,28.8293318444072,29.0879211175021,29.118086696562,28.8714991762768,28.0802658486708,27.8266104756171,28.0533698255217,28.3653324655603,28.3478441127695,27.6985946376956,26.7869200347256,25.924882629108
Italy,30.0845447094854,29.4110314739794,30.3373055948293,28.5273094553648,27.7952696877694,27.0121818577333,26.9651546904415,28.7221138125626,29.7075387287496,30.6156696849981,29.9751374444094,28.1553729154589,25.5316316682752,22.9770312190614,21.2521520328433,20.7980673108964,20.9806884970613,20.8933741978089,20.6329135553543,20.0760259179266,19.511083851748
Jamaica,30.8185053380783,29.099157485418,25.8440761203192,23.2954545454545,20.8667736757624,20.3179334326875,25.5977496483826,28.2542446669569,30.7106598984772,32.0632346980138,31.320607713284,29.76011994003,28.7701317715959,29.4687724335966,30.7339449541284,30.6108202443281,29.9442896935933,28.3963585434174,27.2275470358537,26.8478260869565,26.2117822520507
Japan,29.0035136016228,30.4450358791227,32.1310912466331,33.6855309991739,35.0021063112745,33.6761662440982,31.6169356564921,29.7242531511563,27.2936114944395,27.5976148339472,27.7554596181622,27.127926683824,25.5645847113295,22.8736555079457,21.2972247379997,20.3367800581169,19.8145183267475,19.3602560382651,18.6831200764992,18.031624141779,17.690688386551
Jordan,23.3050847457627,25.0377073906486,26.9788182831661,27.5519421860885,27.8496611213802,26.9111570247934,22.8212039532794,24.4271988174427,25.4841684598832,31.6449814126394,32.4953636925613,33.6448598130841,35.0950394065832,34.0664079344545,33.3998138545406,32.3525775744839,32.2112594312246,31.9300945262695,31.0945534683597,30.0151285930408,28.4640171858217
Kazakhstan,28.5692973295539,27.5741273614413,31.855927963982,29.9630500503863,27.72904111679,29.1192076406084,29.2493297587131,32.3891001267427,32.5024201355276,31.6483516483516,31.376220409255,31.744882511683,33.2910106653123,33.0448127685697,30.9817051297381,29.1554093738987,28.2210367621477,28.2872864840078,29.3461015412511,29.183753721701,27.2299417301658
Kenya,27.6168531928901,27.0200573065903,25.6786771964462,23.7188256340103,23.0687172193084,23.3086053412463,24.1283895960155,25.2786968694324,26.1873266481758,27.6844172850284,28.713186184085,29.8749162385526,30.8371876758926,30.8774121295658,30.6818618595534,30.9247550892795,31.8369542858047,32.9566390553146,33.535621466656,33.3840626715234,32.6495726495726
"Korea, Dem. Rep.",29.1127541589649,33.2675734606998,36.2623310193643,37.4512987012987,35.5794202288201,30.7945989670836,30.4269636848822,29.680072637932,32.1701578477117,35.3393498480523,32.9658792650919,32.5612036722203,30.3126302626094,29.4713114754098,30.4882473894287,29.2116050463645,27.7487945616947,25.8152496146093,24.9423550926294,25.0893610185148,25.3318133702467
"Korea, Rep.",27.2708344177815,27.1696508716398,28.5811161195102,27.8055653399084,27.9089000572556,28.9248581550071,31.7093355401906,34.5941141615643,36.9480247545484,37.7555819317851,35.4669193659545,33.2576474298329,30.2874108284194,28.3177018696722,27.029266715175,24.3937434322205,22.7790664550523,20.5468701596415,18.8628578678056,18.6882025537488,18.8011888286408
Kuwait,36.6013071895425,37.8787878787879,42.0863309352518,39.8720682302772,35.0335570469799,32.4404761904762,35.2941176470588,38.0232558139535,38.3465670247548,45.9130434782609,44.6588868940754,46.2393479066321,42.8899082568807,38.0811371039384,33.929539295393,31.453634085213,30.5406037912474,30.0176056338028,29.3236212278876,28.4636760619293,27.4809160305344
Kyrgyzstan,28.3496262219666,29.0373487638085,30.8471454880295,27.4494556765163,24.0472175379427,24.2121212121212,26.1504546707082,30.0274109145278,30.4961310878471,30.7407407407407,30.8980827447023,31.5779394867867,33.393404216976,34.0085106382979,33.587786259542,32.0006271558482,30.8115543328748,30.0164596737992,29.5805739514349,29.0792540792541,27.2925446882721
Laos,30.4921968787515,29.0629962943356,27.9661016949153,27.1889400921659,27.0802377414562,27.7887139107612,25.7028112449799,26.4496717724289,27.698525915359,28.3218964441672,28.3043317289893,29.137608436809,30.9664387818521,32.8211694408878,34.3966531572755,33.8128626692456,32.7685530328702,31.6249334043687,30.6025316455696,30.6456296583099,30.178671133445
Latvia,27.2960492560287,28.3374689826303,31.2264150943396,31.9947043248014,30.479016532429,29.6296296296296,29.0373906125696,29.0972491282449,29.086809470124,28.1989570798235,27.836355967946,28.3093053735256,30.107047279215,29.2349726775956,26.7657992565056,23.952380952381,20.947265625,20.9442491210447,22.605561277034,23.5635213494992,23.0021598272138
Lebanon,27.8586278586279,27.6674937965261,27.6190476190476,26.0650480989464,25.5728314238953,26.3696128560993,27.0017953321364,29.2733564013841,31.4833501513623,32.5501432664756,31.5398886827458,32.9821122273952,33.2627617031287,33.2053309238762,32.7229125790277,30.6019007391763,28.5978999382335,26.8001618122977,25.3352011206724,25.134328358209,25.0794912559618
Lesotho,27.4215552523874,25.9872611464968,24.9706916764361,24.3850267379679,24.8302618816683,24.695652173913,24.8648648648649,25.0169491525424,24.5318352059925,24.6806039488966,26.0593220338983,28.0561122244489,31.0791366906475,33.5948315643747,34.8019581664442,34.8353552859619,34.6186440677966,34.4296419650291,34.1123411234112,33.8735818476499,33.4270791482523
Liberia,28.6755771567436,28.6184210526316,27.5047258979206,26.7045454545455,25.8222533240028,25.6269113149847,26.4536406495547,27.3916967509025,28.0499075785582,27.7863379558295,27.7620396600567,27.7911164465786,28.2126310655938,29.2970424346335,30.1599390708302,30.9885606966024,31.7774343122102,32.3923782639379,32.6527958387516,32.5761237312711,32.1606334841629
Libya,26.9193391642371,27.1758436944938,27.4277242401779,27.6818742293465,27.5689223057644,27.9107505070994,27.1037181996086,26.3376623376623,28.3161512027491,31.5887463798097,34.5549738219895,37.5042215467747,36.8123471882641,34.2134674490081,31.7703597869853,29.6660117878193,29.9436355096289,30.7752986251972,30.504984828782,28.8525963149079,26.5098278847133
Lithuania,26.9964939618231,28.8103382744204,31.7020510975171,31.3468013468014,29.6084049665712,28.4762193274765,28.7430413126282,29.7800338409475,30.3407247160627,30.4024255788313,28.9797084881395,28.3957845433255,28.580208973571,28.530534351145,27.7214776070611,25.402144772118,22.5850807837745,21.0824195259993,21.2773722627737,22.3644578313253,22.7043781480046
Luxembourg,30.1694915254237,29.6052631578947,29.073482428115,28.1437125748503,27.299703264095,29.4444444444444,30.4945054945055,32.3369565217391,32.5459317585302,31.6176470588235,30.3448275862069,28.6334056399132,27.0325203252032,27.027027027027,27.1897810218978,26.8041237113402,26.0586319218241,25.193199381762,24.7407407407407,24.7159090909091,25
"Macao, China",36.8421052631579,30.7262569832402,24.2774566473988,21.6346153846154,21.9607843137255,30.0395256916996,37.1541501976285,42.2950819672131,41.9354838709677,37.5302663438257,32.1266968325792,32.2381930184805,33.7591240875912,31.2829525483304,28.3276450511945,24.7508305647841,20.7855973813421,18.7601957585644,18.5970636215334,19.4675540765391,19.5286195286195
"Macedonia, FYR",27.2579332790887,28.877400295421,30.437903804738,29.7570850202429,30.2162849872774,31.0673822301729,32.069157836029,32.2933771209633,32.1989528795812,30.6870229007634,30.5126928820309,30.6974459724951,30.8182263596276,30.4943710230054,29.0322580645161,26.8268759195684,24.6901338621715,22.9334677419355,22.1993833504625,22.017866526537,22.0247711362412
Madagascar,28.5224209752512,27.990325417766,27.3618188945512,25.9888965995836,24.8358026577058,24.9633284437925,25.5230125523013,26.8125575212189,27.7299742748159,28.0009145644387,28.20294599018,27.807425911207,28.3615426614384,29.317813853761,30.458987036244,31.7841656175689,32.4219741182441,32.5871730104811,32.4020698715714,32.1167336545423,31.6836089380241
Malawi,27.1686328938237,27.5252525252525,27.2804532577904,27.3138832997988,27.3069263111308,26.497346474602,26.0778635778636,25.6812551610239,27.5690549264472,27.1194794952681,27.2711907377673,26.671548883193,26.9360698578622,28.5420602289143,29.902127866777,31.1847891696128,32.3628219484882,33.068662772395,33.5092432674471,33.7822704231993,33.7452497471088
Malaysia,27.8468586387435,26.7790797370677,26.2931564074211,25.2736842105263,25.8361743296784,27.9862924281984,29.6839811115147,31.1176320489921,32.2874661658289,32.1598523841896,32.1388674056888,31.9407060659255,32.1260970804227,32.3403122191526,32.1902620319186,31.5416962805023,30.771629436444,29.8048314453392,28.8836619271632,27.7067195099982,26.4679928396743
Maldives,29.6296296296296,28.8888888888889,26.8041237113402,25.6880733944954,25,26.4705882352941,26.5822784810127,27.027027027027,25.8064516129032,27.6422764227642,30.03663003663,34.9315068493151,38.3386581469649,40.4761904761905,39.0581717451524,34.7258485639687,30.5210918114144,27.511961722488,26.4501160092807,26.5168539325843,26.0964912280702
Mali,29.4586360440591,29.2514063176114,28.7690179806362,28.4654361201592,27.821043910522,27.280994240679,27.03605735765,26.6098243827946,26.7013287117273,27.1260997067449,27.2433460076046,28.4192730346576,29.0678474932453,29.5537917694924,30.0029824038175,30.5041926467426,31.4051201876099,32.3608256634796,33.0895645028759,33.2965988979669,32.8450106157113
Malta,27.3311897106109,23.8853503184713,24.7619047619048,24.2622950819672,29.1803278688525,31.9078947368421,33.8509316770186,33.1395348837209,30.4469273743017,28.042328042328,27.5773195876289,28.3582089552239,29.656862745098,29.0865384615385,27.6595744680851,25.3521126760563,22.8971962616822,21.6470588235294,20.4275534441805,20.763723150358,21.1538461538462
Martinique,28.9592760180996,26.530612244898,26.056338028169,22.9032258064516,24.0853658536585,21.8181818181818,27.5229357798165,30.2941176470588,32.5905292479109,32.2493224932249,30.2083333333333,25.9445843828715,24.6305418719212,24.0963855421687,25.0602409638554,24.9400479616307,23.7410071942446,22.2222222222222,21.219512195122,20.6982543640898,20.460358056266
Mauritania,29.2307692307692,29.1666666666667,28.2887077997672,27.5201612903226,26.8929503916449,26.2839879154079,26.4744429882045,27.0285714285714,27.5289380976346,28.5022026431718,29.6850998463902,30.7640750670241,31.3224368499257,31.4209115281501,31.6136919315403,32.0576316974336,32.5891925725016,32.9375121666342,32.7422303473492,32.1335871258003,31.3097987462884
Mauritius,27.1805273833671,27.1929824561404,26.7071320182094,26.5604249667995,27.7239709443099,29.5632698768197,32.0910973084886,33.7931034482759,35.1325757575758,35.5496453900709,35.0334448160535,33.7060702875399,31.3801079414032,30.3437967115097,29.4246176256373,28.4796573875803,27.5352112676056,26.1204481792717,25.3146853146853,24.9475890985325,25.0350631136045
Mayotte,25,21.0526315789474,21.7391304347826,22.5806451612903,24.3243243243243,23.9130434782609,25.4545454545455,25.3521126760563,26.0869565217391,27.6422764227642,28.3783783783784,29.8850574712644,31.8181818181818,33.7837837837838,35.6275303643725,35.6363636363636,34.7682119205298,33.1288343558282,31.2138728323699,29.9727520435967,29.6103896103896
Mexico,27.6161638008724,26.8863537727075,26.0089686098655,25.2149448570786,24.5285199668664,24.9842793314579,26.3996979904751,27.659209397479,29.6044506792322,31.6482629189944,33.0915301919019,33.34567549606,32.6796027004799,31.5032328985294,30.4988302139037,29.7807319742228,28.8467317212039,27.2761179533004,25.5670531713401,24.1046831955923,23.0290858618363
"Micronesia, Fed. Sts.",28.125,27.027027027027,27.2727272727273,26.4150943396226,24.5901639344262,22.5806451612903,25,25.8823529411765,28.4210526315789,27.1028037383178,28.0373831775701,29.0909090909091,29.7297297297297,32.7433628318584,34.7457627118644,34.7107438016529,34.4,32.8125,31.5384615384615,30.46875,29.6875
Moldova,31.6396242527754,30.6930693069307,32.0453031312458,29.7451274362819,27.5180856983862,28.7239583333333,29.8727227352134,31.6176470588235,30.964932385973,29.6381654759161,28.2682926829268,28.2863225119745,31.0682326621924,32.370776783136,30.8762581409118,27.452171272396,23.8379396984925,22.3997391587871,23.3243060257278,24.279690794097,23.254113345521
Mongolia,28.0632411067194,27.9151943462898,27.783558792924,27.7218664226898,27.7733439744613,27.8008298755187,28.0216476247745,28.5340314136126,29.8917944093778,32.5694138386955,34.463986599665,35.8934169278997,38.1622823267877,37.8548895899054,35.6429047301799,32.3444976076555,28.955500618047,27.3413897280967,27.0783847980998,27.3499267935578,26.5756607609643
Montenegro,24.9370277078086,27.4004683840749,30.1927194860814,29.3885601577909,28.9017341040462,30.0546448087432,30.155979202773,32,30.2047781569966,30.7073954983923,30.6525037936267,28.8461538461538,29.76,28.96,28.1645569620253,27.0569620253164,25.1968503937008,24.6835443037975,23.968253968254,23.6421725239617,23.6714975845411
Morocco,27.5184275184275,27.4916123939215,27.4275393480692,26.6621641903047,23.9386022207707,23.5943368968506,26.938212296213,28.7559422369719,30.0657019629973,31.072607872964,31.4520604967393,32.8698389794379,33.8768451608919,33.7848071769778,32.7292817679558,30.6140235045557,29.1336576916219,28.3617189820774,28.0510238660018,27.7105281932983,26.7400901747135
Mozambique,28.795405153679,28.6472529048917,28.3285377975412,27.9627006610009,27.5314781504603,27.2093461465988,27.4509803921569,26.6081212940029,24.2504799881849,27.540140491721,28.2395485178894,27.9913606911447,28.0319535221496,28.6088531032092,29.8861446838326,31.8349418064061,33.2438333530036,34.0596549744375,34.3261108133629,33.9743436038844,33.5794695236585
Myanmar,32.5193775861064,30.9211916332136,28.3334915061213,26.0157413316316,24.6023329798515,25.6759469950475,27.4658799690089,29.2783890609978,31.2001175145669,32.6585510418091,34.1063651770965,34.8060812907229,34.6377787459896,33.4689648676651,31.8623299396342,30.2092558826083,29.1281273692191,28.4713658560647,28.0593065840634,27.2811162553896,26.2931170511566
Namibia,29.4845360824742,28.8389513108614,27.5,26.9399707174231,26.4441591784339,26.1061946902655,24.7534516765286,24.7395833333333,28.0565371024735,29.1537986411365,30.2083333333333,30.6965174129353,32.0831450519657,33.6374948154293,34.238714613619,34.1524216524216,33.7679705784019,33.1117442228553,32.849803566032,32.6577880718008,32.0980774589022
Nepal,29.7686438592173,29.7608303249098,29.6388028895769,29.4585987261146,28.5846438482886,28.099730458221,27.6778006507736,27.3906378964745,27.7481155778894,28.1888816945703,28.8006549324601,29.8508559253545,31.3278842288624,32.9333579472032,34.0979330290056,34.2220819857485,33.3013506531847,31.9877363311191,30.7122972913261,29.8476835202031,29.3514174994901
Netherlands,29.3454617362072,27.9508882894614,26.9790124531917,26.4480963228116,28.304057681982,29.8163459427819,31.6816286138404,33.3218303540617,33.0145780393206,32.0688762299327,29.7850948850069,27.0883128025985,24.9324446045758,24.0541499172381,24.1395403103488,24.3947429098455,24.0198879871985,23.4135791929884,23.045384659188,22.8702115494568,23.1507557905627
Netherlands Antilles,30.6306306306306,26.2295081967213,25.9259259259259,24.6575342465753,27.3885350318471,29.3413173652695,32.2033898305085,33.7016574585635,34.9206349206349,32.4607329842932,28.1767955801105,26.4864864864865,25.8706467661692,24.390243902439,22.488038277512,20.2830188679245,19.047619047619,18.5365853658537,19.8019801980198,20.2020202020202,19.6891191709845
New Caledonia,28.5714285714286,29.4117647058824,28.5714285714286,29.3478260869565,28.9719626168224,29.4573643410853,29.7872340425532,30.3225806451613,31.578947368421,33.3333333333333,32.8703703703704,31.3559322033898,30.9803921568628,30.2583025830258,30,29.6052631578947,28.125,26.6666666666667,25.7971014492754,25.1412429378531,24.7933884297521
New Zealand,29.1404612159329,27.3408239700375,25.716694772344,25.1522070015221,25.7001063452676,28.0246513136555,29.6284534772944,32.0806599450046,31.9846426461902,31.6417910447761,29.3874386146291,27.639902676399,26.8122676579926,26.8759741705634,26.8151638466481,26.2831125827815,25.5327704061118,24.8084855627578,24.5617414756309,24.3791469194313,23.9857917367732
Nicaragua,28.902627511592,27.9655400927767,26.7042253521127,25.7876878332525,24.3851604835348,25.1250893495354,26.176561058136,26.5498652291105,27.5145067698259,28.224940974458,29.2802510296136,30.9144218435038,32.2281394949321,33.6153232242618,33.8023952095808,32.7192858155023,31.7535545023697,30.3678580746152,29.3193053618963,28.5377065473972,27.4769797421731
Niger,27.2838002436054,27.7070063694268,27.5532243134835,28.0669144981413,27.8512773722628,26.7976424361493,26.1309925725861,24.3516483516484,25.1897773279352,24.9059443190369,25.5982596084119,24.9198595634254,24.5784042285427,24.5065274151436,24.7614067198327,25.403431909456,26.8802014556398,28.0936890045543,29.1570838450374,30.2856476170105,31.158748153492
Nigeria,28.2742639040349,28.2087273443656,28.0515626038229,27.8389368243578,27.3965324880018,27.2272350540291,27.1778219097204,26.5125892521608,26.4200371896157,26.7417541127579,27.5802407824227,28.4918263190397,29.3101814114837,30.0545671573921,30.7687929169836,31.6744343255942,32.7682967721441,33.5341481067211,33.6813373222712,33.2182234998726,32.3775524676304
Norway,30.5666156202144,27.9544791362708,24.7627024008934,23.7174321783508,25.0451379932938,26.809785322017,28.9454367506729,30.1468817722129,30.3066037735849,30.0527643955036,28.7243532560214,27.129609661419,26.0860613547457,25.650188604328,25.702193151212,25.4752143123369,25.031720137756,24.1458665250487,23.6243707689637,23.5997267759563,23.5541358439812
Oman,28.1938325991189,26.6401590457256,25.4867256637168,24.9221183800623,25.3351206434316,27.5599128540305,30.4128053917439,30.6082406801831,30.7650569723277,33.0570902394107,35.9283930058285,35.2064220183486,37.0051635111876,37.1794871794872,36.0618202633085,33.2716701902748,31.0940973079773,30.1935183026346,29.1833111407013,28.5289115646258,27.7629690383432
Pakistan,25.7947011826416,25.9017056563069,26.3494536583366,26.8763705382645,26.6420520792849,26.2935511945872,26.1387984360058,26.6316067868332,27.1625625124161,27.4092366213169,28.3598412226933,29.5659043759348,31.2325104328482,32.1013907407227,32.4031336764108,32.2997153727156,31.7716311683033,31.63867022772,31.4274674539798,30.8930229359376,30.0269096289932
Panama,28.1395348837209,26.7144319344933,25.8436944937833,25.6901840490798,25.9136212624585,26.8405797101449,28.3520982599795,30.0872760679835,31.7447161210112,33.0964846671653,33.0623306233062,32.312925170068,31.422868548617,30.4267161410019,30.1216786689844,29.8734770384255,29.4183195899265,28.913089899637,28.1739488870569,27.4678972712681,26.8263943440691
Papua New Guinea,29.7777777777778,29.3229166666667,28.8461538461538,27.042376583661,28.0454367410889,28.4368457780879,27.3522975929978,29.3259972489684,30.6631171345595,31.5286624203822,31.0991459339027,30.4347826086956,30.0870827285922,30.2071121531848,31.4403778040142,32.4338909875877,33.1013224619668,33.2717702465602,32.7710009516394,32.2443645867364,31.680783277644
Paraguay,26.6621438263229,25.1789976133652,24.3838489774515,23.8860817638953,24.2156074014481,26.2557890986819,27.6336355110972,28.6717062634989,29.3508936970837,28.8689856279942,28.8652084501776,29.8780487804878,31.3206378696393,32.7148158721096,33.2315859323158,32.7599102468212,32.00094328499,31.2240080926155,30.3766051580878,29.4546971118757,28.4642676127724
Peru,27.2643858959234,27.217160650444,27.1875944013694,26.8073602511555,26.7262942469491,27.1234502769718,27.8723527035605,29.2722896502279,30.4279941219691,31.3437199782799,32.246404675844,32.4148584566748,32.5128831027936,32.5608231560727,32.176636963596,31.7405154937735,30.9087374326501,29.7374138347236,28.5554106910039,27.4393200786095,26.3845941121754
Philippines,26.6990048507276,25.9149229311978,25.7594796363368,25.9446960818473,26.4918230049773,27.5726723440697,28.5488631167644,29.6316487670138,30.3911831608625,30.3847583111797,30.6916037019398,31.1363237616235,31.7082549991454,32.2524205042512,32.2486825550227,31.8419033000768,31.3020058688749,30.5894215785132,29.9669479503342,29.394101725499,28.6144351621886
Poland,30.607476635514,29.7936292657894,30.0256427559214,27.9053495324725,28.2735817285614,30.143751653585,31.8013155675493,32.5152549662644,30.5851482550512,28.8934373137809,28.3338971143088,30.0225142677627,31.3134234186866,30.6147291539866,27.9523149135908,24.3459675892108,22.090806090585,21.0483001305409,21.03847503216,21.1864150943396,20.6603567300784
Portugal,30.2201070791196,30.650406504065,29.5259593679458,28.2507223827517,26.1666090563429,26.3279445727483,26.7560925660455,28.6668660883438,28.9178356713427,29.8834545273434,30.3314755060135,29.7525362662368,28.1468368582875,25.7508342602892,23.432711061577,22.1516623085544,21.6928726108653,21.377604414423,20.9152215799615,20.201723462593,19.7903145282077
Puerto Rico,27.7602523659306,25.8551754775655,23.8458280389665,26.4603481624758,26.4532744665195,29.7380061245322,29.1523303096653,29.5528575658869,29.7818078775857,29.1002431775196,28.8784067085954,28.366981855354,27.8778778778779,27.5337423312883,26.6618322455886,25.2752513164193,24.2908224076281,23.4550226676211,22.8612508986341,22.8764478764479,22.7749329431846
Qatar,29.1666666666667,31.4285714285714,33.3333333333333,37.1428571428571,40,40.3508771929824,43.0434782608696,49.3074792243767,44.5396145610278,45.1428571428571,40.032414910859,50.5643340857788,54.3406229290921,48.1299816063765,47.0114942528736,41.9284940411701,37.7242439774475,35.9512195121951,35.4613233923579,34.7806624888093,33.9948231233822
Reunion,29.8387096774194,27.6450511945392,25.748502994012,24.4845360824742,24.295010845987,25.6728778467909,27.6679841897233,32.0652173913043,33.7190082644628,34.0361445783133,33.2872928176796,30.828025477707,29.0822407628129,28.6681715575621,28.6480686695279,28.6302780638517,28.103277060576,27.7189605389798,27.4436090225564,26.8450184501845,26.2340036563071
Romania,30.8277130594727,30.6702504861032,32.7629291612342,31.3209331651955,29.185799634622,28.7522944415682,28.2644925904239,28.0188347121986,29.2880537838304,29.174198668489,30.2358149620528,31.7971711195341,31.5526191599811,29.4448720415624,26.4844440082442,24.651838493137,22.1971368464262,21.9558459349808,21.7504473727021,21.3862161557395,20.7824526882343
Russia,32.255457537341,31.0562741806627,33.6513602321819,31.5155388293214,29.1365334028667,30.1314142678348,30.0902252385451,32.5911579886026,31.1527447590231,29.9573058223006,29.0723519144758,29.9416086944375,31.983300918307,30.7962690515361,28.1321083572125,25.0474139559485,22.4426924091692,22.8570517114875,24.1659639614563,24.401753178055,23.6610449792417
Rwanda,27.1885132005558,27.1520514883347,26.904432132964,26.5625,26.0858050847458,25.7427988205942,25.8995574369829,27.091176952038,27.1392617449664,26.3970588235294,26.0459856765925,28.5809608540925,31.4421954067731,31.5112813963389,31.15980355119,30.4306350504225,30.3613560163914,32.0002275571737,33.0926216640502,33.1120693832066,32.3943661971831
Saint Lucia,29.7619047619048,29.4117647058824,24.7191011235955,21.0526315789474,19.6078431372549,22.0183486238532,23.728813559322,26.7716535433071,28.9855072463768,30.4054054054054,31.8471337579618,32.9268292682927,33.7209302325581,34.4262295081967,33.3333333333333,30.8080808080808,29.5566502463054,26.9230769230769,25.8215962441315,26.046511627907,25.3456221198157
Saint Vincent and the Grenadines,22.0588235294118,20.2702702702703,21.25,19.3181818181818,20.8791208791209,21.2765957446808,23.2323232323232,26.9230769230769,30.188679245283,32.7272727272727,32.7102803738318,31.7757009345794,32.0754716981132,31.5315315315315,31.4814814814815,29.7297297297297,28.8288288288288,28.5714285714286,28.0701754385965,27.3504273504274,26.4957264957265
Samoa,28.0487804878049,27.6595744680851,26.8518518518518,26.1904761904762,26.5734265734266,28.6666666666667,31.1688311688312,33.1210191082803,27.3291925465838,31.3253012048193,29.5454545454545,25.8426966292135,25.9668508287293,28.7292817679558,33.3333333333333,36.7021276595745,35.2631578947368,32.48730964467,29.2307692307692,28.2051282051282,29.6875
Sao Tome and Principe,41.6666666666667,41.3793103448276,40.625,31.7460317460317,20.8333333333333,22.2222222222222,21.6494845360825,23.8095238095238,25.8620689655172,25.78125,28.5714285714286,29.6052631578947,31.7073170731707,32.9608938547486,33.6683417085427,33.4883720930233,33.7606837606838,33.3333333333333,32.089552238806,30.8510638297872,30.3030303030303
Saudi Arabia,27.3039675101531,27.2271714922049,27.1053277682298,27.1285475792988,27.2458217270195,28.0750137892995,29.6199895887559,33.7012280429038,34.4547635155914,33.284023668639,35.3404776779278,36.119933934697,35.3553057725281,35.0131342458178,34.0768159959504,33.8209907247564,32.9976741004241,32.0868485068061,31.4613959234095,30.6723287151262,29.8144754924416
Senegal,28.4354304635762,29.1805710048202,29.2762090230445,28.9295774647887,28.10551558753,26.6571194762684,25.2528837622005,24.6201074443592,25.1857749469214,26.3048498845266,27.6565656565657,28.9487679489452,29.7978227060653,30.6045166620766,31.3121333744983,32.0756829377519,33.1337631767475,33.6878264552256,33.6745807013722,33.1787863998699,32.1878711259242
Serbia,29.2693792693793,31.4535125398365,33.5838607594937,31.4702154626109,30.4135062392953,30.1933216168717,29.6925656791504,30.0798101811907,29.5359531772575,28.1415408743384,28.2344813974144,28.90625,29.291801948052,28.7211313460169,27.2439173993048,25.8539094650206,24.504822150783,23.7940776394266,23.6594394500264,23.2640377196742,22.9991300565463
Sierra Leone,29.4601542416452,29.7556300910398,29.8136645962733,29.8568507157464,29.7337832770904,28.7273967929034,27.8442195645508,27.265216193886,27.2460220318238,28.1916227740156,29.1962174940898,29.698512137823,29.7172236503856,29.3776693105552,29.5926735921268,30.5264455677475,31.7190470864556,32.9320546827178,33.4862385321101,33.3765672287073,33.0387273019444
Singapore,31.1827956989247,29.3577981651376,28.1517747858017,26.3829787234043,28.2273603082852,31.9947043248014,37.1274834437086,40.7229804500184,42.2745358090186,38.459327392929,32.8603435399552,28.2267509955493,25.6457945856582,25.9090909090909,26.264367816092,25.0978929703524,22.8021978021978,19.5259799453054,17.8157749586321,18.0337078651685,19.1917257230416
Slovak Republic,29.3217893217893,27.8231113450908,28.6541244573082,27.2122879413113,27.1381215469613,29.4701287734853,30.5868167202572,31.6475393892239,30.6390262457208,29.9084625443676,30.6190741773564,31.6375789082807,32.5263352430235,31.3949208686051,28.133039323778,24.8660631812304,22.6584408300617,21.5604186489058,21.6116504854369,21.8539102818579,21.4314762098414
Slovenia,28.406779661017,28.93533638145,30.9493670886076,30.3067484662577,30.1378070701019,30.3673938002296,30.1310043668122,31.2798725438131,31.1364815775817,30.4170905391658,30.0956215400101,29.3559660509236,28.5432098765432,26.614481409002,24.0019474196689,21.7667154709614,20.6777996070727,20.8622398414272,21.3426853707415,21.6599190283401,21.319018404908
Solomon Islands,27.7777777777778,28.4313725490196,27.9661016949153,28.1481481481482,26.875,24.3523316062176,25.3275109170306,24.9084249084249,26.3492063492064,28.6501377410468,30.1204819277108,31.0782241014799,31.8352059925094,31.9397993311037,32.3262839879154,32.551724137931,32.9097839898348,32.5855962219599,31.7931793179318,31.2174817898023,30.4865938430983
Somalia,28.8996906760937,27.6587301587302,26.9694819020582,26.0951780649228,25.6039988891974,26.0689990281827,26.3288778364936,27.3427672955975,28.0060652009098,28.4815950920245,29.0196078431372,27.9540284927571,27.5456779570467,27.1549715776722,27.2252163971909,28.3990519284637,29.2701518135044,30.2417756638922,30.9465524275806,31.5603987943427,32.1414905828834
