Sao Tome and Principe,3.593869,3.87559080123901
Saudi Arabia,6.548616,7.02971744537354
Senegal,5.054834,4.103675365448
Serbia and Montenegro,4.826154,1.8523952960968
Seychelles,1.094875,0.92592763900757
Sierra Leone,8.029929,6.21724462509155
Singapore,3.900983,4.11811637878418
Slovak Republic,7.18152,6.90648794174194
Slovenia,11.50085,10.5746030807495
Solomon Islands,0.1221166,0.16013105213642
Somalia,4.389216,9.54228496551514
South Africa,4.493975,3.47616291046143
Spain,2.119295,2.29552936553955
Sri Lanka,3.83734,3.32024002075195
Sudan,3.940754,5.08769941329956
Suriname,9.670567,4.31696319580078
Swaziland,2.761676,5.82438802719116
Sweden,2.481098,2.89441299438477
Switzerland,5.883059,7.41727352142334
Syria,1.273022,1.18450438976288
Tajikistan,1.154919,1.23502612113953
Thailand,5.23597,4.48596429824829
"Macedonia, FYR",3.306002,1.9726368188858
Timor-Leste,10.55452,8.45017623901367
Togo,5.389999,3.7746570110321
Tonga,0.0309489,0.022620838135481
Trinidad and Tobago,3.835178,2.59876227378845
Tunisia,4.751326,3.45314502716064
Turkey,1.675977,8.00094413757324
Turkmenistan,2.024848,1.93535232543945
Tuvalu,0.1500323,0.11656681448221
Uganda,4.178698,4.58958864212036
Ukraine,5.370097,6.72167015075684
United Arab Emirates,3.707171,1.79145264625549
United Kingdom,4.474754,3.45327687263489
Tanzania,4.008013,4.36836290359497
United States,3.064667,3.96007966995239
Uruguay,0.657182,0.94554257392883
Uzbekistan,1.284248,2.60814070701599
Vanuatu,0.0733076,0.058709170669317
Venezuela,5.330313,4.96641397476196
Vietnam,8.69049,7.9215521812439
"Yemen, Rep.",6.485294,6.74557828903198
Zambia,3.54413,4.41514301300049
Zimbabwe,4.323385,5.27946710586548
