Sao Tome and Principe,0.8380424,1.03470551967621
Saudi Arabia,1.431506,1.53429186344147
Senegal,7.853686,5.19543552398682
Serbia and Montenegro,0.8261674,0.36463162302971
Seychelles,0,0
Sierra Leone,15.18214,11.0647420883179
Singapore,0.1043679,0.1745448410511
Slovak Republic,2.611768,2.30808091163635
Slovenia,1.525272,1.23980152606964
Solomon Islands,2.97896,2.99117255210876
Somalia,2.095045,6.90428924560547
South Africa,1.323733,1.18818914890289
Spain,1.455005,1.45471799373627
Sri Lanka,1.090028,0.92277204990387
Sudan,2.067703,3.91093897819519
Suriname,0,0.14131779968739
Swaziland,4.644091,8.21886253356934
Sweden,2.305253,2.58996057510376
Switzerland,0.1347048,0.22831279039383
Syria,1.090666,0.97404450178146
Tajikistan,3.565241,2.21183395385742
Thailand,0.7524692,0.44258072972298
"Macedonia, FYR",0.7766075,1.50933659076691
Timor-Leste,5.957623,4.61919927597046
Togo,7.253082,4.72918033599854
Tonga,2.788512,2.70376300811768
Trinidad and Tobago,0.3437237,0.26769015192986
Tunisia,2.919016,2.0186927318573
Turkey,0.8118776,0.50452679395676
Turkmenistan,4.095779,3.63899779319763
Tuvalu,7.263877,7.77407932281494
Uganda,10.2038,11.6997537612915
Ukraine,29.58581,31.0331859588623
United Arab Emirates,0.3422347,0.16232296824455
United Kingdom,1.952334,1.85380864143372
Tanzania,9.041296,9.79547691345215
United States,4.318336,6.75324440002441
Uruguay,0.8641141,0.56012970209122
Uzbekistan,2.627993,2.06117606163025
Vanuatu,3.497464,3.48571038246155
Venezuela,0.4267504,0.43785402178764
Vietnam,4.324789,3.87586998939514
"Yemen, Rep.",5.065075,5.13848161697388
Zambia,4.346364,7.58753442764282
Zimbabwe,5.711973,11.1214542388916
