Male 40-59 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Bahamas,13.8888888888889,14.6341463414634,13.4615384615385,14.4927536231884,14.2857142857143,13.0434782608696,13.4615384615385,15.5172413793103,14.5161290322581,16.5467625899281,18.5430463576159,21.25,23.9520958083832,25.9887005649718,25.9459459459459,26.1538461538462,26.2376237623762,26.4423076923077,27.1028037383178,26.3888888888889,26.605504587156
Bahrain,12.9032258064516,12.6760563380282,13.2530120481928,11.5789473684211,14.2857142857143,12.2448979591837,14.4278606965174,15.2263374485597,15.3310104529617,17.6119402985075,21.3333333333333,22.488038277512,24.1379310344828,29.2828685258964,31.3543599257885,31.4878892733564,30.3776683087028,28.7284144427002,27.6691729323308,27.5,26.9452449567723
Bangladesh,17.0312767048368,16.231401115933,15.5041195363776,15.0865030291674,14.7106888624214,14.1133955169214,13.6511143108895,12.9070804013429,12.6380430541655,13.4011587699212,14.3927173775826,15.8707828915103,17.7125810448318,19.676020062356,22.0834134153373,24.5621172976382,26.5566655588356,27.8583953367139,28.4968191793761,28.5347605264595,28.0408843261741
Barbados,17.5257731958763,19.6078431372549,20.1923076923077,18.5185185185185,17.1171171171171,15.5172413793103,14.4067796610169,14.0495867768595,15.8730158730159,19.5121951219512,25.2032520325203,28.9256198347107,30.952380952381,32.03125,30.7086614173228,28.90625,28.3464566929134,27.6422764227642,26.8292682926829,25.6198347107438,24.7863247863248
Belarus,20.7299270072993,19.8679299454493,17.2348484848485,16.4118246687054,18.4578313253012,21.2387335336261,25.1115075825156,24.1312741312741,22.8161397670549,23.4757362090419,25.4089653707245,28.6869128249945,29.2546026044005,29.5229315510486,29.4173377546187,30.8705193855157,33.9055793991416,34.3291404612159,32.6519487598801,29.8808172531214,27.3534635879218
Belgium,27.2812793979304,27.5941230486685,25.3229398663697,24.3371416253503,24.0084835630965,23.8025517674127,25,23.440770196735,24.5154639175258,25.4866180048662,27.2709043513134,29.1208791208791,29.2557251908397,28.8584303417199,27.549889135255,25.9846827133479,24.9322493224932,24.4432471264368,24.1681574239714,23.8699303198142,23.880064251294
Belize,15.1515151515152,15.3846153846154,15.2173913043478,14.5454545454545,13.3333333333333,10.6060606060606,12.5,9.87654320987654,9.67741935483871,10,11.9047619047619,14.7887323943662,17.0886075949367,18.3908045977011,19.7860962566845,21.078431372549,22.6851851851852,24.1228070175439,26.4705882352941,26.9387755102041,27.0916334661355
Benin,18.7434554973822,18.1726907630522,16.9934640522876,15.6064461407973,13.9711465451784,12.6590756865372,11.8466898954704,11.6417910447761,11.2197195070123,11.5128115128115,11.8001204093919,12.3356926188069,13.1154590410664,13.7098272338844,14.3436638000974,15.0258323765786,15.7854209445585,16.7245772527218,17.7998310810811,19.0383681398737,20.5481922279326
Bhutan,13.7931034482759,13.8613861386139,14.1592920353982,14.7286821705426,15.2317880794702,15.8469945355191,16.3636363636364,16.3265306122449,16.4285714285714,14.7859922178988,14.3859649122807,14.9560117302053,17.1122994652406,18.8264058679707,21.3953488372093,25.6124721603563,28.1115879828326,30.0207039337474,29.5546558704453,27.6679841897233,26.0700389105058
Bolivia,14.8558758314856,14.735432016075,14.2168674698795,13.7837837837838,13.9009139009139,13.6518771331058,13.6312003029156,13.6456211812627,13.6845292158644,13.8283562012376,14.2339294345094,14.8164335664336,15.5675459632294,16.7097488921713,17.7938392703493,19.103124494091,20.6848894348894,22.4735605170388,24.1428166619439,25.6674924304982,26.6487213997308
Bosnia and Herzegovina,17.1206225680934,16.1538461538462,13.6041263700838,12.6347305389222,15.2261018889525,18.0336773492667,20.997920997921,21.3267813267813,22.38385734397,23.8242574257426,25.6323777403035,28.367234744365,29.4637921503593,28.9297658862876,28.6926994906621,29.3133294864397,30.9509746012995,31.3414634146342,31.2697409981049,29.155672823219,26.5292096219931
Botswana,12.6262626262626,12,11.1111111111111,10.6007067137809,10.5421686746988,10.379746835443,10.1871101871102,10.0352112676056,10.6927710843374,12.2875816993464,13.3489461358314,13.7554585152838,14.0688259109312,14.703110273327,16.5333333333333,19.3602693602694,22.1417069243156,23.8944918541505,24.2492492492492,23.7436270939548,23.8128986534373
Brazil,14.1027077497666,14.2464878671775,13.9098781093155,13.7995770062499,14.0603480656066,14.1409087539841,14.5119820681017,14.5269771969675,15.1966193847065,16.7093158242938,18.3554228763257,20.4521682283722,22.0692953002692,23.3716974884356,24.9300047801614,26.6290116023472,27.9742765273312,28.7609708628853,29.3389008771684,29.3527956828062,28.8614890400605
Brunei,16.6666666666667,15.1515151515152,14.6341463414634,14.5454545454545,16.6666666666667,16.4705882352941,11.5384615384615,13.5593220338983,14.0740740740741,16.3398692810458,19.6531791907514,21.3541666666667,23.0769230769231,22.6086956521739,23.1707317073171,24.2307692307692,24.8201438848921,25.8620689655172,26.3157894736842,26.6666666666667,26.0736196319018
Bulgaria,21.6335540838852,23.4822144958545,22.7967396841569,24.219512195122,25.1649387370405,25.9820813232254,26.7210144927536,26.0166254774208,25.7648953301127,26.1846604787494,27.3891878042531,28.3240074606981,28.3268912203203,29.0893519840137,30.5802249851983,31.6599938404681,32.443729903537,31.0228802153432,27.7777777777778,25.2017608217168,23.5881674990396
Burkina Faso,15.4672897196262,15.8477202301904,15.8395368072787,15.3045489591365,14.316163410302,13.0689206762029,11.8149675898645,10.8884787766939,10.087517273146,9.57808438312338,9.62603878116344,10.2014010507881,10.8134676824773,11.6330390920555,12.4327282678099,13.2273858255077,13.9199885901733,14.6682858238527,15.5313981727767,16.6975096494475,18.8559425528797
Burundi,14.1036533559898,14.0637140637141,13.6879432624113,13.0744336569579,12.3004139562389,11.1741349971639,10.3569632981398,9.97464074387151,9.96749729144095,10.8261159227182,11.4613180515759,12.2154358689617,12.8260349365877,13.2426009937351,14.426294036607,16.8212402254955,19.622513178031,21.5727098014094,22.4458907219616,22.3944875107666,22.5408149266017
Cambodia,13.8057984353428,13.8073584125672,13.7918352335417,13.7369791666667,13.7017846862406,13.830985915493,10.432,10.4297693920335,10.964247020585,11.7851269870272,13.0097087378641,14.1545750666272,15.1613778139409,15.8718330849478,16.1238715575363,19.3023503137297,22.463695543315,25.7564224548049,27.9403744773678,26.9562941638315,26.1005228537696
Cameroon,15.4408405664687,15.3366583541147,15.205118554761,14.9429147078576,14.5481481481481,14.1307155773702,13.5777777777778,13.0151428023768,12.5657894736842,12.3891273247496,12.3734817813765,12.3777403035413,12.4849699398798,13.0145005854274,14.1124405835109,15.6268836648583,17.2257479601088,18.6372485399092,19.6026007170201,20.6760240618734,21.9931458412664
Canada,20.7233065442021,20.6217876394635,20.5266637285148,20.6143896523848,20.7386363636364,20.5199067276967,20.5159705159705,20.9943890274314,22.662394407224,24.8948348389766,27.9510461902882,30.29375,30.0905516501847,29.2948173322005,28.1094795940402,27.0362341282131,27.0335996823664,27.2910662824207,26.7684549656815,25.853902905547,24.9710931246109
Cape Verde,16.4179104477612,15.3846153846154,16.304347826087,13.8888888888889,12.5984251968504,12.5,11.2781954887218,10.1351351351351,8.48484848484848,7.93650793650794,8.21256038647343,11.7391304347826,15.0406504065041,16.6666666666667,18.5053380782918,20.6779661016949,22.7564102564103,25.776397515528,27.190332326284,27.5964391691395,26.7647058823529
Central African Rep.,17.4311926605505,17.296511627907,16.5087956698241,16.1528976572133,15.8129175946548,15.4545454545455,14.8745519713262,14.2968142968143,13.6205698401668,13.2478632478632,13.0576713819369,12.9592850049652,13.0650994575045,13.5369376805613,14.3562476262818,15.5688622754491,16.9736842105263,18.3673469387755,19.812974868498,21.1666666666667,22.1661799840722
Chad,16.1666666666667,16.1608497723824,15.9122085048011,15.4981549815498,14.9723756906077,14.2298288508557,13.6123348017621,13.0097087378641,12.4668435013263,12.2200170116246,11.9779164666347,11.6830886788659,11.5034965034965,11.5296279283418,11.9390917666083,12.6200925157158,13.5103804405101,14.5356534896917,15.681233933162,17.0072821235612,18.369259606373
Channel Islands,27.0833333333333,28,25.9259259259259,27.2727272727273,25.4237288135593,24.1935483870968,24.5901639344262,23.0769230769231,25.3731343283582,26.0869565217391,28.9855072463768,31.4285714285714,31.5068493150685,31.0810810810811,30.1369863013699,28.7671232876712,27.7777777777778,27.7777777777778,27.3972602739726,28.169014084507,26.7605633802817
Chile,17.8559575174245,17.0942720763723,16.1418364646732,15.3252222742162,15.065594583157,15.1810042818217,15.5366207396664,16.3821954484605,17.2625441153905,18.6973610331275,21.2403304051396,23.8992930670966,25.5575221238938,26.3460887233322,25.7118017822213,25.2604988948532,25.860121187224,26.7312739753685,27.2382473300729,26.7196029776675,25.7335448057098
China,19.0996948118006,17.3320523768859,17.1494567853332,16.6767914788128,16.3833658902363,16.619090897454,17.2004993738042,17.3131188848285,17.8049364151843,19.7878390900086,21.3788887855724,24.2443567370905,27.5213667917302,28.8206829273677,28.6506133453278,28.023654434941,27.9952809000639,27.5859696385498,28.1005117197539,27.8317500760879,26.2488853213083
Colombia,13.9460907416709,13.8997821350763,13.4863881570694,13.0180716372687,12.403538490495,12.0036857094991,11.7932631264471,11.9315895372233,13.0273781339161,14.8127600554785,16.8509554140127,19.0920661858294,20.8611306179775,21.6304168726314,22.4698091156993,23.0557927168789,23.5870572304184,24.570778459629,25.1302039582003,25.4764888214733,25.7456982077221
Comoros,15.3846153846154,16.0919540229885,14.7368421052632,15.2380952380952,13.6752136752137,13.2352941176471,12.1212121212121,11.4583333333333,10.5990783410138,11.336032388664,12.7737226277372,13.5483870967742,14.4508670520231,15.4046997389034,16.945107398568,19.4260485651214,20.4918032786885,21.1428571428571,21.4414414414414,21.8803418803419,23.5294117647059
"Congo, Dem. Rep.",12.2874671340929,12.2725151656556,12.3213070115725,12.3425991922072,12.3688232297504,12.3454625164402,12.2817579771222,12.1740822415359,11.9344046509077,11.5344726518465,11.1646234676007,10.9033096280088,10.9756097560976,11.2760416666667,11.7994710819823,12.6455667604592,13.8243373672878,15.2725484210169,16.8807999874806,18.6208504561219,20.1933875695072
"Congo, Rep.",15.1515151515152,14.9321266968326,14.9700598802395,14.6853146853147,14.0695915279879,13.6186770428016,13.0965593784684,12.630579297246,12.3973727422003,12.2832369942197,12.0951751487112,11.9131455399061,12.2535961640916,13.3806146572104,14.9787234042553,16.8759811616954,18.7157971543232,20.3141003755548,21.3436194149791,22.3170731707317,23.1217239370996
Costa Rica,17.4442190669371,16.695652173913,15.8050221565731,14.4278606965174,13.6511375947996,13.1730769230769,12.8333333333333,13.0276564774381,13.7292464878672,15.4889768230639,17.9179179179179,20.7178555202181,22.7928692699491,23.4779148428174,24.1262683201804,24.973127911143,26.3501891984864,27.6539101497504,27.9182879377432,27.3767885532591,26.0664993726474
Cote d'Ivoire,13.3963750985028,13.6949152542373,13.9189960068454,14.1670512228888,14.4497962208225,14.7350029120559,14.9018712916476,15.0998717243907,15.213074690698,15.1733917751708,14.9921330636098,14.4482828693355,14.0058319664662,14.1238793806031,14.9236192714454,16.0405684926937,17.3570381231672,18.7661971830986,20.0303410755388,21.4212303626487,22.7203542272035
Croatia,23.462166575939,23.3615221987315,20.7966890843249,19.9797673242286,21.6981132075472,24.0058195926285,26.4747522416234,26.4107308048104,26.6697163769442,26.8888888888889,27.6497695852535,29.3320878094348,29.3979303857008,28.7001897533207,28.5919540229885,28.8349514563107,29.001976284585,28.8451840645487,27.9464745239321,26.1441346659653,25.2416756176155
Cuba,18.3126226291694,18.9100655151876,18.8270759112086,17.3257538309441,16.3583032490975,16.0117056856187,16.9546002410607,18.8608592826173,20.2403304543748,21.8145308506754,23.5357722112092,25.6547300908605,29.3091168091168,31.8432769367765,31.8571428571429,29.6928327645051,28.0772032046613,26.8637293177171,27.371843917368,27.7072590241967,26.1880058103341
Cyprus,18.1069958847737,18.6770428015564,18.5714285714286,18.5314685314685,17.9401993355482,17.7049180327869,19.344262295082,19.375,21.1764705882353,22.6775956284153,25.1295336787565,26.044226044226,26.4018691588785,26,25.5274261603376,26.6666666666667,28.1553398058252,29.3785310734463,28.9090909090909,27.4336283185841,25.6896551724138
Czech Rep.,26.8095896726602,27.6068186849679,25.0485856186569,24.8088360237893,23.7994945240101,22.4897119341564,22.8777844671884,22.9908036785286,25.0149970005999,27.2129186602871,28.8987138263666,28.9706473663048,27.7115497361735,28.4996133023975,30.5993084902036,31.3891020721412,31.9969159599075,30.368932038835,26.8735362997658,24.8776668623997,23.8170037306106
Denmark,24.1851676901275,24.8410535876476,25,24.7138618058499,23.5173824130879,22.2843450479233,22.1739130434783,23.6204843191743,26.0852407261247,27.5193798449612,28.4306292645944,28.6407766990291,28.2720588235294,28.1751824817518,27.2727272727273,24.9730118747751,23.4598853868195,23.3798782670963,24.1206030150754,25.4139668826494,25.9393063583815
Djibouti,12.9032258064516,11.4285714285714,11.6279069767442,10.5263157894737,12.5,12.3893805309735,11.9760479041916,12.5,12.9032258064516,12.9449838187702,13.2231404958678,14,15.0684931506849,16.2105263157895,17.704280155642,19.1756272401434,20.9380234505863,22.8346456692913,24.0713224368499,24.822695035461,24.966078697422
Dominican Rep.,12.7228525121556,12.5346260387812,12.5,12.6928820308611,13.0901287553648,13.4709193245779,13.7954015328224,13.9327180708544,14.1170155662909,14.7180864046864,16.0332808635035,17.6360225140713,19.1663420335021,20.3193832599119,21.0094306671324,21.7165802241927,22.5092846762474,23.4924623115578,24.2508068234209,24.9090357792602,25.4630326758018
Ecuador,15.6175771971496,14.797507788162,13.9765554553652,13.4496124031008,13.1,12.7843363086669,12.8089887640449,12.9370629370629,13.3513931888545,14.5822431536717,15.9896423369477,17.6003663562815,19.1415313225058,20.027397260274,20.8963001563314,21.736960319441,22.6746987951807,23.7431149654283,24.9569312047778,25.7932910244787,26.0713080643347
Egypt,15.4809759745723,15.1542575071987,14.7772259411214,14.5332658740197,14.3754909662215,14.6067415730337,14.530835916094,13.7523090830484,14.2601637201623,15.1164598687688,16.1346915676288,17.2243257862607,17.6146529805066,18.2344899420611,19.5947175763949,21.6341760584831,24.2118947026324,25.2333230016875,25.5539948773031,25.5052966270951,25.2798057315422
El Salvador,13.7327188940092,13.5833333333333,13.3674214755296,12.9272840273462,12.4731182795699,12.5536992840095,12.7891750327368,13.2322818517001,13.8117283950617,14.4300144300144,14.7563967753242,15.411315515446,16.2384378211716,17.06256273001,17.5574991901523,17.9582944288827,19.157202630006,21.6661845530807,24.3874964798648,25.7442116868798,26.2459371614301
Equatorial Guinea,18.348623853211,17.2413793103448,18.0327868852459,16.6666666666667,16.9014084507042,16.6666666666667,14.1509433962264,12.3376623376623,10.752688172043,11.6591928251121,13.8996138996139,16.5562913907285,17.7325581395349,16.7095115681234,14.6788990825688,13.4575569358178,13.9622641509434,15.3979238754325,17.4121405750799,18.6011904761905,19.6105702364395
Eritrea,11.858407079646,11.8022328548644,11.864406779661,12.2042341220423,12.6086956521739,12.7376425855513,13.7110016420361,13.0813953488372,12.5161290322581,11.01152368758,9.8993288590604,9.20692798541477,9.56454121306376,11.8718381112985,15.2435357787132,17.6021798365123,19.3178989295494,19.7983501374885,19.6394485683987,20.7278481012658,22.4939331715512
Estonia,20.2558635394456,21.272365805169,21.6572504708098,20.1401050788091,21.5088282504013,22.5416036308623,25.0368188512518,25.1758087201125,24.3537414965986,25.3373313343328,26.0252365930599,27.0967741935484,26.9480519480519,26.7741935483871,26.7857142857143,27.831715210356,30.114566284779,29.6173044925125,27.563025210084,25.0423011844332,23.1292517006803
Ethiopia,12.744990693091,13.1662688941925,13.5302013422819,13.415696523323,13.2882725942443,13.1970373997674,13.1397665812696,13.0819092516205,12.9736271073277,12.5795277817051,12.2956863708984,12.213061752344,12.283896601471,12.6966901790559,13.3029655108302,14.1613076098607,15.4791679375343,17.2017962391243,18.9628876461617,20.5899243655381,22.1596689170443
Fiji,11.2582781456954,11.1111111111111,12.3152709359606,12.7118644067797,12.8787878787879,13.6518771331058,13.9318885448916,14.2061281337047,15.3424657534247,16.6666666666667,18.1818181818182,19.7619047619048,20,19.7278911564626,20.3991130820399,21.6630196936543,22.9122055674518,25.1063829787234,26.4392324093817,26.9807280513919,27.645788336933
Finland,21.7640918580376,22.4137931034483,21.7900656044986,21.6522923286428,22.1024258760108,21.9683655536028,22.9671280276817,23.6310025273799,26.5592730276745,28.7208366854384,30.0632911392405,30.6973120373977,28.6531858069439,26.6216722909636,25.6476683937824,25.0919793966152,24.8344370860927,25.6731833271855,25.4444444444444,24.8975027953783,24.6355140186916
France,26.0765788165092,26.3399035937575,23.3273137697517,22.6795871076469,22.4517795173917,22.3888695112971,23.5119838948608,22.3420818505338,23.612618479126,24.9662666003835,26.4843205574913,27.8866587957497,27.2216933127606,26.7782561202853,25.7906697809482,25.0692133013967,24.515891067806,23.7912556326879,23.84466489233,24.0087973005544,24.187291372207
French Guiana,25,28.5714285714286,25,20,16.6666666666667,17.8571428571429,14.7058823529412,17.3913043478261,18.0327868852459,19.1780821917808,20.9302325581395,20.5882352941176,21.0526315789474,21.3740458015267,20.8333333333333,20,20.3389830508475,21.4659685863874,22.8155339805825,24.7706422018349,25.8771929824561
French Polynesia,13.3333333333333,14.7058823529412,14.6341463414634,13.0434782608696,14.0350877192982,13.4328358208955,15.1898734177215,15.3846153846154,17.3076923076923,17.8571428571429,19.5121951219512,22.5563909774436,24.6376811594203,25,25.3246753246753,25.1572327044025,25.748502994012,26.9005847953216,26.5895953757225,27.1186440677966,25.8426966292135
Gabon,21.6450216450216,21.551724137931,21.0084033613445,21.0526315789474,20.2334630350195,17.9310344827586,15.5688622754491,13.8107416879795,13.1004366812227,13.2710280373832,13.7254901960784,14.6627565982405,15.4873164218959,15.9367396593674,16.7973124300112,18.276220145379,19.9029126213592,22.2731439046746,23.7597911227154,24.6666666666667,25.0801282051282
Gambia,14.6341463414634,16.0583941605839,15.5844155844156,15.8469945355191,16.1137440758294,16.1417322834646,16.5562913907285,16.0664819944598,15.8013544018059,15.0278293135436,14.2414860681115,14.1347424042272,14.1868512110727,14.604462474645,14.97277676951,15.3783563873068,15.9911569638909,17.1486213853396,18.598884066956,20.2182653647329,21.8884120171674
Georgia,19.6560196560197,18.8308038223721,16.8214654282766,15.9752026704816,18.8431992769996,20.9635416666667,25.1049538203191,23.9487384861834,21.9737856592136,21.9775654341504,22.508896797153,25.841631104789,26.9521410579345,26.7605633802817,25.4943880277926,24.9044238121245,27.1708683473389,28.7861271676301,28.5543608124253,27.609635577517,26.0423348300192
Germany,27.5498539311571,27.3846437233291,24.0853928603065,21.4265742087015,20.7553810748612,21.5728831725616,25.9857737216481,27.693677649154,27.6272513703994,27.7388807736866,27.6500686384625,29.6965335847746,32.3164824245435,31.9875931762469,30.5249317285324,28.30784233217,26.6612641815235,26.4692519443034,26.4294720684173,25.7639828597203,24.5449531163817
Ghana,12.5148986889154,12.7564979480164,12.8646441073512,12.8625472887768,12.7182044887781,12.636165577342,12.5673249551167,12.6027397260274,12.8072957969865,12.7235213204952,13.0333670374115,13.5434488968933,14.1443633414436,15.1659462231665,16.310873915944,17.4876093740439,18.6923816526215,19.7991165334455,20.6588003933137,21.3572485207101,22.0492412647046
Greece,19.962028749661,21.2448559670782,21.628937007874,21.8614718614719,23.6143455985095,24.1083521444695,25.0845308537616,24.9437282586454,24.8452166966247,24.3550834597876,24.8800295311923,26.8760270220924,28.4478096268253,29.9731423455685,31.3392857142857,31.8628326486873,30.4620343839542,28.5175202156334,26.2141180718541,24.6866485013624,24.5092643551642
Grenada,11.7647058823529,10.5263157894737,11.9047619047619,9.30232558139535,11.3636363636364,11.3636363636364,13.953488372093,10.2040816326531,12.2448979591837,10.4166666666667,14,17.3076923076923,17.3076923076923,18.1818181818182,20.7547169811321,22.2222222222222,26.7857142857143,29.0909090909091,30.188679245283,26.9230769230769,24.4897959183673
Guadeloupe,14.8514851485148,15.6521739130435,16.4179104477612,15.4362416107383,15.7232704402516,15.4320987654321,16.25,17.5438596491228,18.3246073298429,20.5128205128205,22.4390243902439,25.1141552511416,26.2222222222222,26.9911504424779,24.8908296943231,24.8908296943231,25.2173913043478,24.7826086956522,25.764192139738,26.2222222222222,25.5605381165919
Guam,10,15.3846153846154,15,16.2790697674419,14.8936170212766,16,16.3636363636364,16.1290322580645,16.9014084507042,18.421052631579,22.7848101265823,22.6190476190476,24.4444444444444,25,24.7524752475248,23.8095238095238,23.1481481481481,23.6842105263158,25.8620689655172,26.271186440678,27.1186440677966
Guatemala,12.586532410321,12.3497267759563,12.1486422105765,12.3698458975427,12.9373177842566,13.2249840662843,13.141567963903,12.7245508982036,12.5640454444197,12.4372111713884,12.1283538796229,11.965811965812,11.7328004567514,11.8843142207628,12.7688476341408,14.2255546425637,15.9339622641509,18.0201489268506,20.0805854781679,22.074177964781,23.9344262295082
Guinea,15.7088122605364,15.5853314527504,15.6169665809769,15.2729384436702,14.7916666666667,13.7982195845697,12.9573826947912,12.797281993205,12.5524362697644,12.7980922098569,13.0023640661939,13.0425440481306,13.1735378715244,13.3734536944166,13.8219741480611,14.5876826722338,15.6385344726677,16.8150031786395,18.0315189016726,19.3201032303996,20.7583016685941
Guinea-Bissau,15.1750972762646,15.4676258992806,16.0409556313993,15.9863945578231,16.1616161616162,15.0724637681159,14.043583535109,14.1280353200883,14.0039447731755,14.9305555555556,14.5962732919255,14.0902872777018,12.9742962056304,13.6165577342048,14.16015625,14.3985952589991,15.0238473767886,15.1339608979001,15.9920371599204,17.2877214416616,18.6191284663271
Guyana,14.975845410628,15.1898734177215,14.3884892086331,13.7071651090343,13.314447592068,12.9120879120879,12.565445026178,12.1693121693122,12.396694214876,13.5869565217391,15.2588555858311,21.3917525773196,23.5897435897436,24.4845360824742,23.6842105263158,23.7196765498652,21.7877094972067,21.6763005780347,24.9230769230769,26.7326732673267,27.0758122743682
Haiti,15.3210425937699,15.9209761766415,15.7617290458619,15.1615969581749,14.4827586206897,14.0711462450593,13.8571428571429,13.5814249363868,13.0670470756063,13.1822863027806,13.4565878773695,13.8428417653391,14.4985104270109,14.8476454293629,15.9910298430223,18.2142278398963,20.3981623277182,22.4263633712453,23.8234883396174,24.0770681756939,24.3041944335555
Honduras,14.3048128342246,13.6258660508083,12.5992063492064,12.2569737954353,12.1571534469978,11.9948685054522,11.7260273972603,11.2105511069242,11.0659072416599,11.4367405289492,12.3071979434447,13.3546697701484,14.2369319674284,14.9868954014772,16.2877131613467,18.1781294380199,20.4567078972407,22.9576194770063,24.9094359151285,26.1390089790489,26.8685567010309
"Hong Kong, China",13.4842519685039,16.2627052384676,18.3143219264892,18.6666666666667,19.8503740648379,21.0222222222222,20.3809523809524,19.7373091941782,21.3552361396304,23.794108125607,28.2520956224775,33.0598602248557,33.7514934289128,32.2839152833429,29.5969077857537,27.8820375335121,28.2420749279539,29.6689084324884,30.0511508951407,28.1146917026135,26.4564943253468
Hungary,24.6770601336303,25.3951527924131,23.608803986711,24.2195470312181,24.2768801117096,23.8356164383562,24.6915959907479,24.4270323212537,24.9949768937111,26.8124746861077,28.0979827089337,27.6431257835353,27.6932826362484,27.9624893435635,30.0258286698235,31.5491731940818,31.9744380784487,31.135449262405,28.5034013605442,27.0555810748737,26.1263353460288
Iceland,19.7183098591549,20,19.1011235955056,19.5876288659794,19.047619047619,18.9189189189189,17.948717948718,18.0327868852459,19.53125,21.1678832116788,24.4755244755245,26.8456375838926,27.2189349112426,27.7173913043478,28.3505154639175,28.5,28.4313725490196,27.6699029126214,26.3157894736842,24.2857142857143,22.8571428571429
India,16.5619773083874,16.5011914217633,16.2278823589867,16.0980900767366,15.9479604188416,15.8186016015612,15.6037024606329,15.271654950554,15.16608411119,16.0792706710239,17.1385276899964,18.3112337158464,19.4581960169069,20.2347957603656,21.3511688570149,22.7422323869024,24.3296879784775,26.0154143617423,27.2110751249119,28.0430499458181,28.4411427485278
Indonesia,15.0091455448132,15.1652515949537,14.8976554580161,14.6729602157788,14.6387767667784,14.7404602211373,15.1050740418118,15.1880844997727,15.119536479721,15.9256787754932,17.4755295836377,19.5034424822397,21.915872550878,23.979801297315,25.5829552179917,26.8150204380453,27.343067422885,27.4354394313029,27.3187075846174,27.262159724962,27.2353956955734
