Gapminder name,2008
Afghanistan,12.0243071676821
Albania,4.21052631578947
Algeria,1.1869103938639
Angola,6.99131675615311
Argentina,2.80303865639853
Armenia,2.6960472126693
Australia,1.21596240618382
Austria,1.09412074874769
Azerbaijan,1.72590670448374
Bahamas,3.36521431101665
Bahrain,3.57756153405839
Bangladesh,0.80972934862129
Barbados,1.04931794333683
Belarus,3.2604745340325
Belgium,1.24424118102028
Belize,2.55548083389375
Benin,1.87269205334831
Bhutan,4.068900040689
Bolivia,2.80836878676946
Bosnia and Herzegovina,2.64827425644607
Botswana,3.43096765995298
Brazil,2.7299119896472
Brunei,1.67202572347267
Bulgaria,2.17358407505744
Burkina Faso,4.184309394718
Burundi,4.06463050779054
Cambodia,5.80404096318849
Cameroon,2.33569553321302
Canada,1.37636113903796
Cape Verde,1.66168162180126
Central African Rep.,2.54623164212454
Chad,2.69847861982349
Chile,2.34058729634303
China,2.0499362100527
Colombia,1.99135735664459
Comoros,2.89071242073853
"Congo, Rep.",2.15124276254758
Costa Rica,2.28007847711968
Cote d'Ivoire,1.30355881252857
Croatia,1.20939056201091
Cuba,1.71903189570072
Cyprus,1.31035177905453
Czech Rep.,0.769992300077
"Korea, Dem. Rep.",2.05085885445321
"Congo, Dem. Rep.",3.57372408452339
Denmark,1.20329220747966
Djibouti,3.80448267306261
Dominican Rep.,2.01179419925238
Ecuador,3.4717400361061
Egypt,2.40585384735632
El Salvador,2.88733753699653
Equatorial Guinea,1.1171401212895
Eritrea,1.90063940585792
Estonia,1.25517760763148
Ethiopia,3.23656925598673
Fiji,3.11138767890479
Finland,1.03372309778004
France,1.01498128337266
Gabon,0.78391705651789
Gambia,1.554929946314
Georgia,1.97416337639437
Germany,1.05871434535412
Ghana,0.74552388254033
Greece,1.07788921173493
Grenada,0.99403578528827
Guatemala,2.80120708166358
Guinea,1.80788482575203
Guinea-Bissau,3.37011218318637
Guyana,5.57921010130671
Haiti,1.93276326578423
Honduras,2.46597500285299
Hungary,1.65317754924035
Iceland,1.08154877784988
India,2.75708526063505
Indonesia,1.08632851768767
Iran,2.54239853105863
Iraq,0.92684786983878
Ireland,1.56292962475217
Israel,1.65127383981929
Italy,1.29694083165415
Jamaica,3.72137404580153
Japan,1.37732253914827
Jordan,2.19867060090623
Kazakhstan,4.52893192141087
Kenya,2.95292710226767
Kuwait,2.98281973309574
Kyrgyzstan,1.26391764578708
Laos,3.18606376838906
Latvia,2.16178823122487
Lebanon,2.09290686564448
Lesotho,0.85935262102549
Liberia,2.764121428817
Libya,3.01849252531309
Lithuania,1.94168576521518
Luxembourg,0.73367571533382
Madagascar,3.11975251515495
Malawi,2.10807650547064
Malaysia,1.61813767064451
Maldives,2.44541484716157
Mali,4.42703051534987
Malta,2.17391304347826
Mauritania,2.63981771363998
Mauritius,2.98474463851426
Mexico,4.31896282411746
"Micronesia, Fed. Sts.",5.02152080344333
Mongolia,4.37165075144043
Montenegro,1.7143610708163
Morocco,0.90030025477569
Mozambique,2.21449197317966
Myanmar,2.05844452594974
Namibia,0.52774041980899
Nepal,0.7543735214894
Netherlands,1.09145530976798
New Zealand,0.84104289318755
Nicaragua,2.73630063585054
Niger,2.98381731297069
Nigeria,2.39767893133162
Norway,0.94714908126539
Oman,2.08574361648389
Pakistan,2.44391392731141
Panama,3.70671342828222
Papua New Guinea,3.95352433979043
Paraguay,2.24483687518707
Peru,2.95426068764153
Philippines,2.88174126409282
Poland,1.61457577760226
Portugal,1.08952242600327
Qatar,2.33660457974498
"Korea, Rep.",1.57417555046329
Moldova,3.85034831185596
Romania,1.80239226609864
Russia,2.39038307603605
Rwanda,2.7195557397266
Saint Lucia,0.98846787479407
Saint Vincent and the Grenadines,1.04329681794471
Samoa,3.79867046533713
Sao Tome and Principe,9.52195880295375
Saudi Arabia,3.59789578123439
Senegal,1.8544353329477
Serbia,1.37970781630675
Sierra Leone,4.91994999395088
Singapore,0.99502487562189
Slovak Republic,2.1655656857928
Slovenia,0.56488471216556
Solomon Islands,3.2133676092545
Somalia,4.46447768140577
South Africa,2.42361045570291
Spain,1.30272738190471
Sri Lanka,2.42967486681934
Sudan,2.14821279344054
Suriname,4.09249028033558
Swaziland,1.51255707762557
Sweden,1.08115161287316
Switzerland,1.00598076234049
Syria,2.97517692645247
Tajikistan,2.35434438768896
Thailand,1.55606491657137
"Macedonia, FYR",1.79831857213505
Togo,1.24088723437258
Tonga,3.4952813701503
Trinidad and Tobago,4.49881211140879
Tunisia,2.85466281969778
Turkey,2.64448023167576
Turkmenistan,1.60842889027443
Uganda,1.74805015989678
Ukraine,3.89111844041357
United Arab Emirates,1.47044720774862
United Kingdom,1.47646074727487
Tanzania,1.8336059090886
United States,1.66586949840233
Uruguay,3.35610453570577
Uzbekistan,1.06272998705927
Vanuatu,3.96263798471554
Venezuela,2.56296729459922
Vietnam,1.49958660949493
"Yemen, Rep.",1.62086817529967
Zambia,2.67665558152739
Zimbabwe,1.50915021604677
