Total 40-59 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
India,16.2839040709088,16.2162494467122,15.8745879004448,15.7174853150399,15.562704918774,15.562224766816,15.5394977152468,15.3370978671227,15.3112578479939,16.181520412863,17.1869724686167,18.3569516848308,19.5240702696249,20.3430088533867,21.4820687758553,22.8618699144958,24.4067926760021,26.0037948080899,27.1058300841725,27.8512232322846,28.1696346135018
Indonesia,14.8839922229423,15.0565844234828,14.8443460600264,14.5894844151223,14.6192728423465,14.8802997076023,15.4056063800031,15.678146193031,15.6833120990383,16.3178452444361,17.6731067138222,19.5180920752514,21.8487250394595,23.9921864762154,25.6851430077454,26.9591738293193,27.4338271586748,27.3820599677423,27.0824441536361,26.8533083144704,26.7067206736293
Iran,16.348371075504,15.5857082984074,14.941946185035,14.1686088563851,13.4490539836834,15.1751439539347,13.8908665581774,12.3636814276272,11.7953960588007,12.6953250594817,15.0798158555542,16.9841449283554,19.3161687334337,21.1231797414824,23.7332664588782,28.3486164828481,32.1569543124632,33.2136173342997,30.8265432294474,27.0917784014136,24.4846609951018
Iraq,19.1117328204232,18.1009796533534,17.2515010006671,15.5689315893043,13.7316356513222,12.4750332889481,11.6166298224346,11.2533399614739,10.6483018032968,11.72150691464,11.8336713995943,12.3490455784963,13.8335398989417,14.8330825391518,16.4959729541613,17.9230717594146,19.0929909217306,20.4206356691502,22.0440212904246,23.4069942072517,24.4139892486561
Ireland,21.3539912428427,22.6977062649777,22.6182074805928,22.2531293463143,21.2859560067682,19.5029883611198,18.2593354895619,17.9943502824859,20.0568990042674,21.9789356984479,23.915900131406,24.6536072623029,24.929178470255,26.320098239869,28.118927322192,29.0875232774674,28.8534003229858,27.2176022176022,25.1382604323781,24.0846216436127,24.352660841938
Israel,20.0953137410643,22.0125786163522,21.0028382213813,20.7797270955166,19.261304798067,17.7241584748287,16.8393094289509,16.1589081160127,17.3980496453901,19.5979899497487,20.7559572719803,21.5695067264574,21.0873146622735,21.319018404908,21.8783865141481,22.488311095906,22.8983620783165,22.7611940298507,23.0439549486694,23.7484325262853,24.5727699530516
Italy,22.5035586421084,24.2152280045705,23.3851747121794,24.1065185300287,23.9945275310169,23.7056776158364,25.3791780627287,24.8861698574266,25.2302671976701,25.4221585148411,25.974367055363,27.5466357466835,28.8179307131685,30.5441885024091,31.0505231095219,29.6401199600133,27.2678421494542,24.8895135208358,23.3395417186405,23.0358531317495,23.4136510996232
Jamaica,17.2241992882562,17.8872326636423,16.8815224063843,15.5681818181818,14.8742643124666,14.3070044709389,13.2676980778247,12.929908576404,13.409475465313,14.4304823672477,16.0888196338138,18.928035982009,21.1200585651537,22.2900215362527,21.7713479181369,20.9075043630017,20.7869080779944,22.233893557423,24.2811501597444,25.1449275362319,25.3542132736764
Japan,17.5595561512177,18.3112668306213,18.8770965907262,19.7917410327279,21.4987362132353,23.2003511946891,24.9163063487307,26.59377377841,28.7815569445572,29.1377688493487,28.3829112175718,27.4135333626263,26.0079057608114,26.9669531206525,28.0121943330314,28.2984659453105,27.4143275650634,25.1492530751849,23.8969081553663,23.1951353293866,22.8875248381829
Jordan,13.771186440678,12.36802413273,11.7056856187291,11.4724480578139,11.5218730745533,11.7768595041322,11.8149146451033,11.529933481153,10.9437442360898,11.4312267657993,12.178034205646,12.8145219266715,14.9435944985319,17.737530544775,20.3563355936711,22.7963901594758,24.0975043528729,24.8845900197846,25.532584741316,25.648008068583,26.3841421736159
Kazakhstan,18.3499925406534,18.4286250469161,16.408204102051,15.09069533087,16.6603097108856,16.5334276618323,19.5241286863271,18.212927756654,17.6911907066796,19.6295133437991,20.3423833088137,23.3133679984203,23.933468765871,23.8612645794966,23.8371397823747,24.5918007752849,26.9105879624261,27.6796973518285,26.552583862194,25.4143025672715,25.1568803227252
Kenya,16.0138248847926,14.9570200573066,13.7956564659427,12.8064821635273,12.0810738732332,11.5281899109792,10.7052819283035,9.78875031814711,9.63942820567527,10.2466171977302,11.029832707843,11.5283672101854,11.5752636859751,11.9508097863542,13.0222546796325,14.5209476829014,16.0893713309176,17.0223260267216,17.6928435549125,18.5956289606307,20.0105374077977
"Korea, Dem. Rep.",6.73649620045184,8.88796594330807,10.9243697478992,13.6931818181818,15.4558854495683,17.1986808537117,20.4548091425919,22.3949153447631,23.1807803037824,21.3417441753384,21.67104111986,22.3520911254675,25.6606919549812,29.7827868852459,28.7989356126275,28.9966967803558,27.5037546439017,27.3805288746591,29.0013516736901,28.4790553837504,27.6239719892517
"Korea, Rep.",15.6837228671074,15.5761326593282,15.0424827476166,14.5297640014089,14.7178573700617,15.3653408599983,16.9919111561974,17.8747777997235,19.3592666697687,21.3065191588471,24.3474328049621,27.7725218122569,30.7801740134427,32.7630053099506,31.9609507640068,31.0241694285021,29.0420380091971,27.9857912889036,27.561635725462,25.7077376405108,24.7816321437484
Kuwait,13.0718954248366,12.1212121212121,11.1510791366906,10.8742004264392,10.6040268456376,11.8055555555556,13.2897603485839,14.3023255813953,14.4325081737506,16,19.7935368043088,19.8962578732864,23.0668414154653,27.4503997631034,30.5962059620596,31.7543859649123,30.6342148373508,28.4771126760563,26.264308012487,25.1290194521636,25.1526717557252
Kyrgyzstan,20.299022426682,19.4108364018937,16.4825046040516,14.696734059098,15.8516020236088,16.1818181818182,17.7183797189308,15.5743832544231,13.859808830223,13.8997821350763,15.3582240161453,18.5369590195327,19.8233916020905,20.731914893617,21.2603540685399,22.4678582627783,25.0191043863671,26.6796348945085,27.2700515084621,26.6899766899767,26.4060456329022
Laos,15.1860744297719,15.2991000529381,15.3483992467043,15.1654796816087,14.8216939078752,14.238845144357,14.1180105035527,13.101750547046,12.149310508797,12.1231025161156,12.550907071455,13.6928048987923,14.8073337476694,15.8059467918623,16.7472872270885,18.036750483559,20.015813848413,22.226957911561,24.3949367088608,24.9540218759075,25.0232644705007
Latvia,23.1913801949718,24.0694789081886,23.8679245283019,22.5507502206531,23.6116998728275,23.972323972324,26.491646778043,26.5401007361488,25.140924464487,25.150421179302,25.7275411218895,26.6491917868065,27.5200713648528,27.8233151183971,27.7416356877323,28.3809523809524,30.810546875,30.4369663485686,28.2183316168898,25.3558249868213,22.354211663067
Lebanon,17.6715176715177,17.2456575682382,15.3968253968254,14.8419606046725,14.7708674304419,14.9744338933528,15.5834829443447,14.878892733564,14.2616885301043,16.1604584527221,18.3673469387755,20.1176182308258,22.3947306516114,24.2828100293653,25.6158709396119,26.8215417106653,27.5478690549722,28.1351132686084,28.537122273364,27.4825870646766,26.2718600953895
Lesotho,15.1432469304229,15.4140127388535,15.0058616647128,14.5454545454545,13.7730358874879,13.4782608695652,13.050193050193,12.8813559322034,12.6092384519351,12.3112659698026,12.6059322033898,12.5250501002004,11.3669064748201,10.4753114905399,10.8144192256342,12.4350086655113,14.6610169491525,16.7776852622814,18.3681836818368,19.2058346839546,19.76697468863
Liberia,14.7023086269745,14.8026315789474,14.461247637051,14.0422077922078,13.6459062281316,13.5168195718654,13.0958617077004,12.7256317689531,12.4306839186691,12.1212121212121,12.6416430594901,13.265306122449,13.7527432333577,13.8448349764252,14.2612338156893,14.9564623527403,15.9659969088099,17.4029640084686,18.7646293888166,20.1184146930884,21.4819004524887
Libya,13.9941690962099,13.2326820603908,13.3432171979244,13.6868064118372,12.8320802005013,12.2515212981744,12.426614481409,12.0779220779221,12.5315005727377,13.4877947869259,14.9027673896784,16.2951705504897,18.1081907090465,20.6063146130204,23.340693596571,26.6208251473477,27.6068576796618,26.9551498760424,25.9319462505418,24.8429648241206,25.5626845910989
Lithuania,22.8671601090767,22.6149752945648,20.8348326736236,20.2020202020202,20.8532314549507,22.447743108149,24.7875769118078,24.6474901297236,23.526230394808,23.2635060639471,24.4355530151472,26.5515222482436,28.2728948985864,29.0394402035623,28.0156914024191,27.4798927613941,28.5665177036782,29.2536257516802,29.014598540146,26.9954819277108,24.3316543975203
Luxembourg,27.4576271186441,28.9473684210526,27.1565495207668,25.1497005988024,24.9258160237389,24.4444444444444,25.2747252747253,25.5434782608696,25.4593175853018,25.4901960784314,26.4367816091954,28.4164859002169,29.8780487804878,30.3088803088803,29.3795620437956,27.8350515463918,26.7100977198697,26.4296754250386,26.5185185185185,26.4204545454545,26.0869565217391
"Macao, China",18.9473684210526,20.1117318435754,19.0751445086705,17.3076923076923,16.8627450980392,17.3913043478261,16.600790513834,14.4262295081967,16.1290322580645,21.0653753026634,27.8280542986425,33.0595482546201,34.8540145985401,36.2038664323374,33.9590443686007,32.2259136212625,31.9148936170213,30.5057096247961,29.0375203915171,26.4559068219634,23.2323232323232
"Macedonia, FYR",15.6224572823434,16.4697193500739,15.7932519741565,16.2618083670715,17.7480916030534,19.0816935002982,20.7473508087005,21.3464696223317,21.9371727748691,23.0534351145038,24.4400199104032,26.0314341846758,27.3395394414503,27.7043563387176,28.2991202346041,29.0828837665522,29.6975706494794,30.1915322580645,29.3422404933196,27.6405675249606,25.7404415724286
Madagascar,17.7652536143102,16.9305189094107,15.7389259114073,14.7293546148508,13.7162058958302,13.2951060141352,12.7963737796374,12.2405153901217,11.6384281025459,11.7521530371161,12.1112929623568,12.7341887135233,13.4809152727453,14.1775696845053,14.9725542103009,15.4497132466079,16.5027911697539,17.8672008826177,19.4171112958147,21.1149112514667,22.3965896847332
Malawi,12.0402498265094,11.9318181818182,12.3229461756374,12.2987927565392,12.3921221509183,12.2062168309325,12.0495495495496,12.0011010184421,11.6096941475288,11.8690851735016,11.6961041156089,11.5854998169169,11.0778252278667,10.7067451939104,11.1895603057896,11.7616624989221,12.6076379503417,14.1977683724509,15.8063071707286,17.3995048921372,18.9353965606802
Malaysia,14.4469895287958,14.5184338382395,14.1909325469959,13.7052631578947,13.2129365152492,13.2016971279373,13.8394478750454,13.900229650421,14.7323648014141,16.2328833640866,18.0630746756037,20.218451336064,21.4651620992298,22.2714109775988,22.7302539117399,23.6318407960199,24.7788864950675,25.9041899822574,26.6425286748771,26.8497310651877,26.833572851272
Maldives,19.7530864197531,17.7777777777778,17.5257731958763,16.5137614678899,15.8333333333333,14.7058823529412,13.2911392405063,12.4324324324324,11.5207373271889,10.9756097560976,11.7216117216117,13.3561643835616,16.6134185303514,19.047619047619,21.606648199446,25.5874673629243,29.0322580645161,31.5789473684211,31.554524361949,28.9887640449438,26.0964912280702
Mali,15.162877900164,15.3829511034184,15.411973918198,15.3275425262396,15.0289975144988,14.5347074871173,14.0331337881108,13.5276151692543,12.8018486424032,11.9815668202765,11.6444866920152,11.5553677092139,11.8432903032122,12.3991195891416,12.9197733373099,13.8464846269619,14.9403947625562,16.0396747386293,17.1117502054232,18.2215466463994,19.6072186836518
Malta,19.6141479099678,19.1082802547771,18.7301587301587,19.016393442623,19.672131147541,21.3815789473684,21.1180124223602,21.8023255813953,24.3016759776536,26.4550264550265,28.0927835051546,28.6069651741294,26.7156862745098,26.6826923076923,26.9503546099291,27.9342723004695,29.6728971962617,29.8823529411765,28.978622327791,27.2076372315036,25
Martinique,16.7420814479638,16.734693877551,15.8450704225352,15.8064516129032,16.4634146341463,16.3636363636364,18.0428134556575,18.5294117647059,19.4986072423398,21.4092140921409,23.6979166666667,27.455919395466,29.064039408867,28.9156626506024,26.9879518072289,24.7002398081535,23.7410071942446,23.6714975845411,24.8780487804878,25.4364089775561,25.0639386189258
Mauritania,13.3846153846154,13.8440860215054,13.8533178114086,13.9112903225806,13.6640557006092,13.5196374622356,13.2372214941022,12.8,12.4811273276296,12.3348017621145,12.7496159754224,13.4718498659517,14.44279346211,15.656836461126,16.9437652811736,18.1674921206664,19.2781139161277,20.2647459606774,21.2431444241316,22.4260252638865,23.6885516331244
Mauritius,12.7789046653144,12.4561403508772,12.443095599393,12.6162018592297,13.317191283293,14.6696528555431,15.0103519668737,16.0591133004926,18.0871212121212,19.7695035460993,21.7391304347826,24.0415335463259,26.3685427910563,27.727952167414,28.1864530225783,27.7658815132049,26.4084507042254,26.3305322128852,26.3636363636364,26.2054507337526,25.8765778401122
Mayotte,25,21.0526315789474,17.3913043478261,12.9032258064516,10.8108108108108,10.8695652173913,9.09090909090909,11.2676056338028,10.8695652173913,11.3821138211382,12.1621621621622,12.0689655172414,13.6363636363636,15.3153153153153,17.004048582996,18.9090909090909,20.8609271523179,23.0061349693252,25.7225433526012,26.7029972752044,26.7532467532468
Mexico,14.3253667856242,13.9221278442557,13.0044843049327,12.7121314427189,12.6196759838955,12.4408406420652,12.4564409339064,12.8911766646869,13.3676246657794,14.5851518854749,16.1539234401688,18.0755720117725,20.5753432085822,23.3521738754101,25.4136029411765,26.4921168889069,26.7756883708425,26.5744589921908,26.5594924623889,26.7663942625852,26.8007102812435
"Micronesia, Fed. Sts.",15.625,13.5135135135135,13.6363636363636,13.2075471698113,13.1147540983607,12.9032258064516,11.1111111111111,10.5882352941176,10.5263157894737,12.1495327102804,14.018691588785,15.4545454545455,16.2162162162162,14.1592920353982,14.406779661017,16.5289256198347,18.4,21.875,26.1538461538462,26.5625,27.34375
Moldova,19.5132365499573,21.0967250571211,19.653564290473,19.8500749625187,20.9237618252643,21.2239583333333,23.1095582730222,21.4184060721063,20.5363282145313,22.2401474994238,24.7073170731707,27.700904736562,28.2158836689038,26.7109442679757,25.4588513913558,26.1767385362891,30.1821608040201,32.5399413107271,31.5504400812458,28.1799016163036,24.6069469835466
Mongolia,14.6245059288538,14.1342756183746,13.8397502601457,13.6322049405306,13.487629688747,13.3471645919779,13.5297654840649,13.6125654450262,11.5419296663661,11.8113706478625,14.1959798994975,17.1630094043887,20.0815116709893,22.8531370487206,24.7834776815456,26.5071770334928,29.2645241038319,30.2114803625378,29.542755344418,27.7306002928258,25.5881498693
Montenegro,17.1284634760705,16.6276346604215,15.203426124197,15.3846153846154,16.7630057803468,18.3970856102004,21.6637781629116,21.5652173913043,22.1843003412969,23.6334405144695,25.1896813353566,26.1217948717949,26.72,26.4,26.2658227848101,26.7405063291139,27.7165354330709,27.6898734177215,27.4603174603175,26.6773162939297,25.1207729468599
Morocco,13.1337949519768,13.1044010262483,12.9698116453083,12.7945369953474,12.5669497060745,12.990465183473,13.5074359891654,13.1581307740605,12.9791607884236,14.054094163915,16.2272790342722,18.5747548617716,20.2118460873325,21.5018058953746,22.3204419889503,24.1832827149082,25.9011131772678,26.8739479156352,27.0053734811444,26.0410473495208,25.425042269397
Mozambique,14.7159267308289,14.675082484579,14.5566309181271,14.3885741265345,14.1572320389377,13.9061616732617,13.5607184050091,13.3453426405464,12.8784522227145,12.606623181134,12.5801325954742,12.4982001439885,12.4097569310949,12.3627537851061,12.3734454370293,12.6390714675046,13.3600849758055,14.4270989966372,15.8818875532757,17.8036206689845,19.5293211624272
Myanmar,17.4543971093887,17.1825480667653,17.1063870171776,16.7751542225058,16.5240115134071,15.9081782893856,14.8638178675726,13.9515009080226,13.7541007687411,15.2783476952537,17.3470920129578,19.5759644223808,21.6738622410583,23.2852971649242,24.73375979818,26.3349830685074,27.2479150871873,27.2743714957497,26.8025103657454,26.1594514183889,25.9223025215388
Namibia,15.6701030927835,15.3558052434457,15.1666666666667,14.9341142020498,14.7625160462131,13.9380530973451,12.8205128205128,12.0659722222222,11.7314487632509,11.9827053736875,12.7741228070175,13.681592039801,14.4600090375056,15.0974699294898,15.876052027544,16.9871794871795,18.7228351721832,20.6710984488762,21.9703838017528,22.6983207874928,23.2933964892728
Nepal,15.0012306177701,15.072202166065,14.9948400412797,14.7901835893593,14.5740475990245,14.5402815214136,14.5560794209443,14.5560665015918,14.1017587939698,13.8932568680048,13.9582480556693,14.4368525457351,15.5131984456653,16.7097409390191,18.1093878476849,19.6734243117457,21.4185548748985,23.3660054814884,25.1601785161946,26.2111275650518,26.3756883540689
Netherlands,21.8706743128337,22.2211887266301,21.9193590525124,21.8027985681744,21.3622765973767,21.145825711568,21.4179684738814,21.9545862378356,24.1941955329678,25.8544795442776,27.6171924091994,29.2394435251578,29.394103164595,29.0080397257035,27.3597013183993,25.2305741295827,23.5684078180364,23.0550338626145,23.4838562724218,24.128073184677,24.1105810678775
Netherlands Antilles,17.1171171171171,17.2131147540984,17.037037037037,17.1232876712329,16.5605095541401,16.7664670658683,16.9491525423729,18.7845303867403,20.6349206349206,22.5130890052356,27.0718232044199,29.7297297297297,32.3383084577114,33.6585365853659,33.9712918660287,33.9622641509434,32.8571428571429,30.7317073170732,27.2277227722772,23.7373737373737,22.7979274611399
New Caledonia,19.047619047619,20.5882352941176,18.1818181818182,17.3913043478261,16.8224299065421,15.5038759689922,16.3120567375887,17.4193548387097,18.7134502923977,18.75,20.3703703703704,22.4576271186441,23.921568627451,25.830258302583,26.2068965517241,25.9868421052632,26.25,26.3636363636364,26.6666666666667,26.8361581920904,26.1707988980716
New Zealand,21.6981132075472,21.8164794007491,21.4586846543002,21.1567732115677,20.7727756114853,19.5588712293221,19.5300095268339,19.7983501374885,21.0868281157708,22.6594301221167,25.0193848539674,26.8856447688564,27.3698884758364,26.9427744377644,25.5943456843007,24.3170529801324,24.065138721351,24.5924179925358,24.985551916779,24.9289099526066,24.6401196485324
Nicaragua,12.7511591962906,12.3923127899271,11.943661971831,12.0213281628696,12.0883701542309,11.8656182987848,11.5349123346663,11.078167115903,10.5174081237911,11.2470487229019,12.5318689939204,13.9270661535642,15.6158735612438,16.7597765363128,18.2185628742515,20.3344197250956,22.396750169262,24.5238716410123,25.6940043097985,25.8044477574854,25.9422958870473
Niger,10.8810393828664,11.5711252653928,11.9716136994755,11.8959107806691,11.6332116788321,11.9253438113949,12.660364618501,12.6153846153846,12.3481781376518,12.1036224873697,12.246192893401,12.3721569226072,11.7040020135917,11.4516971279373,11.2868784590578,11.0551296093465,11.2121119061512,11.4925178919974,12.012950764765,12.8687265444222,14.3649730323955
Nigeria,14.8418756815703,14.3690898345154,14.1044098429644,14.0335217693147,13.9408858271203,13.7473220010321,13.3943427620632,13.1294626080421,12.8139800080132,12.7841809341868,12.7800517449917,12.7180062322986,12.7297657637164,13.0455294719491,13.9088542879468,15.1205137604197,16.4467994987911,17.7373589498964,18.9788113376307,20.340962847058,21.891636657984
Norway,24.8698315467075,25.5617157864021,25.8514796203238,25.8930969648133,24.5550683518184,22.5661507738392,20.9444580376804,20.5634481098001,22.3584905660377,24.2716219316357,26.1596788581624,27.2374379987061,27.3008029647931,27.5759380583681,26.8757214313197,25.8479314200522,24.868588000725,24.5884227296867,24.9262280854018,25.0512295081967,24.915938130464
Oman,14.3171806167401,14.1153081510934,13.0973451327434,12.3052959501558,11.3941018766756,10.6753812636166,10.6992417860152,11.9032047089601,13.1850244167119,14.0423572744015,13.3638634471274,16.0932721712538,17.2805507745267,18.6366479049406,20.7212364052662,23.1501057082452,24.9197332674734,26.1366285847517,26.7199289835775,25.9991496598639,25.44597088374
Pakistan,20.046625707278,18.8588507606912,17.4685827917751,16.1608343929091,14.9485036921881,14.2508211909374,13.9028435158397,13.7567644545713,13.4456757387046,13.5036888200377,13.86331110091,14.3900467988614,15.1910929727799,16.1054393631206,17.1861460378093,18.6388238112446,20.6008438310381,22.1176553275232,23.1847874188414,23.8937638132989,24.2774376782539
Panama,15.6976744186046,15.4554759467758,14.5648312611012,14.0337423312883,13.6212624584718,13.2753623188406,13.4083930399181,13.9641708773542,14.8777455449648,16.0807778608826,17.6151761517615,19.2640692640693,21.1006558311948,22.6610124569308,23.3921033027067,23.7113402061856,23.8243815466904,23.8095238095238,24.3198680956307,24.9398073836276,25.2945797329144
Papua New Guinea,14.6666666666667,14.6354166666667,14.2307692307692,13.1061598951507,13.6310223266745,13.3635729239358,12.5976867771178,12.2145804676754,12.4152952565344,12.9087048832272,13.4051243965837,14.6453089244851,15.732946298984,16.7383092353784,17.28453364817,17.6578521316784,18.2758277816446,19.2261519992612,20.9101133316031,22.5008167265599,23.9179423420623
Paraguay,11.7367706919946,12.2315035799523,12.6376507603566,12.8617363344051,13.0329847144006,12.8963306020663,12.9728040012504,12.877969762419,13.1937911571025,14.3303478441991,15.3673583847448,16.429539295393,17.0150178046137,17.2280902083928,18.1021897810219,19.8329593617552,21.7427190189836,23.6147015848039,24.8624150210424,25.3049734125743,25.4840344652813
Peru,15.2837855551186,14.8310460154538,14.1576880475279,13.6653004273132,13.4313651178655,13.5122658929042,13.7399734549022,13.9960055308035,14.3919911829537,15.0996198989182,16.1616550026917,17.6066963644202,19.0534309736914,20.4955604705581,22.0066299686749,23.1479872574573,24.3459423429428,25.3627658718451,25.9217731421121,26.3495061381792,26.4147622998215
Philippines,14.077111566735,13.9455782312925,13.426712986917,12.980266700453,12.2190012579992,12.1271230791189,12.2999542752629,12.6824038234386,13.2877326754878,14.2740759797616,15.39728919152,16.5845955903854,17.7362843958298,18.6474664569715,19.7233821410988,20.8595548733692,22.1602283233509,23.425611880099,24.283750383901,24.8096876057291,25.1900353729209
Poland,22.0512407347728,22.3488875041238,20.5513192523112,20.8828954901088,21.3636224474176,22.0007643237205,22.946533985495,21.3677051692159,21.9627394384676,24.1935901754022,26.9756186412011,28.8444421173883,28.0771859719228,27.0819550662891,27.2215703008321,29.5241187133079,31.5693481084367,31.7356263125036,29.663197286867,26.3728301886792,24.3182457126792
Portugal,20.2260559190958,21.0220673635308,21.3544018058691,21.8159591020227,22.5832469178477,22.4788298691301,23.0493549047717,22.4050254262638,23.4268537074148,24.1557924096026,25.2371174342427,26.7279795202427,27.7927885959191,29.2083796811272,30.3334262097149,30.201718341427,29.0556444779211,27.0573684711255,25.0770712909441,24.0990990990991,23.954068896655
Puerto Rico,12.9788192879676,14.0382052421146,15.1630664972469,17.0599613152805,16.7034584253127,16.298060564818,17.5477009696591,18.7740598164051,20.4873901955228,22.2372331802216,23.6635220125786,25.019166879632,25.2002002002002,25.3251533742331,25.5982596084119,25.6821445667784,25.7449344457688,25.960391314722,25.7368799424874,24.8552123552124,24.2379907339673
Qatar,16.6666666666667,14.2857142857143,13.3333333333333,14.2857142857143,12.7272727272727,14.0350877192982,14.3478260869565,15.2354570637119,20.1284796573876,20.1904761904762,24.4732576985413,22.1218961625282,21.6037110669317,27.958307786634,28.1034482758621,32.0693391115926,34.9564325986674,35.1707317073171,33.2246039142591,30.0805729632945,27.4374460742019
Reunion,14.9193548387097,14.6757679180887,14.9700598802395,14.1752577319588,14.5336225596529,14.6997929606625,15.4150197628458,15.9420289855072,16.8595041322314,18.3734939759036,20.0276243093923,23.1847133757962,25.5065554231228,25.8465011286682,25.1072961373391,23.8928939237899,23.3366434955313,23.5803657362849,24.2481203007519,24.9077490774908,25.2285191956124
Romania,22.041692213366,22.7782225780624,21.1212516297262,22.0155527532577,22.7324347010319,23.3491787075822,25.3682266564569,24.1990846681922,23.3968281330805,24.2317358141175,24.9141669678352,25.3536100582417,27.3525247758377,28.1845295362709,29.9244283050348,31.9907824867248,32.4542049361178,30.8130038463565,28.2197277804891,26.6110986797941,24.3416864401875
Russia,19.9947420692878,21.8723350777821,20.9297282871583,20.4209961577,22.9053706870768,23.3729662077597,26.4639062984573,24.3475777124465,22.9258969094446,24.6831607159692,26.0854150758154,29.2780711312268,29.1578504919247,28.2857784767468,27.5250361880004,28.6523858098153,31.3061629910139,30.75174657862,28.4763440772184,25.6477858570253,23.3070337128977
Rwanda,12.1815655396017,12.1078037007241,12.0152354570637,11.875,11.7319915254237,11.5445679292357,12.3725226091976,10.5745621214601,9.82941834451902,10.1838235294118,11.3079532604599,11.9661921708185,12.066952121448,12.0221370796083,12.5349452210049,14.5952575633688,17.0371290202409,18.0907953123222,18.7441130298273,19.0173942535976,19.6820796159594
Saint Lucia,15.4761904761905,15.2941176470588,14.6067415730337,14.7368421052632,13.7254901960784,12.8440366972477,12.7118644067797,12.5984251968504,13.768115942029,14.1891891891892,15.9235668789809,18.9024390243902,20.9302325581395,22.9508196721311,23.9583333333333,25.7575757575758,26.6009852216749,28.3653846153846,28.6384976525822,26.9767441860465,25.8064516129032
Saint Vincent and the Grenadines,13.2352941176471,12.1621621621622,13.75,13.6363636363636,10.989010989011,9.57446808510638,11.1111111111111,12.5,12.2641509433962,13.6363636363636,16.8224299065421,19.6261682242991,22.6415094339623,24.3243243243243,25,24.3243243243243,25.2252252252252,25.8928571428571,26.3157894736842,26.4957264957265,27.3504273504274
Samoa,10.9756097560976,11.7021276595745,10.1851851851852,11.1111111111111,11.1888111888112,10.6666666666667,11.038961038961,10.828025477707,12.4223602484472,12.6506024096386,13.0681818181818,14.6067415730337,16.5745856353591,16.0220994475138,15.3005464480874,13.2978723404255,14.2105263157895,17.258883248731,22.5641025641026,26.1538461538462,27.0833333333333
Sao Tome and Principe,15,13.7931034482759,15.625,15.8730158730159,13.8888888888889,13.5802469135802,14.4329896907216,12.3809523809524,11.2068965517241,10.9375,10,11.8421052631579,11.5853658536585,12.2905027932961,14.572864321608,17.2093023255814,19.2307692307692,21.4285714285714,22.3880597014925,23.7588652482269,24.9158249158249
Saudi Arabia,15.182755388941,14.6714922048998,14.141910139946,13.626878130217,13.1963788300836,12.8378378378378,12.2332118688183,10.5549510337323,10.8186235315825,11.9165023011177,13.0616560142246,15.4829966543853,18.319679939036,20.4721415733444,22.3899012908124,23.0213301343008,23.6475578054453,24.6053516898711,25.1117974058061,25.9726703359271,26.2299587723317
Senegal,14.4039735099338,14.6088246199481,14.6056475170399,14.6197183098592,14.6043165467626,14.4230769230769,14.0905057675244,13.5993860322333,12.8184713375796,11.8360277136259,11.3434343434343,11.2302783194469,11.6874027993779,12.7237675571468,14.010497066996,15.4388714733542,16.8611196397503,18.300315279281,19.6253539533871,20.9899137790792,22.629582806574
Serbia,21.4285714285714,21.4770680338091,19.6334388185654,20.2661596958175,22.3268901394666,24.5459871118922,26.4505310229178,25.2157031924072,24.4878762541806,24.9264850029406,25.3034639297345,26.4306006493506,26.8668831168831,26.42181300234,27.0803516663259,28.1584362139918,28.870683397283,28.5340588050644,27.297726070862,26.1358765537934,25.0108742931709
Sierra Leone,16.0411311053985,16.2913272640153,16.4596273291925,16.6053169734151,16.4979377577803,16.2743091095189,15.9153633854646,15.6155329110438,15.2264381884945,14.4720341108603,13.8770685579196,13.3907595927956,13.2133676092545,13.5600976205003,14.215418261345,14.9796572555788,15.6022816239794,16.1089573556417,16.9537539786557,18.2965845222655,19.8376988590712
Singapore,15.0537634408602,16.131498470948,16.0954712362301,15.1063829787234,15.3660886319846,15.5339805825243,16.6804635761589,17.9269642198451,19.4628647214854,23.5125035929865,28.5287528005975,33.3099086437105,35.0485637528415,33.8735177865613,30.2681992337165,26.7201193361924,24.8351648351648,25.7976298997265,27.1189556903843,27.1161048689139,25.6464278873779
Slovak Republic,23.001443001443,23.2956041063438,20.5740472744814,20.8390646492435,21.6353591160221,21.2581802828795,21.7242765273312,20.6380081696168,21.1487257512362,23.463478423314,26.0085517754229,27.794281470479,27.9985215302162,28.0456385719544,29.3090775450202,30.8147053389987,32.2677135913255,31.9314938154139,29.3398058252427,26.4787614132592,24.5424969499797
Slovenia,24.3389830508475,24.2325277596342,21.6455696202532,21.2269938650307,21.9892150988616,22.9621125143513,24.5087336244541,23.8449283058948,24.0788790866632,25.8901322482197,27.6295923502768,29.6555167249126,30.0740740740741,29.5988258317025,29.649464459591,29.5754026354319,29.3222003929273,27.998017839445,25.751503006012,23.7854251012146,22.8527607361963
Solomon Islands,15.5555555555556,14.7058823529412,12.7118644067797,13.3333333333333,13.125,12.4352331606218,12.2270742358079,12.0879120879121,11.7460317460317,11.8457300275482,12.289156626506,12.8964059196617,13.8576779026217,15.7190635451505,17.5226586102719,19.0344827586207,20.2033036848793,21.3695395513577,22.5522552255226,23.6212278876171,24.7269116186693
