Total 5-9 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Bulgaria,8.41263274031168,9.38791838911855,8.74650394101195,7.97366495976591,7.44580584354383,7.22477064220184,7.44752877454299,7.38756835174646,6.63340514797596,6.23504068932504,5.10675490073667,4.21188630490956,4.40117364630568,4.88778741566846,4.94583808437856,4.70971563981043,4.40630797773655,4.21988682295877,4.3279797125951,4.63224893917963,4.84050445103858
Burkina Faso,13.0605243812791,12.6117862875487,12.5423728813559,13.4258354504593,14.0003566969859,14.4800777453839,14.8104956268222,15.1908595170086,15.3357531760436,15.2448657187994,15.1777301927195,14.7927272727273,14.5295996069762,15.8899642331159,14.9558776461982,13.9147240004832,12.9823179898346,12.2822774659182,11.6892538959343,11.0300554420776,10.280900252247
Burundi,13.1107491856678,13.1520119225037,14.7619047619048,14.5392278953923,14.391353811149,14.8450244698206,14.2891741341729,13.8644276059799,14.7685266678402,15.8236057068742,15.3584672435105,13.5267010029818,12.1464616829011,12.1772394007013,12.1837743530096,11.5749865615481,10.5589541607307,9.61356466876972,9.03336312183497,8.77515001764914,8.52081368718847
Cambodia,13.6248561565017,13.6692132975428,13.6915715863084,13.9042657114946,14.0654272949993,14.344089051712,13.7097969467912,11.3717742931226,16.625386996904,15.2798523855549,14.7190218669175,12.257552815632,10.242444370641,10.0513573000734,10.092623969276,9.85084066831814,9.0791502910303,8.18577786194489,7.5927015891701,7.31463361600348,7.10623634224239
Cameroon,12.6959247648903,12.7142857142857,13.1496208618458,13.1822692689381,13.6735887686458,14.0447284345048,14.4619451481441,14.7397468836236,15.0576309981198,14.7410358565737,14.3127245225941,13.3550305818978,13.458262350937,13.4563334536268,12.7854443896829,11.8631264871398,11.0551709670652,10.4704887095725,10.012790060296,9.53569788797062,8.99983666358142
Canada,9.57996651379486,11.0263743247537,11.3189635916909,11.4843233904162,10.8169091913796,8.36142079336272,7.3948688665008,7.02731986688337,6.94559763185444,6.79793877759956,6.66427686893046,5.72613594156246,5.29934200820277,5.23780006762087,5.28840970350404,5.40365762176983,5.41228113932259,5.29599535693558,5.17204832897619,5.15428334752295,5.18980501643626
Cape Verde,10.2739726027397,13.0177514792899,15.7360406091371,16.1572052401747,16.8539325842697,15.4676258992806,14.1379310344828,15.0470219435737,16.056338028169,15.7894736842105,14.6118721461187,13.125,11.8908382066277,10.5839416058394,10.1374570446735,9.60912052117264,8.97832817337461,8.27067669172932,7.5801749271137,7.02005730659026,6.55270655270655
Central African Rep.,11.5646258503401,11.5246957766643,12.1837549933422,12.7427184466019,13.0672498633133,13.4853743182945,13.7125220458554,13.6363636363636,14.1248720573183,14.011401140114,13.5380507343124,13.7737688932228,13.4103019538188,12.68520397808,12.1700056169257,11.6,11.0081300813008,10.5110159118727,9.9290780141844,9.39865143800743,8.91635981062599
Chad,12.0937885643768,11.9865571321882,13.2412398921833,13.3877304321547,13.4782608695652,13.649494463168,14.1245389455413,14.7070088088855,14.9197510645267,14.9389816243512,14.8774101404428,14.8917057590578,14.9674054758801,14.6451170237097,14.3001007049345,13.8877388064115,13.350510043117,12.6752584619742,11.907920071884,11.1671554252199,10.5126728110599
Channel Islands,5.88235294117647,6.54205607476636,6.36363636363636,6.95652173913044,7.5,7.14285714285714,6.2992125984252,5.22388059701493,5,5.55555555555556,5.4421768707483,5.36912751677852,5.33333333333333,4.60526315789474,4.54545454545455,4.60526315789474,4.63576158940397,4.63576158940397,4.63576158940397,4.76190476190476,4.22535211267606
Chile,12.2945430637738,12.4057370989206,12.72560816113,13.712567926928,13.8813453102152,12.1988674536904,11.1786800214631,9.67049302171938,9.98483699772555,10.1401998889506,9.65043128607562,8.14873903172363,7.21956344111124,6.96675591253904,6.76538440903482,6.48292328454272,6.24873609706774,5.96489488298294,5.72029751419064,5.56877215128417,5.49908025946365
China,10.230075309385,11.4998152875079,14.2517873564464,12.1543721702321,13.2086363029152,14.1114636504614,12.4715575455079,9.16334510044454,9.00726650900236,10.2451668949958,8.42769350742016,7.22422768205168,6.42374393345484,6.26225825538432,6.3810653765208,6.15088704460685,5.58070330427743,5.16100796662906,5.03547283714659,5.1054407906202,5.14119533338414
Colombia,13.4189031505251,14.6886526361467,15.4994689823202,15.3502155172414,15.4314911170487,14.9872741686486,13.0926263339903,12.8483797839712,12.2082693408016,11.5932091824141,11.0876451953538,10.2534321354735,9.54448260221603,9.06918824791949,8.46627644515858,7.97174019920246,7.50545708547979,7.075089472618,6.69122362730427,6.33558605783964,6.08638951620599
Comoros,12.258064516129,11.864406779661,14.0625,15.0943396226415,15.2542372881356,14.8698884758364,14.9390243902439,15.3645833333333,16.5137614678899,14.2276422764228,13.0671506352087,12.5,12.5722543352601,12.7937336814621,11.9047619047619,10.7064017660044,9.85626283367556,9.38697318007663,9.1644204851752,8.76595744680851,8.14995925020375
"Congo, Dem. Rep.",14.021837287579,14.1006770680012,13.9634661639472,14.0890133120037,14.2519102785309,14.4198352750395,14.596981965403,14.7824979300681,15.1714077315828,15.5269133164151,15.6656371112117,15.4708102709931,15.3731607348215,14.6001524213028,14.141782955466,13.5986547085202,12.8330033611124,11.9564943094355,11.1033535804883,10.3512001443783,9.65948763837763
"Congo, Rep.",12.8712871287129,12.9464285714286,13.353115727003,13.6915077989601,14.1573033707865,14.5712443584784,14.7821290678434,14.9267831837506,14.5952575633688,14.1675656238763,14.1587092525519,13.294289897511,13.4610268688481,12.7634383139948,11.8773946360153,11.331500392773,10.6223763460485,9.97778916794806,9.41574118783197,8.92584681110772,8.46691926552026
Costa Rica,12.111801242236,13.209219858156,15.0674662668666,15.3603034134008,15.8241758241758,13.7914230019493,11.7546848381601,11.906528189911,12.012987012987,12.0149468237999,10.6615776081425,9.39953810623557,8.53264382676147,7.52471252773855,7.44620072367168,6.93714906719797,6.59378795766094,6.23324396782842,5.96188304284085,5.77076358998884,5.63402385436284
Cote d'Ivoire,13.8178913738019,13.0374957000344,13.3275261324042,13.7073863636364,14.0863914373089,14.3482857574385,14.6828225231646,15.1804468206989,14.8509356168728,14.0768922707249,13.681347300191,13.5418831843692,13.5141400092721,12.9770361804064,12.4109528049866,11.6887484027171,10.9831029185868,10.3569206403077,9.78258018830811,9.22922383379067,8.68743227353423
Croatia,7.73624091381101,9.57902697252332,9.34718100890208,8.32322251880612,7.55214576840086,6.91676436107855,6.94539639022161,7.08538220831471,7.06064630367419,6.14561027837259,5.66163410301954,5.42548401620892,4.71655328798186,4.83058608058608,4.93169715211855,4.89066541264989,4.76076555023924,4.63753966316817,4.56928838951311,4.67432950191571,4.83533716675379
Cuba,12.0966379455989,11.4984709480122,12.1831676235821,10.8777665995976,13.8382099827883,12.7688884179294,11.3957507370133,7.41769139230464,7.24268177525968,8.08432630614115,6.46645021645022,6.40521708057888,5.81042484826848,5.10968432316747,4.92227979274611,4.77130044843049,4.56442831215971,4.33012583271651,4.11557836707537,3.99684977357748,3.9280205655527
Cyprus,10.7070707070707,12.241054613936,11.8673647469459,11.3207547169811,10.586319218241,8.38815789473684,7.2013093289689,7.87037037037037,8.79765395894428,8.34473324213406,7.87801778907243,6.45933014354067,5.56818181818182,5.51351351351351,5.6701030927835,5.71992110453649,5.70342205323194,5.43278084714549,5.20179372197309,5.1528384279476,5.28109028960818
Czech Rep.,8.08872955411158,9.47153158971047,8.84047344715618,7.3952003295911,7.00948882767065,6.85668726330476,8.22797121182649,8.46668606342741,6.70548277535177,6.26937984496124,5.79029733959311,4.34484111416242,4.52449567723343,5.23360928727757,5.36423841059603,5.09692671394799,4.78136882129278,4.52934980369626,4.58662555405666,4.90518575851393,5.22736105713175
Denmark,9.20159213298993,9.43906285199369,8.10043668122271,7.73271695734398,7.95454545454545,7.68622801817823,7.10382513661202,6.14120868374731,5.19455252918288,5.68203558446528,6.48425787106447,6.31345763337641,5.98649388574557,5.77584646025711,5.41756659467243,5.38557881553051,5.57534734592091,5.690912324382,5.6159743269745,5.46594982078853,5.3352559480894
Djibouti,14.5161290322581,15.9420289855072,14.2857142857143,14.5299145299145,15,15.2466367713004,14.7058823529412,14.3920595533499,14.3112701252236,14.446227929374,13.972602739726,12.531017369727,11.8316268486917,11.1111111111111,10.5058365758755,10.1801801801802,9.71524288107203,9.16271721958926,8.5949177877429,8.11387900355872,7.77096114519427
Dominican Rep.,15.0741350906096,14.9011299435028,15.5774395702775,16.1943319838057,16.1157024793388,15.3495440729483,14.295358649789,13.3192707548591,12.9255391292554,12.3845869752554,11.8759198460319,10.9001258917331,10.4449877750611,9.93560257589696,9.29338806882697,8.67858336117608,8.14159292035398,7.67069840031213,7.26107848371596,6.87532837949411,6.52481214195372
Ecuador,12.6881085866037,12.979274611399,14.6429375985582,14.5383867832847,14.5777479892761,14.5193977996526,14.1745134965474,13.8101516150297,13.1043875863411,12.1788689171416,11.3963122410852,11.0549686112387,10.2599477200116,9.3375351099541,8.67585848074922,8.20477730778801,7.72089677496703,7.254730713246,6.81209773879364,6.43586578386264,6.1044087396453
Egypt,11.4163529028959,14.1608893629241,14.1695744451239,14.4961043896877,14.1455598347061,13.9473219020682,13.5234280055813,13.9613850831129,14.0098290302485,14.4080801753837,11.6569050774514,11.0023847788895,10.686128276156,10.4709189566127,10.0001013797788,9.18634670528051,8.43785221586042,7.95344325897187,7.63696461901512,7.31246627091204,6.89548689919249
El Salvador,13.8510445049955,13.5690789473684,14.7600144352219,15.0739827373613,15.3969526864475,15.084985835694,15.0793650793651,14.8629725945189,13.6423343966973,12.9364525139665,12.8532974427995,12.3081999670021,9.93056676893267,9.2604199310561,9.09777844944839,8.81542699724518,8.46914612062962,7.70580296896086,7.08837453971594,6.63916462549955,6.33248730964467
Equatorial Guinea,11.0619469026549,10.9243697478992,12.2047244094488,12.1771217712177,12.2866894197952,15.4811715481172,14.4796380090498,9.55414012738854,12.2015915119363,15.0442477876106,14.7169811320755,13.7704918032787,13.1123919308357,13.1882202304738,13.2420091324201,12.9763130792997,12.2774133083411,11.551724137931,10.9076433121019,10.4212860310421,9.96539792387543
Eritrea,14.4356955380577,14.6476642913698,13.9649122807018,14.6732429099877,15.04329004329,14.9881796690307,15.8704453441296,16.8923734853885,14.5345155161495,15.6581409856519,14.7783251231527,13.3273703041145,13.8835695135963,13.9980026631158,13.1418365828248,11.8703578663066,10.7111935683364,10.0068306010929,9.66585854326974,9.38329890823252,8.92824031151493
Estonia,7.91628753412193,8.11044003451251,7.82537067545305,7.68037238169123,7.55131964809384,6.91340782122905,7.47790618626784,7.34426229508197,7.38383195416932,7.77777777777778,5.61224489795918,4.60624071322437,4.85799701046338,5.84269662921348,6.29685157421289,6.19803476946334,5.68793235972329,5.08209538702111,4.92063492063492,5.30546623794212,5.6772100567721
Ethiopia,13.9788445890968,14.2582647681923,13.7966206927136,13.7669780953129,14.2284707589209,14.4153715395823,14.3805247253523,14.2168087697929,14.401673120328,14.9152363904391,15.3048920094635,14.851326011251,14.1238217400002,13.824204827665,13.2173687525471,12.508658749301,11.7186965543976,10.9048561616529,10.1216494443615,9.44545526461514,8.80951833014982
Fiji,15.2777777777778,15.4761904761905,15.989847715736,16.1987041036717,15.0579150579151,12.998266897747,12.9952456418384,13.2581100141044,12.707182320442,11.443433029909,11.4856429463171,11.231884057971,10.3044496487119,9.49656750572082,8.90642615558061,8.39779005524862,8.06100217864924,7.66738660907127,7.32758620689655,6.84039087947883,6.37362637362637
Finland,9.35162094763092,11.6646989374262,9.97742663656885,8.89570552147239,8.31704668838219,7.42784380305603,6.27483790002092,6.61089573556417,6.55704832564668,6.16800469943215,6.34061473033056,5.66577642121328,5.40591096146652,5.48802946593002,5.55050045495905,5.52945428261655,5.44733044733045,5.31549448562647,5.20094562647754,5.20928532261013,5.27185892725937
France,6.48993641535593,9.16841401875619,8.66338259441708,8.40646272451407,8.43558584286924,7.91025811223426,7.71084337349398,6.66004693988084,6.79263207895709,6.55505939552766,6.13066346462819,6.07063836761452,6.29370629370629,6.15502590024883,5.79239180656091,5.61679869843538,5.48042062190664,5.43393975544289,5.48960324870689,5.51844407661386,5.45588887246934
French Guiana,8,10.7142857142857,12.5,12.8205128205128,12.7659574468085,12.5,11.7647058823529,11.7647058823529,12.0689655172414,10.7142857142857,12.7272727272727,11.8811881188119,11.587982832618,10.3053435114504,9.62199312714777,9.3167701863354,9.03954802259887,8.57142857142857,7.99031476997579,7.55148741418764,7.14285714285714
French Polynesia,15,15.7142857142857,15.3846153846154,15.3846153846154,15.5963302752294,14.84375,13.2450331125828,12.0689655172414,11.8556701030928,13.0232558139535,9.28270042194093,9.375,8.51851851851852,8.30449826989619,7.84313725490196,7.52351097178683,6.99088145896656,6.48967551622419,6.12244897959184,6,5.94900849858357
Gabon,9.14893617021276,8.99581589958159,10.082304526749,10.2,10.5660377358491,11.1111111111111,12.1879588839941,13.0544993662864,13.6853448275862,13.7994480220791,14.17004048583,12.8017556693489,11.7255163224517,11.0975609756098,10.6299212598425,10.125260960334,9.57966764418377,8.96487985212569,8.44327176781003,8.0285834384195,7.64563106796116
Gambia,12.7906976744186,13.1672597864769,10.9717868338558,11.6216216216216,12.5874125874126,13.2038834951456,13.6585365853659,14.1496598639456,13.9664804469274,13.9427516158818,14.1871165644172,14.2670157068063,14,13.5012594458438,12.914798206278,12.3132821962051,11.7044623262619,11.0406937958639,10.4326480515496,9.81507823613087,9.25039872408294
Georgia,7.53968253968254,7.70833333333333,9.66113914924297,10.9423849933006,10.983641385171,9.00754024862441,8.55678233438486,8.20570996407638,8.31501831501832,8.47958982449221,7.52846900042176,5.37513997760358,5.2868658131816,5.90107737512243,5.87939698492462,5.65698122910774,5.23670986511505,4.97131931166348,4.97175141242938,5.16431924882629,5.20195838433292
Germany,7.504095004095,6.36331318876644,7.21711782236688,7.47732448692126,8.26158707415983,7.67578422898978,5.57421860031422,5.08849842311901,5.37685848450896,5.70182424071646,5.08937165693955,4.78935106537883,4.44940040947646,4.14161903005716,4.06480813707692,4.1661409573797,4.1886632499711,4.1386819183545,4.08275676764963,4.07994372491414,4.16849868803631
Ghana,14.4176706827309,14.8410504492053,13.7555228276878,14.2857142857143,14.7876845599176,15.0815081508151,15.0594212101969,14.831616177149,14.5510422234099,14.2128153087852,13.7327188940092,13.0653037009994,12.5431530494822,12.2298150486519,11.8713430513748,11.2824171733466,10.7100880084855,10.1249633636194,9.68055175161218,9.31826689125959,8.96202419658063
Greece,8.55141422151731,9.19020715630885,8.66434657386295,8.65395860133318,7.96359499431172,8.38859416445623,7.29101846090023,7.15867901731776,6.4646265866378,5.34208059981256,4.96162280701754,4.74554822380909,4.66779933828132,4.83928254306518,4.61715703651188,4.39950328188753,4.23676012461059,4.21918298024493,4.31460674157303,4.46234612599566,4.57038391224863
Grenada,16,15.8536585365854,15.9090909090909,18.2795698924731,18.0851063829787,13.1868131868132,13.4831460674157,11.8811881188119,13.5416666666667,14,11.8811881188119,9.80392156862745,8.82352941176471,9.34579439252336,9.1743119266055,8.18181818181818,7.40740740740741,6.54205607476636,5.8252427184466,5.94059405940594,6.12244897959184
Guadeloupe,11.9047619047619,14.406779661017,14.2335766423358,14.5214521452145,14.1538461538462,14.3292682926829,11.3496932515337,10.1694915254237,8.83116883116883,8.64197530864198,8.39160839160839,7.47252747252747,7.69230769230769,7.1578947368421,6.5979381443299,6.36550308008214,6.10997963340122,5.67951318458418,5.71428571428572,5.55555555555556,5.45073375262054
Guam,7.01754385964912,11.2903225806452,13.4328358208955,13.6986301369863,14.1176470588235,12.7659574468085,12.5,10.8333333333333,9.84848484848485,10.2040816326531,10.3225806451613,10.1796407185629,9.44444444444444,8.37696335078534,7.92079207920792,7.58293838862559,7.3394495412844,7.04845814977974,6.83760683760684,6.32911392405063,6.25
Guatemala,13.6955830950111,14.865985078751,15.0688239555663,14.4817394975723,14.559881897029,14.5940721649485,14.908779931585,15.1713709677419,15.2205634751375,14.6726636681659,14.7755610972569,14.3531633616619,13.9468558708959,13.2141756548536,12.4315958211265,11.566059511265,10.6767471879034,9.80560075361822,8.98059227709246,8.21594456712099,7.52883810632801
Guinea,12.9537638517386,12.5920729568572,13.2244636567403,13.4008683068017,13.6127017178553,13.6307311028501,13.8780804150454,14.1636605278147,14.4135350577518,14.5493447445841,14.4595561918397,14.1726306657992,14.0089130013563,13.8985054462552,13.4645376903082,12.7910812058843,12.0272269902338,11.2854847348688,10.6245723780667,10.0134892086331,9.42192192192192
Guinea-Bissau,12.5482625482625,12.0141342756184,15.5143338954469,12.1869782971619,12.7906976744186,10.0719424460432,16.0671462829736,13.9281828073993,12.9285014691479,13.1217838765009,13.4969325153374,13.9266304347826,13.9379184418746,13.8303619665046,13.5593220338983,13.1154684095861,12.6971608832808,12.1092346388789,11.5612648221344,10.989678202793,10.4952166572876
Guyana,12.7659574468085,14.6090534979424,16.1971830985915,15.3726708074534,16.1016949152542,15.0068212824011,13.659793814433,12.8571428571429,12.7005347593583,10.5401844532279,10.0396301188904,11.0091743119266,9.82961992136304,8.21192052980132,7.6510067114094,7.52393980848153,7.43338008415147,7.14285714285714,6.49149922720247,5.96026490066225,5.55555555555556
Haiti,13.00838248991,12.2048364153627,13.3109330576376,13.6172204024333,13.9372083156555,13.6275272161742,13.0205587770163,13.5765737550893,14.9409116488464,14.1839460628419,13.3772690484449,12.7736450584485,11.8767177071064,11.3250593173937,10.7575499061594,10.2436678422571,9.70822281167109,9.10926794085828,8.54299142936135,8.02744653920458,7.58104094020406
Honduras,13.1136516476126,13.7369033760186,15.1273090364453,15.2700978307103,15.5332590115199,15.7708400386225,15.2449091909741,15.3246753246753,15.2417873903285,14.7664220511903,14.4210695358921,13.3633197910621,12.166951043444,11.3985930606892,10.6513409961686,9.86287455561199,9.03545558520778,8.24900614383809,7.51944684528954,6.84920106524634,6.4914119829046
"Hong Kong, China",6.32591093117409,13.0818619582665,13.6304489264802,14.1696017339474,13.3908191732184,9.30602957906712,8.21917808219178,7.65988638446033,7.46844319775596,6.2912308930008,5.89382123575285,4.57649280836844,3.11217994058566,3.54197647695012,4.11634852616543,4.05320617392396,3.91006842619746,3.65400742781838,3.48411479862998,3.56350040892628,3.8265306122449
Hungary,8.27800385521525,8.28498727735369,9.25388082123185,7.84468315758352,6.21977171599923,6.73122567169847,7.4077533862681,7.9126488939308,6.24276341181011,6.01896651828914,5.79596632073624,4.93251290194522,4.80344965904533,5.01316589021673,5.02713217978909,4.91395397055774,4.81648964139236,4.71405665419562,4.65267963909121,4.76663356504469,4.94683827644096
Iceland,9.79020979020979,11.3924050632911,11.3636363636364,11.9791666666667,11.3300492610837,9.67741935483871,9.21052631578947,8.67768595041322,8.23529411764706,7.83582089552239,8.21428571428571,7.0945945945946,6.36363636363636,6.79886685552408,6.46900269541779,6.26631853785901,5.8974358974359,5.56962025316456,5.22388059701493,5.18518518518518,5.15970515970516
India,11.8964766120401,11.9940490827718,13.8659510967759,13.7089812189473,13.4169917336241,13.106241831071,12.8626188396486,12.8393404536801,12.5799877749335,12.1881258858793,11.8185253675455,10.9790397817831,10.3122774225688,9.53481471865887,8.91258491659011,8.2616605904949,7.60899071062287,6.97065274233462,6.47797781517073,6.29525595554415,6.08991955622699
Indonesia,12.7180816591056,11.8964427537355,12.8251969180842,13.8047105665567,13.899128471361,13.869852582846,13.5029300805687,12.8317739163643,12.1074943907636,10.9675094777078,10.0673233371331,9.36627556885572,9.03374807003359,8.37332918359324,7.64465004307344,6.94299376725778,6.63570128846423,6.46627128811745,6.28957217082127,6.05893616353408,5.79811253301679
