Male 5-9 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Brazil,13.1577964519141,13.8282247765006,14.4503888367989,14.4483258477698,14.6717582738617,13.3385219776147,12.4484952368395,12.5003687424408,12.5198503485587,11.1183233263846,9.82703945916435,9.62628023534539,9.13022235620653,7.75945975777401,6.84733725501673,6.35357531968576,5.9018773986101,5.55233265340494,5.37604274677951,5.19599760155899,5.20691609977324
Brunei,12.5,12.1212121212121,14.6341463414634,14.5454545454545,15.1515151515152,12.9411764705882,12.5,12.7118644067797,11.1111111111111,11.1111111111111,10.9826589595376,9.89583333333333,8.65384615384615,8.26086956521739,7.72357723577236,7.30769230769231,7.19424460431655,6.89655172413793,6.57894736842105,6.34920634920635,6.44171779141104
Bulgaria,8.58167770419426,9.60149772666488,8.94039735099338,8.14634146341463,7.63430725730443,7.42016999770273,7.67663043478261,7.59379914625927,6.92431561996779,6.52173913043478,5.380476556495,4.44977351452172,4.69353948094975,5.19554667427919,5.29899348727057,5.05081613797351,4.72668810289389,4.50874831763122,4.64135021097046,4.9523110785033,5.14790626200538
Burkina Faso,12.803738317757,12.4833997343958,12.4069478908189,13.4541249036237,14.1740674955595,14.7594278283485,15.2032999410725,15.6867914579489,15.8222017503455,15.6968606278744,15.5990304709141,15.1050788091068,14.7947898746621,16.151744430433,15.1783271002463,14.1102817240549,13.1569564287242,12.450466572926,11.8538221348445,11.1880716967165,10.4342728738215
Burundi,13.338997451147,13.4421134421134,15.3191489361702,15.0809061488673,14.9615612063868,15.4849688031764,14.8315736551031,14.2857142857143,15.1318165402672,16.2558294470353,15.8229863100923,13.8534147695725,12.3953098827471,12.400086411752,12.3794528636095,11.7475904709947,10.7124638666893,9.76937860345932,9.18722566974421,8.9434395635946,8.69803813966251
Cambodia,13.7137597791072,13.7660190161224,13.7918352335417,13.9973958333333,14.1623488773748,14.4788732394366,14.848,12.0545073375262,17.6164680390032,16.0972044582496,15.4368932038835,12.8220313888066,10.6726335774342,10.4073522106309,10.410238829848,10.1244283739232,9.30395593390085,8.38249286393911,7.76222504999091,7.47622786356102,7.26935402260078
Cameroon,12.8369118318867,12.8428927680798,13.3609333835152,13.3982538616521,13.8666666666667,14.2598811676569,14.6666666666667,14.9127851255511,15.2302631578947,14.9070100143062,14.461032388664,13.4682405845981,13.5470941883768,13.5098621994056,12.817570890018,11.8896925858951,11.074691401074,10.4866969500324,10.0382815823054,9.5674591807505,9.04096175814611
Canada,9.62973593570608,11.1069324307384,11.3706478624945,11.6713823767179,10.9970674486804,8.54996113654029,7.62489762489762,7.26309226932668,7.18759102825517,7.03399765533412,6.89564416370575,5.91875,5.46884308352198,5.4035683942226,5.44158928957029,5.53835036647053,5.53377338825748,5.40345821325648,5.26684409581174,5.23727115402131,5.26549853242017
Cape Verde,10.4477611940299,14.1025641025641,16.304347826087,16.6666666666667,17.3228346456693,16.40625,15.0375939849624,15.5405405405405,16.969696969697,16.9312169312169,15.4589371980676,13.9130434782609,12.6016260162602,10.9848484848485,10.6761565836299,10.1694915254237,9.2948717948718,8.69565217391304,7.85498489425982,7.41839762611276,7.05882352941176
Central African Rep.,11.6207951070336,11.6279069767442,12.1786197564276,12.8236744759556,13.2516703786192,13.6363636363636,13.8888888888889,13.8306138306138,14.3154968728284,14.1636141636142,13.7105549510337,13.9523336643496,13.5623869801085,12.8353281056541,12.2673756171667,11.6590348714336,11.0855263157895,10.5751391465677,9.99415546464056,9.47222222222222,8.97265728696576
Chad,12.4166666666667,12.2913505311077,13.3058984910837,13.4686346863469,13.5911602209945,13.7897310513447,14.273127753304,14.873786407767,15.1193633952255,15.1403459030337,15.0504080652904,15.0613311884175,15.1048951048951,14.745062011943,14.3915914297265,13.9722452852568,13.4366108125198,12.7577075846416,11.9965724078835,11.252055438102,10.5976497729075
Channel Islands,6.25,6,7.40740740740741,7.27272727272727,8.47457627118644,6.45161290322581,6.55737704918033,6.15384615384615,5.97014925373134,5.79710144927536,5.79710144927536,5.71428571428572,5.47945205479452,5.4054054054054,4.10958904109589,4.10958904109589,4.16666666666667,4.16666666666667,4.10958904109589,4.22535211267606,4.22535211267606
Chile,12.5124460670428,12.6491646778043,13.0193172797036,14.0149742629855,14.1980533220482,12.4951342934994,11.4757070340827,9.93975903614458,10.2808040509437,10.42953396968,9.92526550413006,8.38397618752325,7.43362831858407,7.17913985777176,6.97674418604651,6.69403220713609,6.45989524494197,6.18816878659398,5.93871643876634,5.79652605459057,5.73949246629659
China,10.3499067480502,11.7560101441399,14.2730259967019,12.1873680482722,13.2810671659256,14.186112995652,12.4845429562375,9.17938818814099,9.02831403923539,10.3992395437262,8.73340944878289,7.57391858889774,6.81147852365322,6.61015849975094,6.6819559716497,6.39184893876348,5.78102953532984,5.33025652289547,5.18444148245599,5.23915848104266,5.25690004944996
Colombia,13.6279926335175,14.9310094408134,15.7445740810438,15.636835840277,15.725578769057,15.2789411961803,13.3617148405407,13.1388329979879,12.529593880896,11.9500693481276,11.459872611465,10.6114175269882,9.89729634831461,9.41670785961443,8.80405142189326,8.30023386168752,7.82552918537524,7.38467903192443,6.98901246597896,6.62138099320715,6.36567673942036
Comoros,12.8205128205128,11.4942528735632,14.7368421052632,15.2380952380952,15.3846153846154,14.7058823529412,15.1515151515152,15.625,16.5898617511521,14.17004048583,13.1386861313869,12.5806451612903,12.7167630057803,13.0548302872063,12.1718377088305,10.8167770419426,10.0409836065574,9.52380952380952,9.36936936936937,8.88888888888889,8.33333333333333
"Congo, Dem. Rep.",14.5836985100789,14.652356509566,14.5677331518039,14.599667379425,14.6917982679572,14.7917580008768,14.9307645996388,15.0668050330782,15.422585422037,15.7550615502548,15.8692883298838,15.6284190371991,15.5324211778703,14.7291666666667,14.2600896860987,13.7115159481608,12.946395426535,12.0738780909738,11.2251764448131,10.4776893707557,9.78990330621525
"Congo, Rep.",13.1313131313131,13.1221719457014,13.5728542914172,13.986013986014,14.3721633888048,14.7859922178988,14.9833518312986,15.0997150997151,14.7783251231527,14.3063583815029,14.3423661599471,13.4389671361502,13.5855087906233,12.8605200945626,11.9574468085106,11.38147566719,10.6895293688435,10.0375554796859,9.48248151719704,8.99390243902439,8.56144437973209
Costa Rica,11.9675456389452,13.2173913043478,15.0664697193501,15.2985074626866,15.9263271939328,13.8461538461538,11.75,11.9359534206696,12.0689655172414,12.1537591859808,10.8108108108108,9.49568378009995,8.61629881154499,7.60047751691206,7.51597143930853,7.02257255463991,6.70794633642931,6.35607321131448,6.06355382619974,5.91414944356121,5.77164366373902
Cote d'Ivoire,13.8691883372734,13.0847457627119,13.0062749572162,13.2441162898016,13.5976287513894,13.8031450203844,14.1031492469192,14.5867692871541,14.3118985795021,13.6135103777233,13.3175994605529,13.279821174558,13.3315108438126,12.8524857375713,12.3310810810811,11.6434243010609,10.9665200391007,10.3605633802817,9.80330613098975,9.26442519453825,8.73575942069093
Croatia,8.16548720740338,10.2008456659619,9.9327470253492,8.85179564997471,7.99404170804369,7.274490785645,7.36196319018405,7.53931544865865,7.50228728270814,6.53333333333333,6.036866359447,5.79168612797758,5.03292568203198,5.12333965844402,5.26819923371648,5.19417475728155,5.0395256916996,4.8915784165406,4.83787956767885,4.94476591267754,5.10204081632653
Cuba,11.9359058207979,11.4651578320429,12.0855028775007,10.8749382105784,13.8763537906137,12.876254180602,11.5106468461229,7.52857705951912,7.36012016522719,8.28769623950347,6.6318255541539,6.59184037056832,5.98290598290598,5.27159394479074,5.08928571428571,4.93982396263697,4.71595047341588,4.48038668897565,4.265493496557,4.14518048393495,4.10873625233451
Cyprus,11.1111111111111,12.84046692607,12.5,11.5384615384615,11.2956810631229,8.52459016393443,7.21311475409836,8.125,9.11764705882353,8.7431693989071,8.29015544041451,6.63390663390663,5.8411214953271,5.77777777777778,5.90717299578059,6.06060606060606,6.01941747572816,5.83804143126177,5.45454545454545,5.30973451327434,5.51724137931034
Czech Rep.,8.46011987090825,9.94022581359309,9.32843878212049,7.81648258283772,7.43470935130581,7.26337448559671,8.68954445113386,8.93642542982807,7.07858428314337,6.59888357256778,6.10932475884244,4.583835946924,4.72933359390268,5.47177107501934,5.58970418747599,5.31465848042978,4.97301464919044,4.71844660194175,4.76190476190476,5.10863182618908,5.41920282741017
Denmark,9.44733112895607,9.71843778383288,8.36267605633803,7.96947859262399,8.1799591002045,7.94728434504792,7.35177865612648,6.39142516871774,5.36700868192581,5.89147286821705,6.7475360121304,6.53472740851382,6.21323529411765,5.98540145985402,5.61390800434625,5.57754587981288,5.80229226361032,5.90762620837809,5.85068198133525,5.65154787616991,5.52745664739884
Djibouti,16.1290322580645,17.1428571428571,13.953488372093,14.0350877192982,15,15.0442477876106,14.9700598802395,14.5,14.6953405017921,14.5631067961165,14.3250688705234,12.75,11.8721461187215,11.1578947368421,10.7003891050584,10.2150537634409,9.71524288107203,9.29133858267716,8.61812778603269,8.22695035460993,7.86974219810041
Dominican Rep.,14.9918962722852,14.819944598338,15.5516431924883,16.1274265803883,16.0944206008584,15.3470919324578,14.2952349216928,13.3670735337898,13.016639828234,12.4969489870637,12.0080953451765,11.027725661872,10.5960264900662,10.1138032305433,9.4830597275585,8.86732474485528,8.348134991119,7.88316582914573,7.48424773321039,7.0952092177077,6.74597199216985
Ecuador,12.8859857482185,13.1879543094496,14.8331830477908,14.6899224806202,14.6666666666667,14.6271235243306,14.3071161048689,13.9423076923077,13.2352941176471,12.3146694575266,11.555267842693,11.2349259655014,10.4553364269142,9.53424657534247,8.87180823345492,8.41028200648864,7.92771084337349,7.47685456463143,7.02882738026875,6.65231187669991,6.32099876279384
Egypt,11.5733383191549,14.3809132044426,14.3525516447132,14.6724007083228,14.3362136684996,14.1532725348919,13.7447783317612,14.1571355579138,14.2085712320286,14.6220107597102,11.8421052631579,11.1840919042835,10.8673133063377,10.6633682702949,10.2008210811576,9.38737435272617,8.6411728595674,8.16716602954851,7.86086094356771,7.54310000479333,7.1278467022618
El Salvador,14.1013824884793,13.8333333333333,15.0474799123448,15.288999378496,15.5913978494624,15.3699284009547,15.4954168485378,15.4444899631299,14.1975308641975,13.6724386724387,13.7048720644935,13.2245748004165,10.7571085988352,10.1037136165942,9.97732426303855,9.67942732648615,9.29468021518231,8.44663002603413,7.77245846240496,7.24917309812569,6.9068255687974
Equatorial Guinea,11.0091743119266,11.2068965517241,12.2950819672131,12.1212121212121,12.6760563380282,15.7894736842105,15.0943396226415,9.74025974025974,12.3655913978495,15.2466367713004,15.0579150579151,13.9072847682119,13.3720930232558,13.3676092544987,13.302752293578,13.0434782608696,12.4528301886792,11.5916955017301,11.0223642172524,10.5654761904762,10.1529902642559
Eritrea,14.6902654867257,14.9920255183413,14.2655367231638,14.9439601494396,15.2173913043478,15.2091254752852,16.3382594417077,17.4418604651163,14.7741935483871,16.0691421254802,15.1565995525727,13.6736554238833,14.2301710730949,14.3338954468803,13.4395670475045,12.125340599455,10.9285536470002,10.2199816681943,9.86214209968187,9.57278481012658,9.12824341982453
Estonia,9.59488272921109,9.9403578528827,9.22787193973635,8.75656742556918,8.50722311396469,7.5642965204236,8.24742268041237,8.0168776371308,8.02721088435374,8.69565217391304,6.30914826498423,5.16129032258064,5.51948051948052,6.45161290322581,6.98051948051948,6.79611650485437,6.21931260229133,5.49084858569052,5.3781512605042,5.75296108291032,6.12244897959184
Ethiopia,14.1793496112997,14.4988066825776,13.8523489932886,13.8275124732716,14.3125914570413,14.5191895696884,14.5004269854825,14.3439402867806,14.521782674011,15.0537254347519,15.4479537913236,14.9989222976614,14.2681455904264,13.9634375391293,13.3475876173654,12.6306270096463,11.8327944854511,11.0117878192534,10.2251248158721,9.5465597927689,8.91057060945159
Fiji,14.5695364238411,15.2046783625731,15.7635467980296,16.1016949152542,15.1515151515152,12.9692832764505,13.0030959752322,13.3704735376045,12.8767123287671,11.5384615384615,11.5479115479115,11.4285714285714,10.3448275862069,9.75056689342404,9.09090909090909,8.53391684901532,8.13704496788008,7.87234042553192,7.46268656716418,6.85224839400428,6.47948164146868
Finland,10.0208768267223,12.4137931034483,10.543580131209,9.39627780299592,8.76010781671159,7.86467486818981,6.61764705882353,6.99241786015164,6.89797604295746,6.47626709573612,6.60601265822785,5.92130892091936,5.64669973292636,5.69928758905137,5.77350111028868,5.73951434878587,5.66593083149374,5.53301364810033,5.40740740740741,5.44166977264256,5.49532710280374
France,6.85728493286922,9.67403235813487,9.09255079006772,8.80134821992838,8.82091840852232,8.26648064178584,8.09435180613059,6.9988137603796,7.14492439042038,6.90646971095803,6.46341463414634,6.39568223983808,6.60516726305768,6.43192186596415,6.04128527239442,5.84813512925001,5.69558000860638,5.6448666423091,5.70106460198403,5.72427090865269,5.65061798935434
French Guiana,8.33333333333333,14.2857142857143,12.5,15,12.5,14.2857142857143,11.7647058823529,10.8695652173913,11.4754098360656,10.958904109589,12.7906976744186,11.7647058823529,12.280701754386,10.6870229007634,9.72222222222222,9.375,9.03954802259887,8.90052356020942,8.25242718446602,7.79816513761468,7.45614035087719
French Polynesia,16.6666666666667,14.7058823529412,14.6341463414634,15.2173913043478,14.0350877192982,14.9253731343284,12.6582278481013,12.0879120879121,11.5384615384615,12.5,9.75609756097561,9.02255639097744,8.69565217391304,8.10810810810811,7.79220779220779,7.54716981132076,7.18562874251497,6.4327485380117,6.35838150289017,6.21468926553672,6.17977528089888
Gabon,9.09090909090909,9.05172413793103,10.0840336134454,10.1214574898785,10.8949416342412,11.3793103448276,12.5748502994012,13.2992327365729,13.9737991266376,14.018691588785,14.3790849673203,12.9032258064516,11.8825100133511,11.1922141119221,10.6382978723404,10.1765316718588,9.61165048543689,8.98258478460128,8.44212358572672,8,7.61217948717949
Gambia,13.0081300813008,13.1386861313869,11.038961038961,11.4754098360656,12.7962085308057,13.3858267716535,13.9072847682119,14.404432132964,14.2212189616253,14.100185528757,14.3962848297214,14.5310435931308,14.1868512110727,13.6916835699797,13.1578947368421,12.5305126118796,11.864406779661,11.2306657700067,10.6013639181649,9.99425617461229,9.44206008583691
Georgia,7.55528255528256,8.15064643057898,10.577915376677,11.9217930376729,11.9295074559422,9.72222222222222,9.23593618807725,8.81057268722467,8.90516576715497,9.14000830909846,8.05160142348754,6.02181128496918,6.04534005037783,6.62493479394888,6.574024585783,6.2807209175314,5.82633053221288,5.49132947976879,5.49581839904421,5.68252007411983,5.70878768441308
Germany,8.31639781531818,7.0180824609339,7.95464611568784,8.15345039704731,8.95627453634764,8.29314040728832,5.98845792511072,5.4534660946059,5.71913338553902,6.01420440235733,5.35130413078747,5.02220788566041,4.65283815675071,4.3248786832758,4.24041670880955,4.34715664134675,4.37339886024991,4.32691022797124,4.27334027739707,4.27943166441137,4.37773971608558
Ghana,14.5411203814064,15.0136798905609,13.7981330221704,14.3505674653216,14.8719111312628,15.171321053674,15.1526032315978,14.9315068493151,14.6708961141951,14.3397524071527,13.8725985844287,13.2012606933814,12.6601784266018,12.3232471243315,11.9546364242829,11.3504252585205,10.7742774729936,10.1861590239798,9.73942969518191,9.37962278106509,9.02610749114444
Greece,9.03173311635476,9.67078189300412,9.15354330708662,9.13900913900914,8.38379133674895,8.82618510158014,7.67117497886729,7.53018211581748,6.75054923107649,5.57663125948407,5.16795865633075,4.92970604345445,4.84946818099874,5.0313339301701,4.80357142857143,4.57224504375781,4.4054441260745,4.36657681940701,4.4592886802672,4.61398728428701,4.73307649972482
Grenada,17.6470588235294,18.421052631579,16.6666666666667,20.9302325581395,20.4545454545455,13.6363636363636,13.953488372093,12.2448979591837,14.2857142857143,14.5833333333333,12,9.61538461538462,9.61538461538462,9.09090909090909,9.43396226415094,9.25925925925926,7.14285714285714,7.27272727272727,5.66037735849057,5.76923076923077,6.12244897959184
Guadeloupe,12.8712871287129,14.7826086956522,14.9253731343284,15.4362416107383,14.4654088050314,14.8148148148148,11.875,10.5263157894737,8.90052356020942,9.23076923076923,8.78048780487805,7.76255707762557,8,7.52212389380531,6.98689956331878,6.98689956331878,6.52173913043478,6.08695652173913,6.11353711790393,6.22222222222222,5.82959641255605
Guam,5,7.69230769230769,12.5,11.6279069767442,12.7659574468085,12,10.9090909090909,11.2903225806452,9.85915492957746,10.5263157894737,10.126582278481,10.7142857142857,10,8.33333333333333,7.92079207920792,7.61904761904762,7.40740740740741,7.01754385964912,6.89655172413793,6.77966101694915,6.77966101694915
Guatemala,13.7822529893014,14.9180327868852,15.1024297284421,14.5356101624323,14.6137026239067,14.6590184831103,15.0028200789622,15.3193612774451,15.3931833370461,14.9487643158529,15.2102973168963,14.8685695855507,14.5161290322581,13.7787320030311,12.9499660402988,12.0583401807724,11.1320754716981,10.2233902759527,9.37422909300222,8.57877512856475,7.87630402384501
Guinea,12.7969348659004,12.5528913963329,13.4318766066838,13.6469221835075,13.8541666666667,13.8971315529179,14.1196728368489,14.3827859569649,14.6176185866409,14.7058823529412,14.5862884160756,14.2887838418565,14.1131351869607,14.0086927449014,13.572267920094,12.9175365344468,12.1502984899918,11.4007204916296,10.7415643430339,10.1361573373676,9.5407236081282
Guinea-Bissau,12.84046692607,12.2302158273381,15.6996587030717,12.2448979591837,12.7946127946128,10.1449275362319,16.2227602905569,14.1280353200883,13.0177514792899,13.1944444444444,13.6645962732919,14.0902872777018,14.0758873929009,13.9433551198257,13.671875,13.2572431957858,12.7980922098569,12.237509051412,11.6788321167883,11.1178985949908,10.6395019807583
Guyana,12.56038647343,14.3459915611814,16.1870503597122,15.5763239875389,16.1473087818697,15.1098901098901,13.8743455497382,12.962962962963,13.2231404958678,10.8695652173913,10.3542234332425,11.0824742268041,9.74358974358974,7.98969072164948,7.63157894736842,7.54716981132076,7.54189944134078,7.22543352601156,6.76923076923077,5.94059405940594,5.77617328519856
Haiti,13.4138588684043,12.4927367809413,13.6004217185029,13.8783269961977,14.2241379310345,13.9525691699605,13.3571428571429,13.9312977099237,15.3780313837375,14.572605561277,13.7608237772057,13.1539289558665,12.214498510427,11.6712834718375,11.0574435052613,10.5169340463458,9.96937212863706,9.36132983377078,8.79765395894428,8.28617623282134,7.84006272050176
Honduras,13.2352941176471,13.8568129330254,15.1785714285714,15.3846153846154,15.6412157153447,15.9076330981398,15.3424657534247,15.4498351389543,15.4190398698129,14.9749821300929,14.6529562982005,13.6165260401513,12.4244812188075,11.6273528710984,10.8439003060778,10.0426049908704,9.21027592768792,8.40396753832281,7.67638433672589,7.00033255736614,6.62048969072165
"Hong Kong, China",6.59448818897638,13.4480062548866,13.7515842839037,14.5066666666667,13.6159600997506,9.33333333333333,8.19047619047619,7.70323038693646,7.56331279945243,6.50696018128844,6.17820552623409,4.98328775448192,3.49462365591398,3.83514596451059,4.44505797901712,4.39678284182306,4.2703694000524,4.00931195033626,3.81074168797954,3.93301192590713,4.21185372005044
Hungary,8.73051224944321,8.76712328767123,9.80066445182724,8.32483166700673,6.60283263514861,7.16242661448141,7.86430223592907,8.42311459353575,6.65059272654209,6.43985419198056,6.23713462330177,5.32804011700794,5.19645120405577,5.43478260869565,5.42402066293586,5.30896431679722,5.20052886734244,5.07375949932946,4.98866213151927,5.09875976113918,5.2717138875987
Iceland,9.85915492957746,11.25,11.2359550561798,12.3711340206186,11.4285714285714,9.90990990990991,9.4017094017094,9.01639344262295,8.59375,8.02919708029197,8.39160839160839,7.38255033557047,6.50887573964497,6.52173913043478,6.70103092783505,6,5.88235294117647,5.33980582524272,5.26315789473684,5.23809523809524,5.23809523809524
India,11.7911460248251,11.8763947199213,13.8602456278584,13.6817360692945,13.3789309757595,13.068850971533,12.8321271951115,12.8112712975098,12.5834214978595,12.2192109714618,11.9096957541759,11.0728825900136,10.4157997197071,9.64485342502919,9.02447172211837,8.37529438495144,7.72437595038357,7.08720259917413,6.59644976044208,6.42091912126884,6.22122202009692
Indonesia,12.4091978050692,11.7091188180554,13.0901796691327,14.0525960890088,14.122254908668,14.0773524357044,13.6800413763066,13.0006267435144,12.25403611408,11.12733035826,10.2381300219138,9.54307211863323,9.21921042201582,8.55571064947861,7.81850463602288,7.11365993533036,6.81484991633224,6.65601203346808,6.49124304636704,6.26655582483233,6.0045767875444
