Sao Tome and Principe,2.303988,3.11451196670532
Saudi Arabia,6.62988,6.77166128158569
Senegal,6.626352,4.13768148422241
Serbia and Montenegro,1.38111,1.38291561603546
Seychelles,17.84135,15.9568920135498
Sierra Leone,16.06741,8.96402645111084
Singapore,0.4237915,0.59432917833328
Slovak Republic,2.99772,2.74243187904358
Slovenia,1.216012,0.89213329553604
Solomon Islands,6.155058,6.25686407089233
Somalia,5.91463,26.6374969482422
South Africa,2.831743,2.59314513206482
Spain,1.194185,1.18799233436584
Sri Lanka,4.779348,4.16437482833862
Sudan,4.924545,7.25585126876831
Suriname,10.07103,5.41286277770996
Swaziland,7.554778,9.92449760437012
Sweden,1.045261,1.19873428344727
Switzerland,0.8517751,0.58003926277161
Syria,1.724574,1.60722267627716
Tajikistan,4.360607,4.68518352508545
Thailand,4.966814,6.48793840408325
"Macedonia, FYR",1.203615,1.35720717906952
Timor-Leste,7.999894,5.65788555145264
Togo,7.91406,4.17144966125488
Tonga,3.92946,3.73737239837646
Trinidad and Tobago,4.684053,4.42972707748413
Tunisia,3.023738,2.66660308837891
Turkey,0.959766,0.70457088947296
Turkmenistan,7.036347,10.0855340957642
Tuvalu,8.554679,8.76317405700684
Uganda,7.547772,8.38066577911377
Ukraine,10.13841,8.89242362976074
United Arab Emirates,6.081578,2.96025800704956
United Kingdom,0.4009245,0.34790536761284
Tanzania,11.30651,11.5908880233765
United States,1.347872,1.15152561664581
Uruguay,3.78133,2.16445875167847
Uzbekistan,4.301025,5.27113485336304
Vanuatu,5.576567,5.49538850784302
Venezuela,2.482172,2.72729206085205
Vietnam,5.388711,4.52387809753418
"Yemen, Rep.",6.972811,7.66431713104248
Zambia,6.452204,14.1593351364136
Zimbabwe,6.349378,16.0475635528564
